比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
21	2013年浙江省象棋甲级联赛	5	20130413	金华	王家瑞	先负	虞伟龙	宁波	58	...	林医生	...	1492	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 炮八进四
 象７进５
11. 马八进七
 马３进４
13. 炮八平三
 炮８进４
15. 车九平八
 炮２平３
17. 兵三进一
 象５进７
19. 车八进六
 象７退５
21. 炮五进四
 士６进５
23. 炮五退一
 车８进４
25. 马三进四
 车８平５
27. 马四进六
 车５平４
29. 车二进三
 车４进３
31. 马七退八
 车４退１
33. 马八进九
 卒３进１
35. 车八平七
 炮３平４
37. 车七退二
 车４退３
39. 炮三退四
 炮４进７
41. 车二进四
 炮４平６
43. 车二平三
 车１进２
45. 炮三平二
 炮６平３
47. 马九退七
 车１平４
49. 炮二进七
 前车进６
51. 帅五进一
 后车进６
53. 帅五进一
 前车平５
55. 帅五平四
 车５平６
57. 帅四平五
 将５平６"
22	2013年广东东莞凤岗镇象棋赛公开赛第一季度	7	20130331	个人	蔡佑广	先负	许国义	个人	74	...	凤岗棋协	...	2446	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵三进一
 卒３进１
7. 车一平二
 马２进３
9. 马八进九
 卒１进１
11. 炮八进四
 象７进５
13. 炮八平三
 车１平２
15. 车九进一
 炮２平１
17. 车九平四
 车２进５
19. 兵三进一
 象５进７
21. 车二进四
 车２平８
23. 马三进二
 炮８进２
25. 兵七进一
 车８进３
27. 炮五平三
 卒３进１
29. 马二进四
 卒５进１
31. 相七进五
 卒３平４
33. 马九退七
 炮８平６
35. 车四进四
 马３进５
37. 马七进八
 卒５进１
39. 兵五进一
 卒４平５
41. 仕六进五
 象７退５
43. 相五进三
 炮１进４
45. 车四平五
 车８进３
47. 车五平八
 车８平３
49. 马八退九
 炮１平９
51. 车八平九
 马５进３
53. 前炮平六
 炮９退２
55. 车九退三
 马７进６
57. 炮六退六
 车３平７
59. 后相进一
 炮９平８
61. 炮三平二
 炮８进２
63. 车九平四
 马６进４
65. 马九退七
 马４进２
67. 马七进八
 卒９进１
69. 炮六进一
 卒９进１
71. 相三退五
 马３进１
73. 相五退三
 卒９进１"
23	2013年上海第三届“同峰杯”象棋大赛	8	20130309	上海	鲁光	先负	章磊	江苏	58	...	钱宇新	...	590	"1. 炮二平五 *
 马２进３
3. 马二进三
 马８进７
5. 兵三进一
 卒３进１
7. 炮八进四
 象７进５
9. 马八进七
 马３进４
11. 车一平二
 车９平８
13. 炮八平三
 炮２平３
15. 车九平八
 车１进１
17. 车八进四
 马４进３
19. 炮五平四
 车１平８
21. 炮三平九
 炮８进５
23. 马三进四
 炮８平３
25. 车二进八
 车８进１
27. 车八进三
 车８进５
29. 马四进三
 马３退４
31. 兵九进一
 士６进５
33. 仕六进五
 车８平７
35. 马三进一
 后炮退１
37. 相七进五
 前炮平６
39. 仕五进四
 马７进８
41. 马一退三
 马８进６
43. 马三退四
 马４进６
45. 兵五进一
 车７平９
47. 兵九进一
 卒９进１
49. 车八退三
 车９平５
51. 车八平六
 车５平２
53. 前仕退五
 炮３进１
55. 炮九平七
 车２退３
57. 车六进二
 炮３平２"
24	2013年河南商丘首届“万锦实业杯”象棋公开赛	6	20130220	武汉队	何爱文	先负	倪敏	个人	100	...	象棋宝贝	...	680	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 炮八进四
 马３进２
11. 炮八平三
 象７进５
13. 马八进七
 车１进１
15. 车二进五
 车１平６
17. 兵七进一
 炮２平３
19. 兵七进一
 炮３进５
21. 马三退五
 炮３退１
23. 兵七平八
 车６进７
25. 马五进七
 士６进５
27. 炮五平一
 炮８平９
29. 车二进四
 马７退８
31. 相七进五
 将５平６
33. 仕六进五
 炮９平７
35. 炮一平四
 将６平５
37. 相三进一
 炮３平９
39. 马七进六
 马８进９
41. 马六进四
 马９进７
43. 马四进三
 马７进８
45. 马三退二
 炮９平８
47. 马二进四
 炮８进２
49. 车九进二
 马８进９
51. 帅五平六
 马９退７
53. 车九平六
 炮８进１
55. 帅六进一
 马７进８
57. 马四进三
 将５平６
59. 车六进三
 将６进１
61. 车六平四
 士５进６
63. 车四进一
 炮８平７
65. 帅六进一
 炮７退８
67. 车四平三
 马８退６
69. 车三进二
 将６退１
71. 仕五进四
 车６进１
73. 仕四退五
 车６退３
75. 车三平六
 士６退５
77. 车六退五
 卒５进１
79. 帅六退一
 卒５进１
81. 车六进三
 卒５进１
83. 相五退三
 车６退２
85. 车六平一
 车６平４
87. 仕五进六
 卒５平４
89. 车一退四
 车４平２
91. 车一平三
 车２进４
93. 帅六退一
 车２退１
95. 帅六进一
 车２平１
97. 车三平五
 车１退１
99. 仕六退五
 卒４平５"
25	2012年广东东莞凤岗镇象棋公开赛第四季度	4	20121110	广东	梁运龙	先负	郑彦隆	香港	46	五八炮对屏风马	沙加	...	705	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒７进１
9. 车二进六
 马７进６
11. 车九进一
 象３进５
13. 炮八平六
 卒７进１
15. 车二平四
 马６进７
17. 炮五平四
 车１平２
19. 炮四进七
 车８进１
21. 车九平二
 炮８进４
23. 炮四退二
 炮２进２
25. 炮六进三
 炮２平３
27. 马九退七
 车２进７
29. 炮四平七
 车２平７
31. 炮七退二
 车７平４
33. 车二退一
 车４退３
35. 炮七退一
 车８平４
37. 仕四进五
 炮８平５
39. 帅五平四
 前车进５
41. 仕五退六
 车４进８
43. 马七退五
 车４平５
45. 帅四平五
 马７进５"
26	2012年陈罗平杯第17届亚洲象棋锦标赛少年预赛A组	4	20121026	印度尼西亚	王盛荣	先负	郑彦隆	香港	72	五八炮互进三兵对屏风马	小猴子	...	599	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 炮八进四
 象７进５
11. 炮八平七
 车１平２
13. 马八进七
 炮２进２
15. 车九平八
 车２进３
17. 炮七平三
 卒５进１
19. 兵三进一
 象５进７
21. 炮三平七
 车２平３
23. 车八进五
 象７退５
25. 车八退一
 士６进５
27. 车八平三
 马７进６
29. 车三平四
 马６退８
31. 车二平一
 车８平７
33. 车一进二
 车３平７
35. 马七退五
 前车进３
37. 炮五平六
 后车平６
39. 车四进五
 士５退６
41. 炮六进一
 车７退２
43. 马三进四
 车７平６
45. 马四退二
 卒５进１
47. 车一平四
 卒５进１
49. 车四进三
 马８进６
51. 炮六退一
 马６进７
53. 炮六平八
 炮８进３
55. 炮八进一
 炮８平５
57. 相七进五
 马３进４
59. 兵七进一
 卒５进１
61. 马二退三
 卒５进１
63. 帅五进一
 卒３进１
65. 马三进四
 马４进５
67. 相三进五
 马５进３
69. 帅五平六
 马３进２
71. 帅六进一
 卒３进１"
27	2012年陈罗平杯第17届亚洲象棋锦标赛男子团体	3	20121025	东马来西亚	沈毅豪	先负	吴多华	泰国	84	...	小猴子	...	564	"1. 炮二平五 *
 马２进３
3. 马二进三
 马８进７
5. 车一平二
 车９平８
7. 兵三进一
 卒３进１
9. 马八进九
 象３进５
11. 车九进一
 士４进５
13. 车九平七
 马３进４
15. 车二进六
 炮２平４
17. 炮八进三
 马４退３
19. 炮八进一
 车１平２
21. 炮八平三
 车２进５
23. 相三进一
 车２平４
25. 仕六进五
 卒１进１
27. 车七平八
 马３进４
29. 炮五平六
 炮８平９
31. 车二进三
 马７退８
33. 车八进五
 马４进６
35. 马三进四
 车４平６
37. 车八平五
 炮９进４
39. 车五平九
 车６平７
41. 相七进五
 车７进１
43. 炮三平八
 车７退３
45. 炮八平五
 马８进７
47. 车九进三
 炮４退２
49. 炮五退一
 车７平５
51. 兵五进一
 马７进８
53. 炮六进一
 炮９退２
55. 炮五平一
 卒９进１
57. 车九退四
 车５进２
59. 相一进三
 车５退２
61. 相五退三
 卒９进１
63. 车九退一
 马８进７
65. 车九平六
 炮４平１
67. 车六平九
 炮１平３
69. 车九平六
 马７进６
71. 炮六退二
 马６退８
73. 前相退五
 炮３平１
75. 马九退八
 车５进３
77. 车六平九
 炮１平３
79. 马八进九
 车５平４
81. 炮六进一
 马８退６
83. 车九平四
 马６进７"
28	2012年夕阳红杯陕西紫阳象棋公开赛	8	20121022	延长林平棋社	李小东	先负	阮飞龙	湖北	78	...	大象迷路	...	1181	"1. 炮二平五 *
 马２进３
3. 马二进三
 马８进７
5. 车一平二
 车９平８
7. 兵三进一
 卒３进１
9. 马八进九
 象３进５
11. 炮八进四
 卒７进１
13. 兵三进一
 象５进７
15. 车二进六
 前象退５
17. 车九进一
 炮８平９
19. 车二进三
 马７退８
21. 炮八平一
 马８进７
23. 炮一平三
 车１平２
25. 车九平六
 士４进５
27. 马三进二
 车２平４
29. 车六进八
 将５平４
31. 炮五平六
 将４平５
33. 炮六平三
 马７退９
35. 马二进四
 炮２退１
37. 兵一进一
 炮９平６
39. 兵九进一
 炮６进１
41. 马九进八
 炮２进３
43. 马四退三
 炮６进２
45. 马八退九
 炮６退３
47. 后炮平一
 马９进８
49. 相三进五
 炮６平７
51. 炮三平四
 炮２进２
53. 马三退四
 马８进９
55. 炮一平三
 炮７平６
57. 马四进六
 炮２平５
59. 仕六进五
 马９进７
61. 兵七进一
 马３进４
63. 炮四平九
 马４进６
65. 炮三退二
 马６进８
67. 兵七进一
 马８进７
69. 帅五平六
 炮５平４
71. 马六进八
 后马退５
73. 马九退七
 炮４退５
75. 兵七进一
 象５进７
77. 炮九平五
 将５平４"
29	2012年马鞍山中国李白诗歌节长运杯苏浙皖象棋锦标赛成年组	9	20121004	马鞍山青年队	周家亿	先负	刘明军	淮南丁级矿棋协队	108	...	钱宇新	...	476	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 炮八进四
 象７进５
11. 炮八平七
 车１平２
13. 马八进七
 炮２进２
15. 车二进六
 卒７进１
17. 车二平三
 车８平７
19. 兵三进一
 炮２平７
21. 马三进二
 马７退５
23. 车三进三
 马５退７
25. 车九进一
 车２进３
27. 炮七平一
 车２进２
29. 马二进四
 炮８进５
31. 兵七进一
 炮８平３
33. 马四进六
 卒３进１
35. 车九平二
 车２退４
37. 马六退七
 炮７平３
39. 车二进五
 士４进５
41. 炮五进四
 马３进５
43. 车二平五
 卒１进１
45. 相三进五
 前炮进１
47. 炮一退一
 前炮平４
49. 车五平六
 炮４平１
51. 炮一平九
 炮１退４
53. 马七进九
 车２进３
55. 兵九进一
 马７进６
57. 车六平四
 炮３平８
59. 相五退三
 炮８退３
61. 相七进五
 炮８平６
63. 车四平七
 马６进７
65. 相五进三
 士５进６
67. 后相进五
 炮６平５
69. 车七退三
 马７退５
71. 车七进一
 马５进３
73. 仕四进五
 炮５进５
75. 兵一进一
 炮５退３
77. 兵一进一
 马３退４
79. 车七平五
 马４进５
81. 车五平四
 马５进４
83. 车四进三
 炮５平１
85. 帅五平四
 炮１进２
87. 车四进二
 将５进１
89. 车四退六
 马４退５
91. 车四进二
 车２平１
93. 兵一平二
 车１平３
95. 兵二进一
 炮１进４
97. 帅四进一
 炮１退１
99. 帅四退一
 马５进４
101. 车四平七
 象５进３
103. 相五退七
 马４退５
105. 相三退五
 炮１退５
107. 兵二平三
 马５退７"
30	2012年陕西省凤县首届铁棋仙迹杯象棋公开赛	9	20120722	杨凌示范区	周涛	先负	张军强	北京代表队	50	...	大象迷路	...	951	"1. 炮二平五 *
 马２进３
3. 马二进三
 马８进７
5. 兵三进一
 卒３进１
7. 炮八进四
 象７进５
9. 车一平二
 车９平８
11. 马八进七
 卒１进１
13. 炮八平三
 马３进２
15. 车二进五
 马２进３
17. 车九平八
 炮２平３
19. 炮五平六
 炮８平９
21. 车二平四
 士６进５
23. 车八进六
 卒１进１
25. 车八平七
 炮３平４
27. 兵九进一
 车１进５
29. 兵三进一
 车１平４
31. 炮六进五
 车４退３
33. 车四进三
 车４进５
35. 车四平三
 车８进２
37. 马三进四
 车４平３
39. 炮三平四
 炮９进４
41. 兵三进一
 炮９进３
43. 兵三进一
 车８进７
45. 相七进五
 车８退４
47. 兵三平四
 车８平６
49. 仕六进五
 车３平５"
31	2012年首届武工杯大武汉职工象棋邀请赛业余团体赛	8	20120616	深圳队	黄向晖	先负	王斌	湖北武汉二队	102	五八炮互进三兵对屏风马	逍遥君子	-	1119	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 炮八进四
 象７进５
11. 马八进七
 马３进４
13. 炮八平三
 炮２平３
15. 车九平八
 车１进１
17. 车二进五
 马４进３
19. 炮五平六
 炮８平９
21. 车二平四
 车１平４
23. 仕六进五
 车４进３
25. 车四平六
 马３退４
27. 马七进八
 卒３进１
29. 马八进九
 车８进３
31. 马九进七
 马４退３
33. 炮六进四
 车８进１
35. 相七进五
 马７退８
37. 炮六平七
 炮９平７
39. 车八平七
 卒３平２
41. 车七平六
 马８进６
43. 马三进四
 车８平６
45. 马四进六
 马６进７
47. 马六进七
 炮７平３
49. 炮七平三
 车６进２
51. 车六进四
 卒２进１
53. 车六平五
 卒２平１
55. 车五进二
 车６平９
57. 车五平七
 炮３平２
59. 兵五进一
 士６进５
61. 兵五进一
 炮２进７
63. 仕五进六
 车９平４
65. 仕四进五
 炮２平１
67. 车七平四
 车４平２
69. 帅五平四
 车２进３
71. 帅四进一
 炮１退１
73. 仕五退六
 车２退１
75. 帅四退一
 炮１进１
77. 后仕进五
 车２退４
79. 车四退一
 士５进６
81. 炮三平五
 士４进５
83. 车四进二
 将５平４
85. 炮五进二
 将４平５
87. 车四进一
 卒１进１
89. 兵五进一
 车２退１
91. 车四退二
 车２进６
93. 帅四进一
 将５进１
95. 兵五平六
 炮１退１
97. 帅四进一
 车２退７
99. 兵三进一
 卒１平２
101. 兵三进一
 卒２平３"
32	2012年江苏仪征市芍药棋缘佳和杯象棋公开赛	8	20120513	江苏仪征	程志伟	先负	徐向海	江苏常州	78	...	钱宇新	打虎将	738	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 炮八进四
 象７进５
11. 马八进九
 卒１进１
13. 炮八平七
 车１进３
15. 车九平八
 车１平３
17. 车八进七
 炮８平９
19. 车二进九
 马７退８
21. 车八进一
 士４进５
23. 车八退七
 马８进６
25. 车八平二
 炮９平８
27. 马三进四
 车３平４
29. 炮五平四
 车４进２
31. 炮四进六
 车４平６
33. 炮四平一
 炮８平７
35. 相三进五
 象５退７
37. 车二进八
 象３进５
39. 车二退三
 炮７平６
41. 仕六进五
 车６进１
43. 车二平三
 车６平５
45. 车三平四
 马３进４
47. 车四退一
 车５退２
49. 车四退二
 象５退３
51. 车四平三
 炮６平７
53. 车三平二
 炮７平１
55. 兵七进一
 卒３进１
57. 相五进七
 马４进５
59. 前相退五
 炮１进４
61. 车二进一
 象３进５
63. 兵一进一
 车５平４
65. 兵三进一
 车４平７
67. 车二平五
 车７平５
69. 车五进一
 卒５进１
71. 马九进七
 马５退６
73. 炮一平二
 马６退８
75. 相五退三
 炮１平２
77. 相七进五
 象５进３"
33	2012年江苏仪征市芍药棋缘佳和杯象棋公开赛	3	20120512	北京市	周涛	先负	吴庆德	江苏徐州	62	...	钱宇新	...	618	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 炮八进四
 炮２平１
11. 马八进七
 车１平２
13. 车九平八
 炮８进６
15. 兵五进一
 马３进４
17. 兵五进一
 马４进３
19. 兵五平四
 士６进５
21. 马三进五
 炮１平５
23. 车八进四
 炮８平５
25. 车二进九
 前炮退２
27. 马七进五
 马７退８
29. 马五退三
 卒３进１
31. 炮五进五
 象７进５
33. 车八平七
 马３进２
35. 车七进二
 马２退４
37. 帅五进一
 马４退６
39. 帅五退一
 马６退４
41. 车七平六
 马４退６
43. 车六平五
 马８进６
45. 车五平四
 前马进４
47. 马三进五
 车２进２
49. 相三进五
 马６进５
51. 马五进七
 马５进３
53. 仕四进五
 马４退５
55. 炮八平六
 车２平４
57. 炮六平八
 车４进４
59. 车四平三
 卒９进１
61. 车三平四
 车４平９"
34	2012年伊泰杯全国象棋甲级联赛	5	20120512	山东中国重汽象棋队	卜凤波	先负	许银川	广东碧桂园象棋队	254	...	-	...	9091	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 炮八进四
 象７进５
11. 马八进七
 马３进４
13. 炮八平三
 炮２平３
15. 车九平八
 车１进１
17. 车八进六
 炮３进４
19. 马七退五
 车１平６
21. 车二进五
 马４进６
23. 马三进四
 车６进４
25. 炮五进四
 士６进５
27. 炮五平一
 炮８进１
29. 炮一进三
 车８平９
31. 车二进一
 车９平６
33. 炮三平四
 前车平７
35. 相七进五
 车７进１
37. 炮四平九
 马７进６
39. 车二平四
 车７平５
41. 车四进三
 士５退６
43. 马五进七
 车５平９
45. 车八退二
 车９平４
47. 炮九退二
 士６进５
49. 仕六进五
 马６退４
51. 马七退八
 马４退６
53. 马八进九
 炮３进１
55. 车八退二
 炮３退２
57. 车八进二
 马６进５
59. 炮九平七
 卒３进１
61. 车八进一
 马５进６
63. 车八平四
 卒３平４
65. 兵九进一
 车４平１
67. 相五退七
 卒４平５
69. 兵九进一
 卒５进１
71. 车四平六
 车１退１
73. 帅五平六
 马６进８
75. 车六退三
 马８退６
77. 车六平四
 车１退１
79. 帅六平五
 车１进２
81. 仕五退六
 马６退７
83. 仕四进五
 卒５平６
85. 车四平二
 卒６平７
87. 马九退七
 卒７平８
89. 车二平七
 车１平７
91. 相三进一
 卒８平９
93. 马七进五
 车７平８
95. 马五进六
 车８进３
97. 仕五退四
 车８退４
99. 马六进四
 车８平６
101. 马四进六
 马７进８
103. 仕六进五
 卒９进１
105. 帅五平六
 卒９进１
107. 车七平二
 车６进１
109. 马六退五
 车６平５
111. 马五进四
 士５进６
113. 马四退三
 车５平３
115. 相七进九
 车３平７
117. 马三进五
 士４进５
119. 车二平一
 卒９平８
121. 马五退七
 车７平３
123. 车一平二
 卒８平７
125. 车二平六
 卒７平６
127. 车六平二
 马８退７
129. 车二平四
 卒６平７
131. 帅六平五
 马７进５
133. 车四平五
 马５退３
135. 车五平三
 卒７平６
137. 车三平四
 卒６平７
139. 车四平五
 车３进２
141. 车五平三
 卒７平６
143. 车三平四
 卒６平７
145. 车四平三
 卒７平６
147. 车三平四
 卒６平７
149. 马七退六
 车３退２
151. 车四进一
 车３进１
153. 相九进七
 卒７进１
155. 相七退五
 卒７平６
157. 帅五平四
 马３退５
159. 帅四平五
 马５进７
161. 车四平五
 车３退４
163. 相五进三
 车３平８
165. 帅五平六
 车８进６
167. 帅六进一
 车８平１
169. 马六进四
 马７退８
171. 马四进五
 马８进６
173. 仕五进六
 车１退５
175. 相三退五
 车１平４
177. 马五退三
 马６退８
179. 相五退三
 马８进７
181. 相三进一
 将５平４
183. 车五退一
 车４进１
185. 帅六平五
 车４平２
187. 帅五退一
 车２进４
189. 帅五进一
 将４平５
191. 帅五平六
 车２退４
193. 帅六平五
 马７进５
195. 车五进一
 马５退３
197. 帅五平四
 车２平６
199. 马三退四
 士５进４
201. 仕六退五
 车６平２
203. 相一进三
 士４退５
205. 相三退一
 车２进４
207. 相一进三
 车２平７
209. 相三退一
 车７平９
211. 相一进三
 马３退４
213. 仕五进六
 马４进２
215. 车五平六
 马２进３
217. 车六平七
 马３退４
219. 车七平六
 马４进６
221. 车六平四
 马６进４
223. 车四平六
 马４退６
225. 车六平四
 马６进４
227. 车四平六
 马４退６
229. 车六平四
 马６进４
231. 车四平五
 车９平７
233. 车五平六
 马４退６
235. 帅四平五
 车７退２
237. 车六平四
 马６进４
239. 车四平六
 马４退６
241. 车六平四
 马６进４
243. 车四平六
 马４退６
245. 帅五平四
 士５进４
247. 车六平四
 马６进４
249. 车四平六
 马４退６
251. 车六平四
 马６进４
253. 车四平六
 马４退６"
35	2012年广西玉林市第6届大地杯象棋公开赛	7	20120430	玉林	陈建昌	先负	严俊	湖南	97	五八炮对屏风马	大地杯	...	1197	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒７进１
9. 车二进六
 马７进６
11. 车九进一
 象３进５
13. 炮八平六
 卒７进１
15. 车二平四
 马６进７
17. 炮五平四
 士４进５
19. 车九平八
 车１平２
21. 车四平三
 炮２进４
23. 车三退二
 炮８进４
25. 车三退一
 炮８平５
27. 炮六进一
 炮２退２
29. 车八进四
 车２进４
31. 车三平五
 车２平５
33. 炮四平五
 车５进２
35. 马三进五
 卒３进１
37. 马五进三
 车８进９
39. 相三进一
 马３进４
41. 兵九进一
 象５进７
43. 炮五平六
 马４进６
45. 前炮平三
 后象进５
47. 炮三退二
 车８退１
49. 炮三平七
 车８退２
51. 炮七平八
 卒５进１
53. 马三退四
 车８平９
55. 炮八平一
 车９平６
57. 仕四进五
 马６退４
59. 炮一进五
 卒５进１
61. 炮一退一
 马４退６
63. 炮一进一
 卒５平４
65. 炮六平五
 马６进５
67. 炮一进三
 象５退７
69. 炮一退五
 将５平４
71. 炮一平六
 马５进６
73. 仕五进四
 车６平４
75. 炮六平三
 车４进３
77. 帅五进一
 后象进５
79. 马九进八
 车４退６
81. 帅五平四
 士５进６
83. 仕四退五
 后士进５
85. 炮五平九
 车４进２
87. 马八进九
 车４平１
89. 马九进八
 将４平５
91. 炮九平五
 车１平５
93. 马八退七
 车５退２
95. 马七进九
 将５平４
97. 马九进七"
36	2011年第二届全国智力运动会象棋赛青年组男子个人	7	20111114	黑龙江队	李宏尧	先负	李禹	广东队	42	五八炮互进三兵对屏风马	-	...	910	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 炮八进四
 象７进５
11. 炮八平七
 卒１进１
13. 马八进七
 车１进３
15. 炮七平三
 卒５进１
17. 兵三进一
 炮２进２
19. 车二进四
 象５进７
21. 马三进四
 象３进５
23. 车九平八
 炮８平９
25. 车二平三
 车８进８
27. 仕六进五
 车１平４
29. 车八进四
 炮９退１
31. 车八退四
 炮９平２
33. 车八平九
 后炮平５
35. 车九平八
 车８平６
37. 相七进九
 卒５进１
39. 炮五进二
 炮５进４
41. 兵五进一
 车４平６"
37	2012年梁运龙VS王文志交流赛	1	20120422	广东东莞	梁运龙	先负	王文志	广东东莞	56	五八炮对屏风马	凤岗棋协	...	1200	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒７进１
9. 车二进六
 炮８平９
11. 车二平三
 炮９退１
13. 炮八平七
 马３退５
15. 车三退一
 车８进８
17. 车九平八
 车１进２
19. 炮五平六
 炮９平７
21. 车三平六
 炮７进５
23. 相三进五
 炮２平６
25. 车八进四
 马５进６
27. 仕四进五
 士６进５
29. 炮七进四
 马６进８
31. 炮六平七
 象７进５
33. 车六进三
 炮６退１
35. 前炮平八
 车１平３
37. 炮七进五
 炮６平４
39. 炮八进三
 马７进６
41. 炮七平九
 炮４平１
43. 炮九平八
 炮１进５
45. 车八退一
 马８进６
47. 车八平九
 前马进７
49. 仕五退四
 车８平６
51. 仕四进五
 车６平９
53. 仕五退四
 马６进５
55. 车九进一
 马７进６"
38	2012年梁运龙VS王文志交流赛	1	20120422	广东东莞	梁运龙	先负	王文志	广东东莞	64	...	凤岗棋协	...	1012	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒７进１
9. 车二进六
 炮８平９
11. 车二平三
 炮９退１
13. 炮八平七
 马３退５
15. 车三退一
 车８进８
17. 兵三进一
 炮９平７
19. 车三平六
 炮７进４
21. 马三进四
 车８平７
23. 炮五平三
 炮２平５
25. 相七进五
 车７平６
27. 相五进三
 车６退３
29. 前相退五
 炮５进４
31. 仕六进五
 马７进６
33. 车九平六
 象３进５
35. 后车进三
 炮５退１
37. 帅五平六
 马５进３
39. 前车进二
 车１平３
41. 兵九进一
 士４进５
43. 前车进一
 卒３进１
45. 炮三平四
 炮５平４
47. 帅六平五
 炮４退３
49. 炮四进三
 车６退１
51. 后车进三
 马３进４
53. 马九进八
 马４进６
55. 马八进九
 马６进８
57. 炮七退一
 车６进２
59. 马九退七
 车３进４
61. 前车退一
 车３进２
63. 前车平八
 车３进２"
39	2012年重庆大足凯尊诺迈杯区象棋团体邀请赛	1	20120421	潼南队	周龙	先负	杨应东	合川队	74	五八炮互进三兵对屏风马	逍遥君子	...	658	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 炮八进四
 象７进５
11. 炮八平三
 车１平２
13. 马八进七
 炮２平１
15. 炮三平四
 马３进４
17. 车二进六
 炮８平９
19. 车二进三
 马７退８
21. 炮五进四
 士６进５
23. 炮四平二
 炮９平７
25. 马三退五
 车２进５
27. 兵七进一
 车２平３
29. 相三进五
 车３平６
31. 炮五平三
 车６进３
33. 马七进六
 马４进６
35. 车九进一
 马６退７
37. 马五进七
 车６平１
39. 马七退九
 马７进６
41. 马九进七
 马６进４
43. 炮二退五
 卒３进１
45. 马六进四
 卒３进１
47. 马七退八
 马８进６
49. 仕四进五
 炮７平９
51. 兵九进一
 炮９进４
53. 仕五进六
 马４退３
55. 马八进九
 卒３平４
57. 前仕退五
 卒４平５
59. 马四退五
 炮１进３
61. 马九进八
 马６进５
63. 马五进四
 炮９平６
65. 马四进二
 炮６退５
67. 马八进六
 马３进２
69. 马六进四
 炮１进３
71. 马四进二
 炮１平８
73. 前马进四
 将５平６"
40	2011年第二届全国智力运动会象棋赛青年组男子个人	2	20111111	吉林队	山楚辞	先负	党斐	湖北队	64	...	-	...	1325	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵三进一
 卒３进１
7. 车一平二
 马２进３
9. 炮八进四
 象７进５
11. 炮八平七
 车１平２
13. 马八进七
 炮２进２
15. 车九平八
 车２进３
17. 炮七平三
 卒５进１
19. 车二进六
 炮８平９
21. 车二进三
 马７退８
23. 马三进四
 炮９平７
25. 炮五平三
 车２平６
27. 车八进四
 卒５进１
29. 车八平五
 马３进４
31. 马四退五
 马４进６
33. 车五平八
 炮２退２
35. 前炮退一
 士６进５
37. 兵五进一
 炮２平３
39. 后炮退一
 炮７进３
41. 马五进三
 炮７进３
43. 炮三退四
 炮３进４
45. 马三退五
 卒３进１
47. 车八退四
 马６进８
49. 炮三进二
 车６进３
51. 炮三平七
 卒３进１
53. 马七退九
 前马进６
55. 帅五进一
 车６平９
57. 帅五平六
 车９平４
59. 帅六平五
 马６退５
61. 车八进四
 马５退７
63. 帅五退一
 车４进２"
