比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
21	2013年中国重庆首届学府杯棋赛成年组初赛	2	20130712	广西	杨小平	先负	黄竹风	浙江	70	...	学府杯组委会	...	550	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒３进１
9. 车二进四
 象３进５
11. 兵七进一
 士４进５
13. 兵七进一
 象５进３
15. 炮八进四
 卒７进１
17. 炮八平一
 马３进２
19. 炮一退一
 炮８进２
21. 兵三进一
 象３退５
23. 兵三进一
 象５进７
25. 仕六进五
 车１平４
27. 兵九进一
 马２进４
29. 车九平八
 炮２平６
31. 兵五进一
 前象退５
33. 炮五平六
 炮８平７
35. 相三进五
 车８进５
37. 马三进二
 炮６进６
39. 马二退三
 车４平３
41. 车八进四
 炮６平７
43. 仕五退六
 马４进５
45. 相七进五
 车３进７
47. 仕四进五
 车３平１
49. 兵五进一
 车１退１
51. 马三进四
 车１平９
53. 兵五平四
 后炮平８
55. 马四进六
 炮８平４
57. 炮一平六
 马７进６
59. 车八平四
 马６退８
61. 前炮进一
 马８退６
63. 车四进二
 车９平５
65. 相五退七
 炮７退４
67. 后炮平四
 炮７平３
69. 炮四进五
 士５进６"
22	2013年中国重庆首届学府杯棋赛成年组初赛	1	20130712	重庆	周淑亮	先负	武俊强	四川	38	...	学府杯组委会	...	390	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒３进１
9. 车九进一
 象３进５
11. 兵七进一
 卒３进１
13. 车九平七
 炮８进４
15. 车七进三
 马３进４
17. 车七平六
 车８进４
19. 兵三进一
 车１平３
21. 炮八进三
 马４退３
23. 炮八进一
 马３进４
25. 炮八退一
 马４进２
27. 兵九进一
 车８平２
29. 车二进三
 马２退４
31. 马三退五
 炮２平４
33. 车六平五
 车２进４
35. 炮五平六
 炮４进５
37. 车五平六
 车２平４"
23	2013年圣海天鹅湖杯江苏省第六届象棋棋王赛	1	20130608	个人	董嘉琦	先负	李全军	徐州	60	...	钱宇新	...	837	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 车二进四
 马２进３
9. 兵七进一
 卒３进１
11. 车二平七
 卒７进１
13. 马八进七
 炮２退１
15. 马七进六
 士６进５
17. 车七进一
 象７进９
19. 炮八进四
 车８平６
21. 炮五平七
 炮２平３
23. 炮八平七
 象３进５
25. 车七退一
 马３退１
27. 前炮平六
 炮３进６
29. 车七退二
 车１平３
31. 车七进七
 马１退３
33. 车九进二
 卒５进１
35. 车九平七
 马３进４
37. 马六进七
 卒１进１
39. 炮六退五
 车６进３
41. 炮六平八
 象９退７
43. 炮八进八
 象５退３
45. 马七进六
 将５平６
47. 车七进七
 马７进５
49. 车七退三
 将６进１
51. 炮八退三
 炮８进１
53. 炮八平五
 炮８平５
55. 车七退二
 车６进４
57. 车七进二
 炮５进３
59. 车七退三
 卒５进１"
24	2013年第5届淮阴韩信杯象棋国际名人赛预赛B组	2	20130529	马来西亚	陆建初	先负	汪洋	中国	98	...	象棋王子	...	2131	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒３进１
9. 炮八平六
 炮８进２
11. 兵五进一
 士４进５
13. 兵五进一
 象３进５
15. 车九平八
 炮２进２
17. 马三进五
 炮８进２
19. 马五进六
 炮２平４
21. 兵五平六
 马３进４
23. 车八进四
 马４进３
25. 马九进七
 炮８平３
27. 车二进九
 马７退８
29. 车八平二
 马８进９
31. 车二平五
 车１平４
33. 炮六平九
 车４进３
35. 炮五进四
 卒９进１
37. 炮五平九
 马９进８
39. 车五平二
 马８退７
41. 仕四进五
 卒７进１
43. 车二平八
 炮３平５
45. 相七进五
 士５进６
47. 兵一进一
 马７进６
49. 车八平四
 马６进４
51. 兵一进一
 马４进３
53. 帅五平四
 炮５平２
55. 车四退一
 炮２进３
57. 帅四进一
 炮２退１
59. 帅四退一
 车４进５
61. 前炮平五
 将５平４
63. 炮九平八
 炮２平３
65. 相五进七
 卒３进１
67. 车四平八
 卒３进１
69. 车八进三
 象５退３
71. 仕五进六
 炮３进１
73. 炮五退六
 炮３平５
75. 帅四平五
 车４进１
77. 帅五进一
 象３进５
79. 车八平六
 将４平５
81. 炮八进三
 车４平７
83. 炮八平五
 象５退３
85. 车六平五
 象３进５
87. 车五进一
 将５平４
89. 车五平六
 将４平５
91. 车六平五
 将５平４
93. 车五平四
 车７退３
95. 车四平六
 将４平５
97. 炮五退三
 车７平４"
25	2013年新疆棋协杯全国象棋团体赛男子组	1	20130423	新疆生产建设兵团	杨浩	先负	尚威	火车头	96	...	柳树斌	...	914	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 车二进四
 马２进３
9. 马八进九
 炮８平９
11. 车二进五
 马７退８
13. 炮八平七
 马８进７
15. 车九平八
 车１平２
17. 车八进四
 炮２平１
19. 车八平六
 卒７进１
21. 兵九进一
 炮９退１
23. 仕四进五
 炮９平７
25. 炮五平六
 象３进５
27. 相三进五
 车２进４
29. 兵三进一
 卒７进１
31. 相五进三
 卒１进１
33. 兵九进一
 车２平１
35. 相三退五
 炮７进６
37. 炮六平三
 炮１进５
39. 相七进九
 车１进３
41. 炮七平六
 车１退１
43. 炮三进一
 车１退３
45. 兵一进一
 卒５进１
47. 兵五进一
 马７进６
49. 炮三平四
 车１平５
51. 兵五进一
 车５进１
53. 车六平四
 马６退７
55. 车四平三
 马７进５
57. 相五退三
 车５进２
59. 炮四进四
 马３进４
61. 兵七进一
 卒３进１
63. 车三平七
 车５平６
65. 炮四平二
 车６平８
67. 炮二平四
 车８平６
69. 炮四平二
 车６平７
71. 相三进一
 马５进７
73. 炮二退一
 士４进５
75. 炮二平九
 车７平１
77. 车七平六
 马４退６
79. 炮九平一
 马７退９
81. 车六进二
 车１平６
83. 炮六平四
 马９进８
85. 炮四进四
 马８进９
87. 仕五进六
 马９进７
89. 帅五进一
 马７退８
91. 帅五平六
 车６进２
93. 后仕进五
 马８进６
95. 帅六退一
 马６退５"
26	2013年江苏扬州泰润大酒店铂金府邸杯象棋公开赛	6	20130430	浙江省宁波	励娴	先负	刘奕达	上海市	62	...	逍遥君子	...	807	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 车二进四
 马２进３
9. 兵七进一
 卒３进１
11. 车二平七
 卒７进１
13. 马八进七
 士６进５
15. 马七进六
 炮２退１
17. 炮八平六
 炮２平３
19. 车七平八
 象７进５
21. 车九平八
 车８平６
23. 仕六进五
 车１进２
25. 兵九进一
 炮８退１
27. 兵五进一
 车６进５
29. 炮五进一
 卒１进１
31. 前车进三
 车１平２
33. 车八进七
 车６平５
35. 马六进七
 车５平３
37. 马七进五
 车３进４
39. 仕五退六
 象３进５
41. 炮五进四
 士５退６
43. 炮六进五
 马７进６
45. 炮五平七
 马６退４
47. 车八退一
 车３退７
49. 车八平六
 炮８平５
51. 相三进五
 炮３平２
53. 车六退五
 卒１进１
55. 炮六退三
 炮２进８
57. 帅五进一
 车３平８
59. 炮六平四
 车８进６
61. 炮四退三
 车８平７"
27	2013年新疆棋协杯全国象棋团体赛男子组	2	20130424	宁夏中宁天元锰业	任占国	先负	李林	河南省文科	74	...	-	...	970	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 车二进四
 马２进３
9. 兵七进一
 卒３进１
11. 车二平七
 卒７进１
13. 马八进七
 炮２退１
15. 马七进六
 车１进２
17. 炮五平六
 炮２平３
19. 车七平八
 炮８进３
21. 车八进四
 炮８退４
23. 车八退四
 士６进５
25. 相七进五
 象７进５
27. 仕六进五
 车８平６
29. 车九平八
 马７进６
31. 炮八平七
 炮３进６
33. 马六退七
 马３进４
35. 前车平二
 炮８平７
37. 马七进六
 马６进４
39. 车二平六
 马４进６
41. 兵三进一
 卒７进１
43. 马三进四
 卒７平６
45. 车八进六
 卒１进１
47. 车八平五
 炮７进５
49. 兵九进一
 卒１进１
51. 车五平一
 卒１进１
53. 车一退二
 卒６进１
55. 兵五进一
 卒１平２
57. 兵五进一
 卒２平３
59. 兵五进一
 卒３进１
61. 炮六退二
 卒３进１
63. 车一平五
 卒６进１
65. 炮六平八
 车１进６
67. 炮八平六
 卒６进１
69. 兵五进一
 象３进５
71. 车五进三
 炮７平８
73. 车五平二
 炮８平５"
28	2012年重庆长寿喜乐迪杯象棋团体邀请赛	9	20121215	石柱县队	陈明	先负	舒德全	江津区队	94	...	逍遥君子	...	595	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 车二进四
 马２进３
9. 马八进九
 炮８平９
11. 车二平六
 象３进５
13. 兵九进一
 卒７进１
15. 兵三进一
 车８进４
17. 兵七进一
 马７进６
19. 车六平四
 卒７进１
21. 车四平三
 卒３进１
23. 车三平七
 炮２退１
25. 车七平三
 炮９平７
27. 相三进一
 炮２平７
29. 车三平七
 马６进７
31. 相一进三
 车８平７
33. 车九平八
 车７进１
35. 车七平三
 后炮进４
37. 马三退二
 车１平２
39. 炮八进六
 后炮平９
41. 车八进四
 炮７退１
43. 炮八平一
 车２进５
45. 马九进八
 炮９平８
47. 炮五平三
 马７退６
49. 马八进七
 马６进５
51. 炮一进一
 炮７平８
53. 炮三平五
 后炮进７
55. 仕四进五
 后炮平５
57. 炮五进三
 卒５进１
59. 马七进五
 士４进５
61. 马五进三
 将５平４
63. 马三退四
 炮８退８
65. 兵一进一
 马５退６
67. 马四进二
 马３进５
69. 兵一进一
 卒９进１
71. 马二退一
 卒５进１
73. 马一进三
 炮８进１
75. 炮一退三
 马５进３
77. 仕五进六
 卒５进１
79. 后仕进五
 炮８平１
81. 相七进九
 炮１进３
83. 相九进七
 炮１平２
85. 马三退五
 炮２退３
87. 马五进七
 炮２平３
89. 炮一退一
 马３退５
91. 相七退九
 马５进４
93. 马七退五
 马４进６"
29	2013年福建晋江市张瑞图杯象棋个人公开赛	4	20130218	河北	陆伟韬	先负	王天一	北京	70	...	梦游弈网	...	5501	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒３进１
9. 车二进六
 卒７进１
11. 炮八平七
 马３进２
13. 车九进一
 象３进５
15. 车九平六
 士４进５
17. 车六进五
 马２进１
19. 炮七平六
 卒１进１
21. 兵五进一
 卒３进１
23. 车六平八
 炮８平９
25. 车二进三
 马７退８
27. 车八退三
 卒３平４
29. 马九退七
 卒１进１
31. 炮五进四
 炮２平３
33. 马七进五
 炮３进７
35. 仕六进五
 卒４平５
37. 炮六平九
 马８进７
39. 炮五平二
 卒１平２
41. 车八进一
 马１退２
43. 炮九进二
 马２退４
45. 炮九平五
 马４进５
47. 车八平五
 车１进９
49. 马五退七
 车１平２
51. 马七进九
 车２退２
53. 车五退二
 车２退４
55. 炮二退四
 马７进６
57. 车五平八
 车２平８
59. 炮二平一
 炮９平７
61. 马九进八
 卒７进１
63. 马八进六
 卒７进１
65. 马三退一
 车８平４
67. 车八平六
 炮７进２
69. 马六退四
 炮３退１"
30	2013年福建晋江市张瑞图杯象棋个人公开赛	1	20130217	广东	谢艺	先负	王石	福建	57	...	梦游弈网	...	621	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 车二进四
 马２进３
9. 马八进九
 卒７进１
11. 炮八平六
 炮８平９
13. 车二进五
 马７退８
15. 车九平八
 车１平２
17. 车八进四
 炮２平１
19. 车八进五
 马３退２
21. 炮五进四
 马２进３
23. 炮五退一
 炮１进４
25. 相三进五
 炮９平７
27. 兵五进一
 炮７进４
29. 兵七进一
 卒３进１
31. 炮六平七
 马３进４
33. 炮七进七
 将５进１
35. 相五进七
 卒７进１
37. 炮七平四
 马８进７
39. 炮四退三
 卒７平６
41. 前相退五
 将５平６
43. 马九退七
 卒６平５
45. 马七进八
 马４进５
47. 炮四退三
 马７进５
49. 马八退六
 卒５平４
51. 马六进八
 后马进７
53. 炮四退二
 马５进７
55. 马八进六
 炮１平９
57. 仕四进五"
31	2012年广东东莞凤岗季度象棋总决赛	2	20121223	广东	朱少均	先负	方招圣	江西	64	中炮巡河车对屏风马	凤岗棋协	打虎将	1268	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒３进１
9. 兵三进一
 卒１进１
11. 炮八平七
 马３进２
13. 车九进一
 卒１进１
15. 兵九进一
 车１进５
17. 车二进四
 象７进５
19. 车九平四
 车１平４
21. 车四进三
 车４进１
23. 仕六进五
 马２进３
25. 车四平八
 马３进１
27. 相七进九
 炮２平４
29. 马三进四
 车４平５
31. 马四进三
 士４进５
33. 兵三进一
 车５平３
35. 炮七退二
 象５进７
37. 车八进五
 象７退５
39. 炮五进五
 炮８平５
41. 车八平七
 士５退４
43. 车二平六
 士６进５
45. 马三进五
 车８平６
47. 炮七进五
 车６进２
49. 相九进七
 车３平２
51. 车七平九
 车２进３
53. 仕五退六
 炮４平３
55. 马五进七
 将５平６
57. 仕四进五
 车２退５
59. 炮七进一
 炮３进３
61. 相三进五
 炮３进４
63. 相五退七
 车２平５"
32	2012年首届“碧桂园杯”全国象棋冠军邀请赛预赛	2	20121216	河北	李来群	先负	胡荣华	上海	51	...	广东象棋网	...	7034	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 车二进四
 马２进３
9. 兵七进一
 卒３进１
11. 车二平七
 卒７进１
13. 马八进七
 炮２退１
15. 马七进六
 炮２平３
17. 马六进五
 马３进５
19. 车七进四
 象７进５
21. 车七退四
 车１平２
23. 炮八平七
 士６进５
25. 车九进一
 车８平６
27. 车九平二
 炮８退２
29. 兵五进一
 马５进６
31. 车二进六
 车２进６
33. 仕六进五
 马７进８
35. 炮五平六
 马８进７
37. 炮六进六
 象３进１
39. 车二平五
 马６进７
41. 炮六平七
 象１退３
43. 前炮平六
 象３进１
45. 炮六平七
 象１退３
47. 前炮平六
 象３进１
49. 车五平二
 前马退５
51. 炮六平七"
33	2012年磐安伟业杯全国象棋个人赛女子组	3	20121012	天津市	张丽涵	先负	唐思楠	浙江波尔轴承象棋队	54	...	对局集	...	1008	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 车二进四
 马２进３
9. 兵七进一
 卒３进１
11. 车二平七
 卒７进１
13. 炮八平七
 马３进２
15. 马八进九
 象３进５
17. 车九进一
 炮８平９
19. 车九平六
 车８进６
21. 车七进二
 马２进１
23. 炮七退一
 车８平７
25. 车六进一
 士４进５
27. 炮五退一
 车１平４
29. 车六平八
 马７进６
31. 炮五平三
 车７平６
33. 车七退三
 炮２平１
35. 炮七平九
 马６进４
37. 炮九进二
 炮１进４
39. 车七平九
 车６进２
41. 炮三进四
 象５进７
43. 马三退五
 炮９进４
45. 兵五进一
 炮９进３
47. 车九平四
 马４进５
49. 车八平五
 车６退２
51. 马五进三
 车６平４
53. 仕六进五
 后车平３"
34	2012年磐安伟业杯全国象棋个人赛女子组	1	20121010	天津市	单欣	先负	王晴	山东中国重汽象棋队	215	...	对局集	...	679	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒３进１
9. 车二进四
 炮８平９
11. 车二进五
 马７退８
13. 炮八平七
 象３进５
15. 车九平八
 车１平２
17. 车八进六
 炮２平１
19. 车八平七
 炮１退１
21. 兵九进一
 卒７进１
23. 炮五进四
 马３进５
25. 车七平五
 炮１平７
27. 车五平四
 炮７进５
29. 相三进五
 马８进７
31. 兵五进一
 车２进１
33. 兵五进一
 车２平８
35. 车四退二
 车８进６
37. 兵一进一
 炮７平９
39. 仕四进五
 前炮进３
41. 帅五平四
 车８进２
43. 帅四进一
 车８退１
45. 帅四退一
 车８进１
47. 帅四进一
 车８退１
49. 帅四退一
 士６进５
51. 兵七进一
 车８进１
53. 帅四进一
 车８退１
55. 帅四退一
 车８进１
57. 帅四进一
 车８退１
59. 帅四退一
 马７进８
61. 车四平二
 车８进１
63. 帅四进一
 车８退４
65. 马三进二
 后炮平６
67. 兵七进一
 卒７进１
69. 马二退一
 马８进６
71. 仕五进四
 马６进５
73. 帅四平五
 马５退６
75. 马九进八
 炮９退４
77. 相七进五
 卒７进１
79. 马一进二
 卒７进１
81. 兵五平四
 象５进３
83. 马八进七
 马６进４
85. 帅五退一
 马４进３
87. 帅五进一
 卒７平６
89. 相五退七
 炮９平１
91. 炮七平八
 马３退４
93. 炮八平六
 炮１平４
95. 马七退五
 卒６进１
97. 帅五退一
 炮４平５
99. 马五进四
 士５进６
101. 马二退四
 士４进５
103. 马四退二
 卒６平７
105. 帅五平四
 炮５平６
107. 帅四平五
 炮６平５
109. 帅五平四
 马４进６
111. 马二进四
 卒９进１
113. 仕六进五
 马６退８
115. 相七进五
 炮５平６
117. 马四退二
 马８进６
119. 马二进四
 马６退８
121. 马四退二
 卒９进１
123. 帅四平五
 卒９进１
125. 炮六退一
 卒９进１
127. 马二进四
 卒７平６
129. 马四进六
 卒６平５
131. 帅五进一
 炮６平５
133. 帅五平四
 卒９平８
135. 炮六进一
 卒８进１
137. 相五退七
 卒８平７
139. 帅四平五
 炮５平９
141. 马六退四
 马８进６
143. 相七进九
 炮９进３
145. 帅五进一
 马６退８
147. 炮六进一
 马８退６
149. 炮六退三
 卒７平６
151. 炮六平九
 马６进４
153. 炮九进六
 马４进３
155. 帅五平六
 马３退２
157. 帅六平五
 炮９退７
159. 炮九平四
 将５平４
161. 相九退七
 士５退６
163. 炮四平六
 马２进３
165. 炮六退五
 炮９进７
167. 帅五平四
 炮９平４
169. 帅四退一
 炮４退７
171. 马四进六
 马３退４
173. 帅四退一
 炮４平６
175. 帅四平五
 前士退５
177. 兵四进一
 炮６平９
179. 相七进五
 炮９进４
181. 马六退四
 马４进３
183. 帅五进一
 炮９平１
185. 马四退六
 炮１进３
187. 马六退八
 马３退４
189. 马八进六
 炮１退７
191. 帅五平四
 炮１平４
193. 马六进八
 士５进４
195. 帅四退一
 炮４平６
197. 帅四平五
 马４进６
199. 帅五进一
 马６退５
201. 兵四平三
 炮６平５
203. 马八退七
 象７进５
205. 相五退三
 马５退７
207. 帅五平四
 马７进６
209. 帅四退一
 马６进７
211. 帅四进一
 炮５平６
213. 马七进五
 马７退６
215. 马五进四"
35	2012年广东东莞凤岗镇象棋公开赛第四季度	8	20121111		黄雨观	先负	李进	广东	82	...	沙加	...	1232	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 车二进四
 马２进３
9. 兵七进一
 卒３进１
11. 车二平七
 炮２退１
13. 炮八平七
 车１进２
15. 车七平八
 炮２平７
17. 炮七进七
 士４进５
19. 炮七平八
 卒７进１
21. 炮五平七
 炮８进３
23. 炮八退二
 马７进６
25. 相七进五
 卒７进１
27. 车八平三
 车１平２
29. 车三进四
 车２进６
31. 车三退四
 马３进４
33. 炮七进三
 马６进５
35. 马三进五
 马４进５
37. 车三平六
 象７进５
39. 炮七退二
 马５退６
41. 车六平四
 车８进４
43. 炮七平四
 车２平６
45. 仕六进五
 炮８进４
47. 车九进一
 马６进８
49. 炮四退一
 马８进７
51. 车九平八
 马７进９
53. 车四平六
 士５退４
55. 帅五平六
 士６进５
57. 帅六进一
 马９进７
59. 炮四进二
 炮８退１
61. 帅六退一
 马７退８
63. 炮四平五
 车８平５
65. 炮五平二
 马８退６
67. 车六退一
 车５进３
69. 炮二平八
 炮８进１
71. 帅六进一
 车５进１
73. 仕四进五
 车６平５
75. 帅六退一
 车５平２
77. 马八进六
 马６进５
79. 车六进一
 马５进７
81. 马六退四
 炮８平６"
37	2012年陈罗平杯第17届亚洲象棋锦标赛少年预赛B组	3	20121025	中华台北	游原硕	先负	李翰林	中国	60	...	小猴子	...	1077	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 车二进四
 马２进３
9. 马八进七
 卒７进１
11. 兵七进一
 卒３进１
13. 车二平七
 炮２退１
15. 炮八进四
 炮８平９
17. 炮八平七
 炮２平７
19. 相三进一
 士４进５
21. 车九平八
 车８进６
23. 炮五平六
 马７进８
25. 相七进五
 马８进７
27. 相一退三
 象３进５
29. 车八进四
 炮９平７
31. 车七平二
 车８退１
33. 车八平二
 马７退６
35. 马三进四
 车１平４
37. 仕四进五
 卒７进１
39. 车二进一
 前炮进２
41. 相五进三
 后炮平６
43. 炮六平四
 车４进３
45. 炮七退一
 马６退７
47. 车二进二
 炮６进６
49. 车二平三
 炮６退１
51. 后相进五
 炮７平５
53. 帅五平四
 炮５进３
55. 帅四进一
 车４平３
57. 炮七进二
 车３进４
59. 帅四进一
 车３退５"
38	2012年磐安伟业杯全国象棋个人赛男子组	8	20121017	北京威凯建设象棋队	张强	先负	赵鑫鑫	浙江波尔轴承象棋队	108	...	象棋王子	...	7160	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒３进１
9. 兵三进一
 卒１进１
11. 炮八平七
 马３进２
13. 车九进一
 象３进５
15. 马三进四
 车１进３
17. 车二进六
 车１平４
19. 车九平四
 炮８退１
21. 炮七进三
 炮８平６
23. 车二进三
 马７退８
25. 马四进三
 炮６平３
27. 车四进三
 马８进７
29. 兵九进一
 卒１进１
31. 车四平九
 车４进５
33. 车九进二
 车４平２
35. 车九平八
 马２进３
37. 车八退五
 马３进２
39. 炮七进二
 马２退４
41. 帅五进一
 炮２进６
43. 帅五平六
 马４退２
45. 仕六进五
 马２退４
47. 炮七平三
 炮３平４
49. 仕五进六
 马４进５
51. 帅六平五
 马５进７
53. 马三退四
 马７退６
55. 帅五退一
 卒５进１
57. 仕六退五
 炮４平９
59. 马九进七
 炮２退７
61. 相七进五
 炮９进５
63. 马四进六
 炮２平７
65. 兵五进一
 炮７平４
67. 炮三退一
 炮９平７
69. 炮三平五
 士４进５
71. 仕五进四
 马６进４
73. 帅五进一
 卒５进１
75. 炮五平六
 卒５平４
77. 马六进四
 炮７平５
79. 帅五平四
 卒９进１
81. 马七进八
 马４退２
83. 马四进六
 士５进４
85. 炮六进二
 卒４平５
87. 马八退七
 卒５平６
89. 炮六平四
 马２进３
91. 炮四退二
 象７进９
93. 马七进六
 炮５平１
95. 马六进五
 炮１进２
97. 后仕进五
 马３退５
99. 帅四退一
 马５退４
101. 马五退三
 卒６进１
103. 马三退一
 炮１进１
105. 炮四平三
 马４进３
107. 炮三平八
 卒６进１"
39	2012年宏远杯山东省东营市象棋大奖赛	5	20121005	维坊市	王伟	先负	孟辰	济南市	56	...	醉卧棋林	...	1365	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 车二进四
 马２进３
9. 兵七进一
 卒３进１
11. 车二平七
 卒７进１
13. 炮八平六
 炮２退１
15. 马八进七
 炮２平３
17. 车七平八
 炮８平９
19. 车九平八
 士６进５
21. 马七进六
 象３进５
23. 前车进三
 车８进５
25. 前车平七
 车８平４
27. 车七进一
 车４进２
29. 车七退四
 马７进６
31. 兵三进一
 卒７进１
33. 车七平三
 车４退４
35. 仕四进五
 车１平３
37. 车三平四
 车３进４
39. 车八进四
 炮９平７
41. 炮五平四
 炮７平６
43. 车四平七
 车３进１
45. 车八平七
 马６进５
47. 车七退一
 马５进７
49. 车七平三
 马７进９
51. 炮四平一
 炮６平９
53. 车三退二
 炮９进４
55. 车三平二
 车４进３"
40	2012年马鞍山中国李白诗歌节长运杯苏浙皖象棋锦标赛成年组	6	20121004	和县队	岳从跃	先负	章磊	南京市一队	64	...	钱宇新	...	531	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒３进１
9. 车九进一
 象３进５
11. 车九平六
 卒７进１
13. 炮八平七
 马３进２
15. 车六进五
 马２进１
17. 炮七退一
 炮８进４
19. 车六平八
 炮２平４
21. 炮五进四
 马７进５
23. 车八平五
 士４进５
25. 相三进五
 炮４进５
27. 相五退三
 卒１进１
29. 仕四进五
 炮４平３
31. 炮七平九
 车１平２
33. 帅五平四
 炮８进１
35. 炮九平六
 车２进７
37. 炮六进一
 炮３平１
39. 炮六平九
 车２平７
41. 车五平八
 炮８平１
43. 车二进九
 车７进２
45. 帅四进一
 炮１进１
47. 仕五进六
 马１进２
49. 前仕退五
 马２退３
51. 仕五进六
 车７平４
53. 车二退七
 车４退１
55. 帅四退一
 车４平９
57. 帅四平五
 车９进１
59. 帅五进一
 马３进２
61. 帅五进一
 车９平５
63. 帅五平四
 马２进４"
41	2012年第05届杨官璘杯全国象棋公开赛公开组	9	20120921	湖南	梁林	先负	欧照芳	广西	40	...	-	...	792	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒３进１
9. 车二进四
 象３进５
11. 兵七进一
 士４进５
13. 兵七进一
 象５进３
15. 炮八进四
 卒７进１
17. 炮八平一
 马３进２
19. 车九进一
 车１平４
21. 兵九进一
 马７进６
23. 炮一退一
 卒７进１
25. 车二平三
 炮８平３
27. 炮五进四
 炮３平５
29. 相三进五
 车４进３
31. 炮五退一
 马６进８
33. 马三退二
 将５平４
35. 马二进四
 炮５进４
37. 相五进七
 炮２平５
39. 马九进八
 前炮平９"
42	2012年第05届杨官璘杯全国象棋公开赛专业男子组	9	20120921	河北	陆伟韬	先负	柳大华	湖北	92	...	-	...	3909	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒３进１
9. 车二进六
 象３进５
11. 炮八平七
 马３进２
13. 车九进一
 士４进５
15. 车九平六
 马２进１
17. 炮七退一
 卒７进１
19. 兵五进一
 卒１进１
21. 兵五进一
 卒５进１
23. 马三进五
 炮８平９
25. 车二进三
 马７退８
27. 炮五进三
 车１进３
29. 车六进七
 马８进７
31. 车六平八
 炮２平４
33. 兵三进一
 车１平５
35. 炮七平五
 马１进３
37. 马五退七
 车５进１
39. 车八进一
 炮４退２
41. 相七进五
 车５平４
43. 兵三进一
 车４平７
45. 炮五平九
 马７进５
47. 车八退五
 车７平４
49. 仕六进五
 马５进７
51. 马七进五
 车４进４
53. 炮九进四
 马７进８
55. 车八平三
 炮９进４
57. 马五进四
 炮４进６
59. 马九进八
 卒３进１
61. 马八进七
 车４平２
63. 相五退七
 车２进１
65. 车三退二
 车２平３
67. 仕五退六
 车３退２
69. 车三进四
 马８进６
71. 帅五进一
 车３进１
73. 帅五进一
 马６退８
75. 仕四进五
 马８退６
77. 帅五平四
 炮４平６
79. 马七退五
 炮６退２
81. 炮九平四
 车３退２
83. 车三平八
 卒３平４
85. 帅四退一
 炮９退２
87. 马五进七
 车３退２
89. 炮四平五
 炮９平６
91. 仕五进四
 车３进４"
