比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
11	2014年重庆忠县首届“体彩杯”象棋公开赛	1	20140430	广东1	徐文俊	先胜	谢必祥	忠县三汇	77	...	组委会	...	106	"1. 炮二平五 *
 马２进３
3. 马二进三
 士６进５
5. 车一平二
 炮８平６
7. 兵三进一
 马８进９
9. 兵七进一
 炮２平１
11. 炮八平六
 车１平２
13. 马八进七
 车２进４
15. 车九平八
 车２平４
17. 仕六进五
 卒３进１
19. 车八进四
 象３进５
21. 炮五平四
 卒９进１
23. 马三进四
 卒３进１
25. 车八进三
 车４平２
27. 车八平九
 马３进４
29. 炮四进五
 马４进６
31. 车九平八
 车２平３
33. 炮四退一
 卒３进１
35. 马七退九
 卒１进１
37. 兵五进一
 车９进１
39. 炮六平四
 卒７进１
41. 车二进四
 卒７进１
43. 车二平三
 马９进８
45. 前炮平二
 车９平８
47. 炮二平一
 车３进１
49. 炮四平二
 车８平９
51. 炮一平二
 车９平８
53. 车三平四
 车８进２
55. 车四平二
 车３退１
57. 相七进五
 车３平７
59. 马九退七
 卒３平４
61. 马七进八
 卒４平３
63. 马八进七
 车７平３
65. 马七退五
 卒３平４
67. 马五进三
 车８退２
69. 兵五进一
 卒５进１
71. 炮二进三
 卒５进１
73. 炮二进一
 卒５进１
75. 车二退一
 车３平６
77. 车八退一"
12	2014年重庆忠县首届“体彩杯”象棋公开赛	1	20140430	贵州2	夏刚	先胜	杨义权	忠县石黄	15	中炮对进左马	逍遥君子?世外...	...	100	"1. 炮二平五 *
 马８进７
3. 马二进三
 炮２平４
5. 车一平二
 卒７进１
7. 兵七进一
 马２进１
9. 炮八进五
 炮８平９
11. 炮八平三
 车１平２
13. 炮五进四
 车２进４
15. 炮三平五"
13	2014年江苏扬州·江都“双汇国际杯”象棋公开赛	3	20140501	杭州	张培俊	先胜	童本平	南京	61	...	钱宇新	...	317	"1. 炮二平五 *
 马８进７
3. 马二进三
 马２进３
5. 兵七进一
 卒７进１
7. 车一平二
 车９平８
9. 车二进六
 马７进６
11. 马八进七
 车１进１
13. 车二平四
 马６进７
15. 马七进六
 炮２退１
17. 炮八平九
 炮２平７
19. 车四平三
 象７进５
21. 车九进一
 车１平６
23. 炮五平八
 炮８平６
25. 车九平四
 车８进２
27. 炮八平六
 车６平２
29. 炮九平七
 马７退８
31. 相七进五
 马８退７
33. 车三平一
 车８退２
35. 车一退二
 士４进５
37. 仕四进五
 车２进３
39. 车四进五
 卒３进１
41. 兵七进一
 车２平３
43. 炮七进五
 炮６平３
45. 马三进四
 炮３平２
47. 炮六平八
 车３平５
49. 马四进五
 卒７进１
51. 兵五进一
 车５进１
53. 炮八进二
 车５退１
55. 炮八平三
 马７进５
57. 车四平五
 炮２进７
59. 相五退七
 车５平４
61. 车五平三"
14	2013年广东省第2届丘比尔杯青少年象棋精英赛男子甲组	2	20140501	东莞	梁运龙	先胜	廖炜健	顺德	57	中炮对进右马	组委会	...	440	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平５
5. 车一进一
 马８进７
7. 车一平六
 车９平８
9. 马八进七
 车８进４
11. 炮八进二
 卒３进１
13. 车六进五
 象３进１
15. 车六平七
 车１平３
17. 炮八平五
 马３退５
19. 车七平八
 炮２平３
21. 前炮进三
 象７进５
23. 兵五进一
 卒３进１
25. 兵五进一
 卒３平４
27. 兵五进一
 炮３进５
29. 马三进五
 卒４进１
31. 马五进三
 卒４进１
33. 马三进四
 车８平６
35. 兵五进一
 车６退１
37. 车八平四
 卒４平５
39. 兵五进一
 士６进５
41. 相七进五
 车３进２
43. 兵七进一
 马７退６
45. 车九平八
 车３进１
47. 车四平七
 炮３退４
49. 车八进六
 炮３退３
51. 车八平九
 马６进５
53. 车九平五
 马５退７
55. 车五平三
 马７进５
57. 车三平一"
15	2014年朱宝位杯全国象棋团体赛男子组	3	20140420	上海金外滩队	万春林	先胜	杨辉	成都棋院队	145	中炮对左炮封车	中国象棋协会	...	2093	"1. 炮二平五 *
 马８进７
3. 兵七进一
 卒７进１
5. 马二进三
 车９平８
7. 马八进七
 马２进３
9. 炮八进二
 象３进５
11. 车一平二
 车１平３
13. 车九进二
 炮８进２
15. 马七进六
 炮２退１
17. 车二进四
 炮２平３
19. 车九平八
 卒３进１
21. 兵七进一
 炮３进３
23. 炮五平六
 炮３进１
25. 马六进四
 炮８平６
27. 车二平七
 炮６平２
29. 炮八平九
 卒１进１
31. 车七进二
 炮２平６
33. 炮九平六
 车８进５
35. 车八进二
 炮６退１
37. 车七退二
 马７进６
39. 相七进五
 车８平４
41. 车七平六
 马６进４
43. 车八平六
 马３进２
45. 车六平八
 车３进４
47. 炮六平八
 马２退３
49. 兵三进一
 士４进５
51. 兵三进一
 车３平７
53. 炮八平九
 马３进１
55. 车八平三
 车７平２
57. 兵九进一
 马１进３
59. 兵九进一
 车２进３
61. 相五进七
 炮６进１
63. 相三进五
 炮６平１
65. 车三平六
 炮１进２
67. 仕四进五
 卒９进１
69. 炮九退二
 车２退１
71. 炮九平七
 车２平３
73. 车六进一
 卒５进１
75. 马三进二
 炮１退２
77. 车六进一
 卒５进１
79. 兵五进一
 马３进５
81. 车六退二
 马５退７
83. 马二进四
 马７进８
85. 车六平三
 炮１平５
87. 车三退一
 车３退１
89. 马四进二
 马８进７
91. 车三退二
 车３进４
93. 车三进五
 车３退７
95. 车三平六
 车３平４
97. 车六进一
 士５进４
99. 马二进四
 将５平４
101. 马四退五
 士４退５
103. 仕五退四
 象５进７
105. 相五退三
 前象退５
107. 帅五进一
 象５进７
109. 马五退三
 前象退５
111. 马三进一
 象５退３
113. 马一退三
 象７进５
115. 马三进五
 象５进３
117. 兵一进一
 前象退５
119. 兵一进一
 象５进３
121. 兵一平二
 后象进５
123. 兵二进一
 象５退３
125. 兵二平三
 前象退５
127. 兵三平四
 象５进３
129. 兵四平五
 士５进６
131. 兵五平六
 后士进５
133. 兵六平七
 前象退５
135. 兵七进一
 将４平５
137. 兵七进一
 将５平６
139. 兵七平六
 象３进１
141. 帅五平四
 士５退４
143. 马五进三
 象５进３
145. 兵六进一"
16	2014年广东东莞凤岗镇象棋赛公开赛第一季度	1	20140328	香港多多队	李卓豪	先胜	欧志强	中国香港	41	中炮对左炮封车	藍小朋友	打虎将	402	"1. 炮二平五 *
 马８进７
3. 兵七进一
 炮２平５
5. 马八进七
 马２进３
7. 车九平八
 卒７进１
9. 马二进三
 车９平８
11. 马七进六
 车１平２
13. 炮八进四
 士４进５
15. 车一平二
 炮８进４
17. 仕四进五
 炮８平５
19. 车二进九
 马７退８
21. 马三进五
 炮５进４
23. 马六进五
 车２进２
25. 车八进三
 炮５退２
27. 马五进六
 车２退１
29. 马六退七
 炮５退２
31. 炮八进一
 车２退１
33. 炮八进一
 将５平４
35. 车八平六
 将４平５
37. 车六进五
 车２平１
39. 车六退一
 马３退４
41. 马七进九"
17	2013年石狮·爱乐杯全国象棋个人赛男子甲组	7	20131112	成都棋院队	李少庚	先胜	柳大华	湖北三环象棋队	47	...	组委会	...	2528	"1. 炮二平五 *
 马８进７
3. 兵七进一
 卒７进１
5. 马二进三
 马２进３
7. 马八进七
 车９平８
9. 炮八进二
 马７进８
11. 马七进六
 象３进５
13. 车九进一
 车８进１
15. 车一进一
 车１进１
17. 车一平四
 马８进７
19. 炮五平七
 炮２退２
21. 车四进五
 车１平６
23. 车四进二
 车８平６
25. 车九平二
 炮８平７
27. 车二进六
 车６平７
29. 相三进五
 炮２平１
31. 马六进七
 马７退６
33. 马三进二
 卒７进１
35. 炮八平三
 炮７平６
37. 车二平四
 马６进８
39. 车四平二
 炮１进６
41. 车二退三
 炮１平３
43. 兵七进一
 象５进３
45. 炮七进三
 炮３退３
47. 炮七进二"
18	2013年石狮·爱乐杯全国象棋个人赛男子甲组	6	20131111	广西跨世纪队	黄仕清	先胜	黎德志	广东碧桂园象棋队	73	...	组委会	...	3094	"1. 炮二平五 *
 马８进７
3. 兵七进一
 卒７进１
5. 马八进七
 马２进３
7. 马二进三
 车１进１
9. 车一平二
 车９平８
11. 炮八平九
 炮２进４
13. 兵五进一
 车１平４
15. 车九平八
 车４进５
17. 马三退五
 车４平３
19. 车二进六
 象７进５
21. 炮九退一
 炮８平９
23. 车二进三
 马７退８
25. 炮九平七
 车３平７
27. 炮五进一
 炮２退６
29. 车八进三
 士４进５
31. 兵五进一
 炮９进４
33. 兵五平六
 炮９平５
35. 马七进五
 卒７进１
37. 后马进三
 卒７平６
39. 炮七进二
 卒６进１
41. 马三退五
 炮２平１
43. 兵六进一
 卒５进１
45. 前马进六
 卒６进１
47. 马六进八
 卒５进１
49. 炮七平六
 卒５平４
51. 炮六平五
 将５平４
53. 马五进七
 车７退１
55. 相三进五
 车７平５
57. 兵六平七
 马３进５
59. 炮五进三
 车５退２
61. 马七进六
 车５进２
63. 车八平六
 士５进４
65. 前兵平六
 士６进５
67. 马六进七
 马８进６
69. 车六平四
 马６进７
71. 马七进八
 将４进１
73. 车四进三"
19	2014年广西北流新圩第7届大地杯象棋公开赛	13	20140211	四川省	李少庚	先胜	刘宗泽	湖北省	43	...	组委会	...	2764	"1. 炮二平五 *
 马８进７
3. 兵七进一
 车９平８
5. 马二进三
 卒７进１
7. 马八进七
 马２进３
9. 炮八进二
 象７进５
11. 车一平二
 车１进１
13. 车九进一
 车１平４
15. 车二进四
 车４进５
17. 马三退五
 车４平２
19. 车九平六
 炮２进２
21. 车二进二
 炮２退１
23. 车二退二
 炮２进１
25. 车二进二
 炮２退１
27. 车六进七
 卒１进１
29. 兵三进一
 卒７进１
31. 车二平三
 马３退５
33. 车三退二
 炮８退１
35. 车六退一
 炮８平７
37. 车三平六
 炮２退３
39. 后车平四
 马５退７
41. 车四进四
 炮７平９
43. 车四平三"
20	2014年上海第四届“同峰杯”象棋大赛	8	20140308	山西	韩强	先胜	黎德志	广东	85	中炮对进左马	钱宇新	...	3887	"1. 炮二平五 *
 马８进７
3. 马二进三
 马２进３
5. 兵三进一
 卒３进１
7. 马八进九
 卒１进１
9. 车一平二
 车９平８
11. 炮八平七
 马３进２
13. 车九进一
 卒１进１
15. 兵九进一
 车１进５
17. 车九平四
 象３进５
19. 马三进四
 士４进５
21. 马四进五
 炮８平９
23. 车二进九
 马７退８
25. 炮七退一
 车１平７
27. 相三进一
 车７进１
29. 马五退六
 卒３进１
31. 马六进四
 车７退２
33. 兵七进一
 炮９平６
35. 马四进五
 象７进５
37. 炮五进五
 将５平４
39. 车四平六
 炮２平４
41. 车六进二
 炮４退１
43. 马九进八
 马２退１
45. 马八进九
 车７平１
47. 马九退七
 车１进４
49. 炮七进一
 车１平３
51. 炮七平六
 士５进４
53. 车六平九
 炮４进６
55. 车九进四
 车３退３
57. 车九进二
 将４进１
59. 车九退一
 将４退１
61. 马七进八
 将４平５
63. 马八退六
 车３平６
65. 炮五退三
 炮６平７
67. 马六退七
 炮４退２
69. 马七进八
 车６进１
71. 炮五进一
 马８进６
73. 兵五进一
 炮７退１
75. 车九进一
 马６退４
77. 马八进六
 炮７平４
79. 车九退三
 车６退１
81. 仕四进五
 车６平５
83. 车九平五
 士６进５
85. 炮五平七"
21	2014年上海第四届“同峰杯”象棋大赛	7	20140308	山西	梁辉远	先胜	张卫东	山东	57	...	钱宇新	...	727	"1. 炮二平五 *
 马８进７
3. 马二进三
 马２进３
5. 车一平二
 车９平８
7. 兵七进一
 卒７进１
9. 车二进六
 马７进６
11. 马八进七
 象７进５
13. 兵五进一
 卒７进１
15. 车二平四
 马６进７
17. 兵五进一
 卒５进１
19. 马三进五
 卒５进１
21. 马五进三
 士６进５
23. 车四退三
 车８平７
25. 车四平三
 炮８平７
27. 马三进四
 炮７进７
29. 车三退三
 车７进９
31. 车九进一
 炮２进１
33. 马四退五
 车７退６
35. 车九平二
 车１进１
37. 炮八进一
 马３进５
39. 兵七进一
 马５进６
41. 炮八平四
 卒３进１
43. 车二进八
 象５退７
45. 马五进六
 马６退５
47. 炮四进五
 炮２退２
49. 马六进七
 将５平６
51. 炮四退七
 马５退４
53. 后马进六
 炮２进１
55. 马六进四
 士５进６
57. 马四进三"
22	2014年上海第四届“同峰杯”象棋大赛	6	20140308	山西	梁辉远	先胜	姚洪新	河南	85	中炮对右三步虎	钱宇新	...	997	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮２平１
5. 炮八平六
 车１平２
7. 马八进七
 炮８平６
9. 车一平二
 马８进７
11. 兵七进一
 车２进６
13. 车九进二
 车２平３
15. 兵三进一
 车３退１
17. 炮五退一
 炮６进５
19. 相三进五
 炮６平４
21. 相五进七
 炮４平１
23. 前相退九
 卒３进１
25. 马七进六
 车９平８
27. 车二进九
 马７退８
29. 马六进五
 马３进５
31. 炮五进五
 象７进９
33. 炮五平一
 卒７进１
35. 兵三进一
 象９进７
37. 炮一进三
 炮１进４
39. 兵一进一
 将５进１
41. 炮一平四
 象７退５
43. 炮四退四
 将５退１
45. 炮四平五
 士４进５
47. 兵一进一
 炮１退２
49. 炮五平九
 卒１进１
51. 兵五进一
 马８进６
53. 马三进四
 马６进８
55. 兵一平二
 马８进６
57. 兵五进一
 马６进５
59. 仕四进五
 卒１进１
61. 兵二进一
 卒１进１
63. 兵二平三
 卒１平２
65. 兵三进一
 卒３进１
67. 兵三进一
 卒３进１
69. 兵三平四
 马５退３
71. 兵五平六
 马３退４
73. 兵六进一
 象５进７
75. 兵四平五
 将５进１
77. 兵六进一
 将５平６
79. 仕五进六
 将６进１
81. 兵六进一
 象３进１
83. 兵六平五
 象１进３
85. 马四进三"
23	2014年上海第四届“同峰杯”象棋大赛	4	20140307	浙江	朱良葵	先胜	姚洪新	河南	71	...	钱宇新	...	969	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮２平１
5. 马八进九
 车１平２
7. 车九平八
 马８进９
9. 车一进一
 车９平８
11. 炮八进四
 卒３进１
13. 炮八平七
 车２进９
15. 炮七进三
 士４进５
17. 马九退八
 象７进５
19. 炮七平九
 炮８进６
21. 兵一进一
 车８进６
23. 马八进七
 炮１平２
25. 炮九退二
 炮２进６
27. 炮九平五
 士５退４
29. 车一进二
 车８平９
31. 马三进一
 炮８平３
33. 马七退五
 马９退７
35. 前炮平三
 炮２退２
37. 兵五进一
 士６进５
39. 兵五进一
 卒７进１
41. 炮五进四
 马３进５
43. 兵五进一
 卒３进１
45. 马五进三
 卒３进１
47. 兵三进一
 炮３平７
49. 相三进五
 卒７进１
51. 马一进三
 士５进６
53. 兵九进一
 炮２退１
55. 前马进二
 炮７退６
57. 马二进三
 将５平６
59. 仕四进五
 士６退５
61. 后马进二
 炮２平９
63. 马二进一
 炮７平３
65. 马三退五
 炮９平７
67. 马一进二
 炮７退４
69. 兵五平四
 炮３退１
71. 马五进七"
