比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
22	2013年石狮·爱乐杯全国象棋个人赛女子组	1	20131104	江苏棋院	陈苏怡	先负	刚秋英	火车头棋牌俱乐部	54	...	中国象棋协会	...	451	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵七进一
 车９进１
9. 兵三进一
 车９平４
11. 炮八平七
 车４进３
13. 马八进九
 卒７进１
15. 兵三进一
 车４平７
17. 车九平八
 车１平２
19. 马九进七
 象３进５
21. 仕四进五
 士４进５
23. 车八进六
 炮２平１
25. 车八平七
 马７进６
27. 马七进五
 车７退１
29. 炮七平六
 炮１进４
31. 相七进九
 炮１平２
33. 兵七进一
 炮２进３
35. 相九退七
 炮２平１
37. 兵七平六
 车２进９
39. 相七进九
 卒５进１
41. 车七退二
 卒５进１
43. 兵五进一
 马３进４
45. 兵五进一
 马６进５
47. 马三进五
 马４进５
49. 车七退三
 车２退１
51. 车七退一
 炮１平２
53. 炮五平四
 车７进５"
23	2013年上海市第三届“小丽杯”象棋公开赛	3	20131109	个人	孔令义	先负	宋海涛	河北	50	中炮对反宫马	康城棋社	...	412	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵三进一
 卒３进１
9. 马三进四
 士６进５
11. 马八进七
 象７进５
13. 炮五平四
 炮６进２
15. 车二进七
 车９平６
17. 马四退三
 车６平７
19. 仕六进五
 车１进１
21. 相七进五
 车１平４
23. 车九平六
 车４进８
25. 帅五平六
 马３进４
27. 兵七进一
 卒３进１
29. 相五进七
 卒７进１
31. 兵三进一
 马７进８
33. 车二退一
 车７进４
35. 马三进二
 炮６退４
37. 炮八进三
 马４进５
39. 马七进五
 车７平２
41. 车二平五
 车２进５
43. 帅六进一
 炮２平４
45. 马五进四
 马８进６
47. 车五退二
 炮６进３
49. 车五进二
 车２退６"
24	2013年上海市第三届“小丽杯”象棋公开赛	1	20131109	江苏	王锦	先负	王廓	吉林	50	...	康城棋社	...	367	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵三进一
 卒３进１
9. 炮八进四
 象７进５
11. 马八进九
 炮２平１
13. 车九平八
 车１平２
15. 仕四进五
 士６进５
17. 炮五平六
 马３进４
19. 炮八退一
 马４退３
21. 炮八进一
 卒７进１
23. 兵三进一
 象５进７
25. 炮八平七
 马７进６
27. 车八进四
 象７退５
29. 兵九进一
 车２进５
31. 马九进八
 车９平７
33. 相三进五
 马６进４
35. 马八进六
 炮１进３
37. 车二进三
 马４进２
39. 炮六平八
 炮１平２
41. 马六进七
 炮２进２
43. 马三进四
 炮６平３
45. 马四进五
 炮２进２
47. 车二平四
 马２进３
49. 帅五平四
 马３退５"
25	2013年石狮·爱乐杯全国象棋个人赛女子组	3	20131106	成都棋院队	梁妍婷	先负	陈幸琳	广东碧桂园象棋队	54	...	中国象棋协会	...	585	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵三进一
 卒３进１
9. 马八进九
 象７进５
11. 炮八平六
 车１平２
13. 车九平八
 炮２进４
15. 马九退七
 炮２退１
17. 兵九进一
 士６进５
19. 车八进三
 卒９进１
21. 炮六平七
 卒９进１
23. 马七进九
 炮２退２
25. 车二进三
 车９进４
27. 兵五进一
 卒７进１
29. 兵三进一
 车９平７
31. 兵一进一
 马７进６
33. 车八退二
 炮２进３
35. 车二退一
 马６进４
37. 炮七平六
 卒３进１
39. 车八平七
 马４进５
41. 相三进五
 卒３平４
43. 车七平四
 炮２进２
45. 炮六平七
 马３进４
47. 车二进七
 炮６退２
49. 马三进二
 车２进７
51. 马二进一
 车７退１
53. 马一进二
 车７退２"
26	2013年福建省永定“土楼杯”中国象棋国际团体邀请赛	6	20131030	霞浦队	蔡祖新	先负	张文进	晋江队	62	中炮急进左马对反宫马	组委会	...	351	"1. 炮二平五 *
 马２进３
3. 兵七进一
 车９进１
5. 马二进三
 车９平４
7. 车一平二
 马８进９
9. 马八进七
 车４进３
11. 炮八平九
 车１平２
13. 车九平八
 卒９进１
15. 兵五进一
 士４进５
17. 马七进五
 车４进２
19. 车八进六
 炮８平５
21. 炮九进四
 卒５进１
23. 车二进四
 炮２平１
25. 车八进三
 马３退２
27. 仕四进五
 马２进３
29. 炮九退二
 车４平１
31. 炮九平八
 车１平３
33. 炮八平九
 炮１平２
35. 炮九平八
 炮２进２
37. 相七进九
 马３进１
39. 炮八退四
 炮２进３
41. 马五进三
 炮２平７
43. 炮五进三
 炮７退２
45. 车二平三
 马１进２
47. 车三平四
 马９进８
49. 车四退二
 马８进７
51. 车四平八
 马２进３
53. 炮八平七
 马３退５
55. 车八平四
 马５退７
57. 车四进二
 后马进９
59. 炮七平八
 车３平２
61. 炮八平七
 将５平４"
27	2013年“碧桂园杯”第13届世界象棋锦标赛男子个人	8	20131025	香港	黄学谦	先负	王天一	中国	76	中炮右横车对反宫马	世界象棋联合会	...	6996	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 兵三进一
 马８进７
7. 兵七进一
 车９平８
9. 车一平二
 车８进９
11. 马三退二
 象３进５
13. 炮五平三
 车１进１
15. 马八进七
 车１平８
17. 马二进一
 车８进３
19. 车九进一
 卒３进１
21. 车九平四
 士４进５
23. 兵七进一
 车８平３
25. 相七进五
 卒７进１
27. 兵三进一
 车３平７
29. 炮三进五
 车７退２
31. 马七进六
 车７进２
33. 车四进四
 车７平６
35. 马六进四
 炮２平１
37. 兵一进一
 炮１进４
39. 马一进二
 马３进４
41. 马二进一
 卒５进１
43. 仕六进五
 炮６进１
45. 马一退二
 炮１进３
47. 相五进七
 马４进３
49. 马四进二
 将５平４
51. 前马退三
 炮６平５
53. 马二退三
 炮５平４
55. 炮八平六
 炮４平２
57. 炮六平八
 马３退１
59. 炮八退一
 炮２进４
61. 前马进五
 马１进３
63. 马五退六
 炮２退１
65. 炮八平六
 马３进４
67. 马六退七
 炮２进２
69. 帅五平六
 士５进４
71. 仕五进六
 炮１退１
73. 仕四进五
 炮１平３
75. 马三退四
 炮２退２"
28	2013年“碧桂园杯”第13届世界象棋锦标赛男子个人	7	20131025	芬兰	史天曼	先负	克莱恩	德国	40	中炮过河车对反宫马	世界象棋联合会	...	326	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵七进一
 卒７进１
9. 车二进六
 车９平８
11. 车二平三
 炮６退１
13. 炮八平七
 炮６平７
15. 车三平四
 车８进５
17. 车四进二
 马３退５
19. 车九进一
 炮７平９
21. 车九平四
 炮９退１
23. 兵七进一
 卒３进１
25. 后车进六
 象３进５
27. 后车平五
 炮２退１
29. 车五平三
 炮２平６
31. 炮五进四
 马５进３
33. 车三平五
 士４进５
35. 车五平七
 士５进４
37. 车七平六
 卒３进１
39. 车六平五
 将５平４"
29	2013年“碧桂园杯”第13届世界象棋锦标赛男子个人	5	20131024	芬兰	张德荣	先负	乌韦	德国	64	中炮对反宫马后补左马	世界象棋联合会	...	358	"1. 炮二平五 *
 马２进３
3. 马二进三
 卒７进１
5. 车一平二
 炮８平６
7. 相三进一
 马８进７
9. 兵三进一
 卒７进１
11. 相一进三
 象７进５
13. 马八进七
 士６进５
15. 车九进一
 炮２进２
17. 车九平四
 炮２平６
19. 车四平七
 车１平２
21. 车七平八
 前炮进３
23. 炮五退一
 车２进７
25. 车八进一
 前炮平２
27. 马三进四
 马７进６
29. 兵七进一
 炮６进３
31. 车二进五
 马６退７
33. 车二平八
 炮６进２
35. 相三退五
 炮６平３
37. 车八退三
 炮３退１
39. 兵一进一
 卒３进１
41. 车八进二
 卒３进１
43. 车八平七
 马３进４
45. 车七平五
 炮３退４
47. 车五进一
 卒５进１
49. 相五进三
 马４进５
51. 炮五进四
 马５退７
53. 炮五退一
 前马进６
55. 帅五进一
 马６退５
57. 相七进五
 炮３平１
59. 相五进三
 炮１进４
61. 帅五平六
 马５进６
63. 帅六平五
 马６退７"
30	2013年“碧桂园杯”第13届世界象棋锦标赛男子个人	4	20131023	芬兰	邓明高	先负	黄春龙	英国	30	中炮过河车对反宫马	世界象棋联合会	...	482	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵七进一
 炮２平１
9. 炮八平七
 象３进５
11. 车二进六
 车９进２
13. 车二平三
 车１平２
15. 马八进九
 炮１退１
17. 兵三进一
 炮１平７
19. 车三平四
 马７进８
21. 兵三进一
 车２进４
23. 车四平三
 炮６平７
25. 车三平二
 车２平７
27. 相三进一
 前炮进５
29. 炮七平三
 炮７进６"
31	2013年第三届“辛集国际皮革城杯”象棋公开赛	8	20131013	陕西	李锦霖	先负	梁辉远	山西	86	中炮过河车对反宫马	并州魔剑	打虎将	742	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵七进一
 车９进１
9. 炮八平七
 象３进５
11. 车二进六
 车１平２
13. 马八进九
 车９平４
15. 车二平三
 马７退８
17. 车九平八
 炮２进４
19. 仕四进五
 马８进９
21. 车三平一
 炮２平３
23. 炮七平六
 车２进９
25. 马九退八
 车４平７
27. 马八进九
 炮３平４
29. 炮五进四
 马３进５
31. 车一平五
 车７进５
33. 车五平六
 炮４平２
35. 马九退七
 炮２退３
37. 车六平七
 车７进１
39. 车七平八
 车７进２
41. 仕五退四
 马９进７
43. 车八平四
 炮６平８
45. 炮六平二
 炮８进１
47. 车四退三
 车７退２
49. 炮二进一
 车７平８
51. 炮二平三
 车８平７
53. 炮三平二
 车７平３
55. 马七进五
 车３进２
57. 马五进三
 车３退４
59. 马三进四
 象５进７
61. 炮二平三
 车３平７
63. 兵一进一
 马７进５
65. 车四退一
 炮８平６
67. 车四平三
 车７平６
69. 炮三进六
 士６进５
71. 兵五进一
 车６进４
73. 帅五进一
 车６退５
75. 兵五进一
 车６平５
77. 帅五平六
 炮６平４
79. 仕六进五
 炮４退２
81. 炮三退三
 车５退１
83. 车三进三
 车５平４
85. 仕五进六
 车４平７"
32	2013年重庆市兴华棋馆登驹杯象棋邀请赛	2	20131011	重庆	邓传礼	先负	张勇	重庆	82	中炮对反宫马	逍遥君子	...	494	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵三进一
 卒３进１
9. 炮八平七
 象３进５
11. 马八进九
 车９进１
13. 车九平八
 车１平２
15. 车八进四
 车９平４
17. 车二进六
 炮２进１
19. 仕四进五
 士４进５
21. 车二进二
 炮２退２
23. 车二退二
 卒３进１
25. 兵七进一
 车４进４
27. 车二平三
 马３进４
29. 车八进一
 炮６进２
31. 车八进二
 车４平３
33. 仕五进六
 马４进２
35. 炮七退一
 马２进１
37. 炮五平九
 车３进３
39. 相三进五
 马７退８
41. 车三平四
 炮６平３
43. 车四平五
 炮３退４
45. 马三进四
 炮３平４
47. 前仕退五
 车３退８
49. 马四进六
 炮２平４
51. 车八进二
 车３平２
53. 马六进八
 卒９进１
55. 炮九进四
 马８进９
57. 兵三进一
 象５进７
59. 炮九退二
 前象退５
61. 车五平一
 士５进６
63. 兵五进一
 前炮平９
65. 车一平二
 后士进５
67. 兵五进一
 车２平３
69. 马八退七
 车３进４
71. 炮九进五
 象５退３
73. 炮九退三
 炮９平７
75. 兵九进一
 炮７进２
77. 炮九平五
 象３进５
79. 兵九进一
 炮４平３
81. 兵九平八
 车３进１"
33	2013年河南省正阳县迎国庆生态源粉条杯全国象棋公开赛	9	20131003	遂平	康延群	先负	侯文博	河北	48	中炮右横车对反宫马	天涯蝶舞	...	991	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 兵三进一
 卒３进１
7. 马八进九
 象７进５
9. 车九进一
 马８进７
11. 车一平二
 卒１进１
13. 马三进四
 士６进５
15. 马四进五
 马３进５
17. 炮五进四
 车１进３
19. 炮五退一
 炮２进４
21. 车九平四
 车９平６
23. 兵五进一
 卒１进１
25. 兵九进一
 车１进２
27. 马九进八
 炮６进３
29. 兵七进一
 卒３进１
31. 马八进七
 卒３进１
33. 车二进二
 车１平５
35. 炮八平五
 车５退１
37. 马七退五
 炮６平５
39. 炮五平四
 卒３进１
41. 帅五进一
 炮２平５
43. 帅五平六
 卒３进１
45. 帅六进一
 车６进３
47. 马五退七
 象５进３"
34	2013年第28届西安益德汉唐杯象棋公开赛	10	20131006	西安	芦文革	先负	王金荣	青海	42	中炮对反宫马	天马飞刀	...	515	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵三进一
 卒３进１
9. 炮八平七
 象３进５
11. 马八进九
 车１平２
13. 车九平八
 车９进１
15. 车八进四
 车９平４
17. 仕四进五
 卒１进１
19. 车二进四
 士４进５
21. 兵七进一
 车４进３
23. 马三进四
 车４进１
25. 马四进五
 马３进５
27. 炮五进四
 炮６进３
29. 车二进二
 马７进５
31. 车二平三
 马５退３
33. 炮七平三
 卒３进１
35. 车八进二
 马３进４
37. 车八退一
 炮６退１
39. 车八退三
 马４进６
41. 炮三退一
 炮６平３"
35	2013年陕西榆林市锦林杯象棋公开赛	11	20131003	呼和浩特代表队	李富生	先负	袁宁	个人	68	中炮过河车对反宫马	大象迷路	...	319	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵七进一
 卒７进１
9. 炮八平七
 象３进５
11. 车二进六
 车９平８
13. 车二平三
 车８进２
15. 马八进九
 炮２退１
17. 车九进一
 炮２平７
19. 车三平四
 马７进８
21. 车九平二
 卒７进１
23. 车四退一
 卒７进１
25. 车四平二
 车８进２
27. 车二进四
 卒７进１
29. 炮七平三
 炮７进８
31. 仕四进五
 士４进５
33. 炮五平四
 炮７平９
35. 马九退八
 车１平４
37. 相七进五
 车４进３
39. 马八进七
 卒５进１
41. 车二平五
 车４平８
43. 马七进六
 车８进６
45. 炮四退二
 车８退４
47. 炮三退二
 炮９平６
49. 马六进四
 车８退１
51. 仕五退四
 车８平７
53. 兵五进一
 车７进３
55. 马四进二
 车７平５
57. 仕六进五
 车５平７
59. 马二进四
 士５进６
61. 炮三平一
 车７平９
63. 炮一平二
 车９平８
65. 炮二平一
 车８平９
67. 炮一平三
 车９退１"
36	2013年陕西榆林市锦林杯象棋公开赛	7	20131002	陕西盛昌物资机电代表队	姜海鹏	先负	袁宁	个人	71	中炮对反宫马	大象迷路	...	334	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵三进一
 卒３进１
9. 炮八进四
 象７进５
11. 马八进九
 卒１进１
13. 炮八平三
 车１平２
15. 车九进一
 炮２平１
17. 车九平四
 士６进５
19. 车四进三
 车２进７
21. 兵九进一
 炮１进３
23. 车二进八
 车２平３
25. 马三退五
 车３平４
27. 车二平三
 车９进２
29. 车四平八
 炮１进１
31. 马五进三
 车４平３
33. 炮三平四
 马７进６
35. 兵三进一
 马６进５
37. 马三进五
 炮１平５
39. 仕四进五
 车３进２
41. 车八平二
 炮６退２
43. 车三平四
 车９退２
45. 炮四平二
 车９平７
47. 车二平三
 卒１进１
49. 车四退五
 炮５退２
51. 兵三进一
 卒１进１
53. 兵三进一
 卒１进１
55. 兵三进一
 车７平８
57. 车三进二
 车３平２
59. 车四平三
 车２退４
61. 炮二平五
 车２平６
63. 后车进二
 炮５进１
65. 后车平五
 马３进５
67. 车五进一
 车８进６
69. 车五退二
 车６平５
71. 兵三平四"
37	2013年第三届“川渝象棋群杯”象棋赛	4	20131002	四川南充	蒋东平	先负	陈理	重庆渝中	62	中炮过河车对反宫马	逍遥君子	...	211	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵七进一
 车９进１
9. 炮八平六
 车９平４
11. 仕六进五
 炮２进６
13. 车二进六
 车１平２
15. 车二平三
 马７退９
17. 炮六退二
 象７进５
19. 炮五平六
 车４平２
21. 相七进五
 炮６进６
23. 后炮进一
 炮６退４
25. 兵九进一
 前车进６
27. 车三平四
 炮６平５
29. 兵三进一
 后车进６
31. 兵五进一
 炮５平２
33. 后炮退一
 前炮平３
35. 马八进九
 后车平１
37. 相五退七
 炮３平２
39. 车九进一
 车１平７
41. 相三进五
 后炮退３
43. 车九退一
 士４进５
45. 马九退八
 后炮进４
47. 兵五进一
 卒５进１
49. 车四平七
 前炮平３
51. 车七平六
 车２进１
53. 兵七进一
 马９进７
55. 兵七进一
 马３进５
57. 车六退二
 马５进３
59. 车六平七
 马３进５
61. 马三退一
 炮３平９"
38	2013年广东东莞凤岗镇象棋赛公开赛第三季度	7	20131004	个人	黄光颖	先负	吴亚利	个人	44	...	凤岗棋协	...	677	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵七进一
 车９进１
9. 车二进六
 车９平４
11. 炮八平七
 象７进５
13. 车二平三
 马７退９
15. 炮七进四
 炮２进６
17. 仕四进五
 车１平２
19. 车九进二
 士４进５
21. 兵七进一
 车４进７
23. 车九平七
 象３进１
25. 炮五平六
 象１进３
27. 炮七平六
 炮２退５
29. 马八进九
 车４平１
31. 车七平八
 炮６进６
33. 后炮平七
 车１平４
35. 炮六平七
 车４平２
37. 车八退一
 炮６平２
39. 马九进七
 车２平４
41. 车三退二
 后炮进３
43. 后炮退一
 前炮退１"
39	2013年永虹得坤杯第16届亚洲象棋个人锦标赛男子组	5	20130924	马来西亚	詹国武	先负	蒋庆民	缅甸	58	...	小猴子	...	805	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵七进一
 卒７进１
9. 炮八平六
 车１进１
11. 马八进七
 车１平４
13. 炮六进二
 炮２进４
15. 炮五平六
 车４平２
17. 前炮平一
 车９平８
19. 车二进九
 马７退８
21. 车九平八
 马８进７
23. 马七进六
 炮２进２
25. 仕四进五
 炮６进６
27. 兵五进一
 车２退１
29. 马六进七
 车２进６
31. 仕五退四
 马７进６
33. 炮一平四
 马６退４
35. 炮六平五
 士６进５
37. 马三进五
 炮６退２
39. 马七退六
 车２平５
41. 车八进一
 车５退１
43. 车八平六
 马４进３
45. 炮四进四
 炮６退２
47. 仕六进五
 后马进２
49. 马六退七
 马３进１
51. 马七进九
 马２进１
53. 车六进二
 马１退３
55. 车六平四
 炮６平５
57. 炮五进三
 马３进４"
40	2013年国安香桥杯第二届中国柳州象棋大奖赛	11	20130924	广东东莞	谢启文	先负	杨志勇	广西柳州	93	中炮对反宫马后补左马	路风不归雪	...	347	"1. 炮二平五 *
 马２进３
3. 马二进三
 卒７进１
5. 车一平二
 炮８平６
7. 车二进八
 士４进５
9. 炮八进二
 炮２退１
11. 炮八平一
 炮２平８
13. 炮一进五
 象３进５
15. 马八进七
 车１平４
17. 兵五进一
 车４进７
19. 车九进二
 卒３进１
21. 仕六进五
 车４退１
23. 车九平八
 车４平３
25. 兵五进一
 卒５进１
27. 马三进五
 炮８进３
29. 兵三进一
 卒７进１
31. 马五进三
 卒５进１
33. 马三进二
 炮６平８
35. 马二退四
 前炮进３
37. 仕五进四
 前炮平５
39. 相七进五
 马３进５
41. 马四进六
 炮８退１
43. 车八进七
 士５退４
45. 马六进七
 将５进１
47. 炮一退一
 炮８平３
49. 炮一平七
 车３平９
51. 车八退三
 马８进７
53. 车八平九
 卒９进１
55. 前仕退五
 卒９进１
57. 车九退二
 马５进７
59. 车九进四
 车９平２
61. 炮七退一
 将５退１
63. 炮七平三
 车２平３
65. 马七退八
 车３平２
67. 马八进六
 车２进２
69. 马六进七
 车２退２
71. 马七进六
 士６进５
73. 马六进四
 卒５进１
75. 炮三退一
 马７进８
77. 马四进三
 将５平６
79. 帅五平六
 车２进３
81. 帅六进一
 卒５平４
83. 车九退四
 士５进６
85. 炮三平四
 士６退５
87. 炮四退五
 将６进１
89. 车九平四
 士５进６
91. 车四平八
 士６退５
93. 车八退四"
41	2013年国安香桥杯第二届中国柳州象棋大奖赛	10	20130924	浙江杭州	程吉俊	先负	黎德志	广东广州	128	中炮右横车对反宫马	路风不归雪	...	685	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 兵三进一
 马８进７
7. 马八进九
 车９进１
9. 炮八平六
 车９平４
11. 仕四进五
 车４进４
13. 相三进一
 车１平２
15. 车九平八
 炮２进２
17. 炮六平七
 卒３进１
19. 车一平四
 士４进５
21. 车四进四
 车４退１
23. 兵七进一
 象３进５
25. 车八进三
 炮２平１
27. 车八平七
 马３进２
29. 车七平八
 马２退３
31. 车八平七
 马３进２
33. 车七平八
 卒７进１
35. 马九进七
 车４进２
37. 兵九进一
 马２退３
39. 车八进六
 马３退２
41. 兵九进一
 车４平３
43. 炮七平六
 卒７进１
45. 相一进三
 马２进３
47. 兵七进一
 车３退２
49. 兵九进一
 马７进６
51. 车四平九
 车３进５
53. 兵九平八
 车３退３
55. 炮六平九
 士５退４
57. 兵八进一
 马３进２
59. 车九平八
 马２进４
61. 兵八进一
 象５退３
63. 炮五平六
 士６进５
65. 相三退五
 车３进１
67. 相五进七
 马４进６
69. 炮六平四
 后马进５
71. 车八退一
 炮６平５
73. 车八平六
 马６退７
75. 马三进四
 车３退２
77. 马四进三
 马５退７
79. 马三进五
 象７进５
81. 炮九进七
 前马进６
83. 仕五进四
 卒５进１
85. 仕四退五
 卒５进１
87. 车六平三
 卒５平６
89. 炮九退七
 卒６进１
91. 车三退一
 马７进８
93. 车三平二
 卒６平７
95. 炮九平四
 车３进１
97. 炮四退一
 马８退７
99. 车二进二
 车３平６
101. 炮四进一
 马７进８
103. 车二平三
 马８进７
105. 帅五平四
 马７退５
107. 帅四平五
 马５进３
109. 帅五平四
 马３退４
111. 炮四退一
 卒９进１
113. 兵八平七
 卒７平８
115. 兵一进一
 卒９进１
117. 车三平一
 车６平７
119. 帅四平五
 卒８进１
121. 兵七平六
 卒８进１
123. 车一进五
 象５退７
125. 仕五进六
 卒８平７
127. 炮四平七
 马４进６"
42	2013年永虹得坤杯第16届亚洲象棋个人锦标赛女子组	2	20130923	台湾	彭柔安	先负	陈幸琳	中国	70	中炮过河车对反宫马	组委会	...	1161	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵七进一
 卒７进１
9. 马八进七
 炮６进５
11. 炮五进四
 炮６平２
13. 炮五退一
 车９平８
15. 车二进九
 马７退８
17. 马七进六
 车１进１
19. 马六进五
 马３退５
21. 车九进二
 前炮退４
23. 马五进六
 后炮平５
25. 马六退七
 车１平３
27. 兵七进一
 炮５进１
29. 车九平六
 车３进１
31. 车六进六
 象７进５
33. 仕六进五
 马５进７
35. 马七进五
 士６进５
37. 兵七进一
 炮２进６
39. 相七进五
 车３平４
41. 马五进三
 将５平６
43. 车六平八
 车４进２
45. 车八退八
 车４平５
47. 车八进四
 炮５平８
49. 车八平四
 马８进６
51. 兵七平六
 车５平４
53. 兵六平五
 炮８平７
55. 车四平二
 马６进５
57. 前马退一
 炮７进３
59. 车二进二
 车４平６
61. 兵五进一
 马５进３
63. 兵五进一
 车６进２
65. 车二平七
 马３进４
67. 兵五进一
 马７进８
69. 马一进二
 炮７平８"
43	2013年国安香桥杯第二届中国柳州象棋大奖赛	3	20130922	广西桂林	肖浩平	先负	黄子达	广西柳州	64	...	路风不归雪	...	242	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵七进一
 象７进５
9. 兵三进一
 炮２平１
11. 炮八平六
 车１平２
13. 马八进七
 车２进４
15. 车二进六
 车９平８
17. 车二平三
 车８进２
19. 车九平八
 车２平４
21. 仕四进五
 炮１退１
23. 车八进八
 士６进５
25. 炮五平四
 车４平８
27. 相七进五
 卒３进１
29. 马三进四
 炮６进５
31. 炮六平四
 卒３进１
33. 相五进七
 卒１进１
35. 相七退五
 炮１进２
37. 车八退二
 卒５进１
39. 车八进一
 马３进５
41. 车八退一
 马５进３
43. 车八退一
 马７进５
45. 车八进一
 卒５进１
47. 马四进五
 炮１平５
49. 兵五进一
 后车进１
51. 兵三进一
 象５进７
53. 车三进三
 士５退６
55. 车八退二
 马３进４
57. 车八平六
 马４进６
59. 仕五进四
 象３进５
61. 车三退一
 前车进５
63. 车六进二
 前车平７"
44	2013年重庆黔江体彩杯象棋公开赛预赛	1	20130921	重庆黔江	王子均	先负	雷树生	重庆长寿	33	中炮对反宫马后补左马	逍遥君子	...	363	"1. 炮二平五 *
 马２进３
3. 马二进三
 卒７进１
5. 车一平二
 炮８平６
7. 马八进九
 马８进７
9. 车二进四
 卒１进１
11. 炮八平七
 车９进１
13. 车九平八
 车１平２
15. 兵九进一
 卒１进１
17. 车二平九
 车９平４
19. 兵三进一
 卒７进１
21. 车九平三
 炮６退１
23. 仕六进五
 炮６平７
25. 车三平九
 车４进３
27. 车八进六
 象３进５
29. 车九进三
 炮２退１
31. 车九平七
 马７退５
33. 马三进四"
45	2013年江苏省东台市第二届群文杯象棋公开赛	3	20130824	盐城	王宏	先负	黎德志	广东	76	中炮过河车对反宫马	钱宇新	...	416	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵七进一
 车９进１
9. 炮八平七
 象３进５
11. 马八进九
 卒７进１
13. 车二进六
 车９平４
15. 车九平八
 车１平２
17. 仕四进五
 车４进４
19. 车二平三
 马７退８
21. 炮五进四
 马３进５
23. 车三平五
 车４平３
25. 炮七平六
 炮２进５
27. 相三进五
 车３平２
29. 帅五平四
 卒３进１
31. 车五平九
 卒３进１
33. 兵九进一
 前车退１
35. 兵九进一
 前车平６
37. 帅四平五
 卒３进１
39. 车九平六
 车６平１
41. 兵五进一
 车１进２
43. 兵五进一
 卒３进１
45. 炮六进一
 车１进１
47. 相七进九
 炮２平５
49. 帅五平四
 车２进９
51. 相九退七
 车２平３
53. 炮六进六
 士６进５
55. 炮六退一
 车３平２
57. 车六退三
 车２退４
59. 炮六退四
 马８进７
61. 仕五进六
 卒３进１
63. 帅四平五
 卒３平４
65. 车六平五
 炮５退３
67. 车五进二
 车２平４
69. 前仕退五
 炮６进１
71. 马三进五
 炮６平３
73. 马五退七
 车４平３
75. 马七退九
 车３进３"
