比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
22	2014年广东东莞凤岗镇象棋赛公开赛第一季度	2	20140328	东莞九丰队	黄仕清	先负	黎德志	广东	66	中炮七路马对屏风马	藍小朋友	...	596	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 卒７进１
7. 马八进七
 马２进３
9. 车一平二
 象７进５
11. 炮八进二
 车１进１
13. 车九进一
 车１平４
15. 马七进六
 炮８进４
17. 炮五平六
 车４平６
19. 车二进一
 车６进６
21. 相三进五
 炮８平５
23. 车二平五
 车６平７
25. 炮六平三
 车８进７
27. 炮八退二
 卒５进１
29. 炮三退二
 车８退４
31. 马六退七
 炮５进２
33. 车九平五
 车８平４
35. 兵三进一
 马３进５
37. 车五平三
 车４进３
39. 兵三进一
 车４平３
41. 兵三进一
 车３进１
43. 炮八退一
 卒５进１
45. 兵三进一
 卒５进１
47. 炮八进五
 马５进６
49. 炮八平一
 马６进４
51. 炮一平五
 士４进５
53. 兵三进一
 卒５进１
55. 炮三平二
 将５平４
57. 车三平六
 卒５平４
59. 车六平八
 马４进６
61. 车八平四
 卒４进１
63. 仕四进五
 马６退８
65. 炮五平六
 车３进２"
23	2013年石狮·爱乐杯全国象棋个人赛男子甲组	4	20131109	成都棋院队	孙浩宇	先负	曹岩磊	澳门象棋队	96	中炮左边马对屏风马	组委会	...	1975	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 马八进七
 车１进１
11. 炮八进四
 马３进４
13. 炮八平三
 马４进３
15. 车九平八
 炮２平３
17. 炮五平六
 象７进５
19. 车八进四
 车１平６
21. 车二进四
 车６进３
23. 车八平四
 车６平４
25. 仕六进五
 士６进５
27. 车四平八
 车４平６
29. 炮六平四
 卒１进１
31. 马三进四
 车６平５
33. 车八进二
 炮８进１
35. 相七进五
 卒９进１
37. 车八进一
 炮３平４
39. 炮四进一
 马３退４
41. 车八退三
 马４进５
43. 炮四退一
 卒３进１
45. 车八退一
 马５进３
47. 炮四平七
 卒３平４
49. 马四退三
 炮８进１
51. 车八平七
 车８进３
53. 炮三退一
 车８平９
55. 车二退一
 象３进１
57. 炮七平八
 车５平２
59. 车七平八
 车２进２
61. 车二平八
 卒５进１
63. 马三进二
 卒９进１
65. 兵一进一
 车９进２
67. 马二退三
 车９退２
69. 马三进二
 车９平３
71. 车八平一
 象５进７
73. 兵三进一
 炮８退４
75. 马二进三
 卒５进１
77. 马三进五
 士５进６
79. 车一进六
 车３平９
81. 车一退三
 马７进９
83. 兵三进一
 马９进８
85. 炮八进七
 象１退３
87. 兵三平四
 马８进６
89. 仕五进四
 马６进４
91. 帅五进一
 炮８进６
93. 马五退四
 炮８平５
95. 帅五平四
 炮５平６"
24	2014年上海第四届“同峰杯”象棋大赛	9	20140308	江苏	陈伟康	先负	杨建平	湖北	93	...	钱宇新	...	333	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 兵三进一
 马２进３
9. 炮八平七
 卒１进１
11. 车九进一
 象３进５
13. 车二进六
 马３进２
15. 马八进九
 车１进３
17. 车九平六
 炮８平９
19. 车二进三
 马７退８
21. 炮七退一
 马８进７
23. 兵五进一
 士６进５
25. 车六进二
 炮９退１
27. 炮七平二
 炮２平４
29. 车六进二
 马２退３
31. 车六退一
 车１平２
33. 炮二进六
 卒３进１
35. 车六平七
 马３进４
37. 炮二退一
 车２进５
39. 仕四进五
 炮４平３
41. 炮五平六
 士５退６
43. 炮二进二
 车２退７
45. 炮二平六
 炮３平１
47. 相三进五
 炮１进４
49. 前炮退一
 马４进５
51. 车七平六
 马５进７
53. 后炮平三
 马７退８
55. 兵七进一
 车２进５
57. 马九退七
 车２平８
59. 车六退一
 车８进３
61. 仕五退四
 炮１平９
63. 炮三退二
 前炮退１
65. 车六平五
 车８退５
67. 炮三平一
 卒１进１
69. 炮六退五
 马８进７
71. 炮一进二
 卒７进１
73. 兵三进一
 车８平７
75. 马七进六
 马７进６
77. 车五平四
 后炮平６
79. 车四平二
 马６进７
81. 仕四进五
 炮６进５
83. 车二进一
 炮６平５
85. 炮一平三
 车７平８
87. 车二进一
 马７退８
89. 兵七进一
 炮９进１
91. 马六退八
 卒１平２
93. 兵七平六"
25	2014年上海第四届“同峰杯”象棋大赛	9	20140308	山西	梁辉远	先负	钟少鸿	上海财大	82	中炮七路马对屏风马	钱宇新	...	430	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 兵七进一
 象３进５
9. 车二进六
 炮８平９
11. 车二进三
 马７退８
13. 马八进七
 马２进３
15. 车九进一
 士４进５
17. 马七进六
 马８进７
19. 车九平二
 车１平４
21. 炮八进二
 车４进４
23. 炮五平六
 车４平１
25. 车二平九
 卒３进１
27. 兵七进一
 车１平３
29. 相三进五
 车３进２
31. 仕四进五
 马７进８
33. 兵三进一
 车３平４
35. 马六进四
 卒７进１
37. 相五进三
 车４退２
39. 马四进二
 炮９平８
41. 车九平七
 车４进１
43. 炮八进二
 车４平７
45. 相七进五
 车７平２
47. 炮八平六
 车２平４
49. 前炮平八
 车４退２
51. 炮八退二
 卒５进１
53. 炮八平二
 车４平７
55. 炮二退四
 炮２进１
57. 马三进四
 马８进６
59. 炮二进七
 炮２平８
61. 车七进六
 炮８进６
63. 仕五进四
 炮８平９
65. 车七退三
 马６进８
67. 车七平二
 车７进６
69. 帅五进一
 车７退１
71. 帅五退一
 马８进９
73. 仕六进五
 马９进７
75. 仕五退四
 车７平６
77. 车二退四
 马７退６
79. 车二平一
 车６平９
81. 炮六平四
 车９进１"
26	2014年上海第四届“同峰杯”象棋大赛	4	20140307	上海	施鑫石	先负	蔡佑广	广东	175	...	钱宇新	...	497	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 卒７进１
7. 马八进七
 马２进３
9. 马七进六
 车１进１
11. 车一平二
 车１平４
13. 炮八进二
 炮８进３
15. 炮五平六
 车４平８
17. 相七进五
 象７进５
19. 车九平七
 炮２平１
21. 马六进七
 炮８平２
23. 车二进八
 车８进１
25. 马七退八
 车８平２
27. 马八进七
 炮１进４
29. 兵三进一
 卒７进１
31. 相五进三
 车２进５
33. 前相退五
 马７进６
35. 仕六进五
 马３退５
37. 兵七进一
 马５进７
39. 兵七平六
 士６进５
41. 兵六平五
 卒５进１
43. 马七退五
 马７进５
45. 马五退七
 炮１退１
47. 车七平九
 马５进３
49. 炮六平七
 车２平３
51. 炮七平八
 马６进４
53. 兵五进一
 炮１平２
55. 马三进二
 马４进３
57. 马二进四
 炮２平５
59. 马四进六
 炮５退２
61. 炮八进四
 炮５平２
63. 马六进七
 将５平６
65. 前马退八
 车３平９
67. 车九平七
 前马进１
69. 车七平六
 车９平２
71. 马八进七
 车２退５
73. 前马退六
 马１退２
75. 车六进三
 士５进４
77. 车六平二
 马２进３
79. 帅五平六
 象５退７
81. 相五退七
 车２进５
83. 车二进三
 后士进５
85. 车二平一
 车２平４
87. 仕五进六
 象３进５
89. 仕四进五
 车４平７
91. 车一平四
 将６平５
93. 相三进五
 车７平８
95. 车四平三
 象７进９
97. 车三平四
 象９退７
99. 车四平三
 车８平２
101. 马七进五
 车２进３
103. 车三退三
 前马退５
105. 车三平七
 马３进１
107. 车七退二
 马５退４
109. 马六退七
 车２退３
111. 仕五退四
 车２平５
113. 马五退三
 车５平６
115. 仕六退五
 车６退１
117. 马三进二
 马４进６
119. 马七退六
 马６进４
121. 仕五进六
 车６进４
123. 帅六进一
 车６退３
125. 车七进五
 马１进３
127. 帅六平五
 将５平６
129. 相七进五
 马３退５
131. 马二进三
 车６进２
133. 帅五退一
 车６退７
135. 车七平三
 马５进４
137. 帅五平六
 卒１进１
139. 车三平四
 士５进６
141. 马三退二
 车６平４
143. 马二进四
 士４退５
145. 马四退二
 将６平５
147. 车四平九
 车４进４
149. 车九进三
 士５退４
151. 马二进三
 将５平６
153. 车九退三
 将６进１
155. 帅六进一
 士４进５
157. 车九平四
 士５进６
159. 帅六平五
 车４平８
161. 帅五平四
 车８进３
163. 帅四退一
 车８退６
165. 马三退二
 将６平５
167. 马二进四
 车８平７
169. 车四退二
 车７进１
171. 马四退五
 车７平５
173. 马五退三
 象５进７
175. 车四退二"
27	2014江苏省第23届金箔杯象棋公开赛决赛	2	20140303	河北	张子明	先负	刘宗泽	湖北	48	中炮左边马对屏风马	汪霞萍	...	1570	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 马八进九
 象７进５
11. 车九进一
 车１进１
13. 车九平六
 炮８进４
15. 车六进五
 车１平８
17. 炮八进四
 炮８平７
19. 车六平七
 前车进８
21. 马三退二
 车８进９
23. 车七进一
 炮２退１
25. 车七进一
 炮２进１
27. 炮五平六
 车８退５
29. 炮六进六
 车８平４
31. 炮八平七
 将５进１
33. 炮六退二
 将５退１
35. 炮六进二
 将５进１
37. 炮六退二
 将５退１
39. 炮六平九
 炮２进４
41. 兵五进一
 车４进１
43. 炮九进三
 炮２退１
45. 兵七进一
 炮７平５
47. 车七退一
 车４退３"
28	2014年广东江门市第二届润祥杯象棋精英赛	1	20140216	江门	柳晓山	先负	李锦欢	澳门	50	...	lujin	...	1027	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 马八进九
 马２进３
9. 炮八平六
 炮８进２
11. 兵七进一
 卒３进１
13. 车二进四
 马３进２
15. 车二平七
 象３进５
17. 车七进二
 卒７进１
19. 车七平八
 炮２平４
21. 兵三进一
 卒７进１
23. 车八退一
 卒７进１
25. 马三退五
 炮８进５
27. 车九进一
 车１进１
29. 炮六进七
 车１平６
31. 马五进三
 卒７进１
33. 仕六进五
 车６平３
35. 车九平七
 车３进７
37. 马九退七
 将５平４
39. 车八进四
 将４进１
41. 车八退一
 将４退１
43. 车八进一
 将４进１
45. 车八退一
 将４退１
47. 车八退一
 将４进１
49. 车八退二
 炮８退２"
29	2014年广东顺德龙江第三届东信石材竹园居杯象棋公开赛	11	20140215	龙江坦田小学	黎柱国	先负	李鸿嘉	广东鸿基座椅	64	...	藍小朋友	...	1341	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 马八进九
 卒１进１
11. 炮八进四
 马３进２
13. 马三进四
 象７进５
15. 马四进五
 马７进５
17. 炮五进四
 士６进５
19. 车二进六
 卒１进１
21. 兵九进一
 车１进５
23. 车九进一
 车８平６
25. 车九平六
 车６进６
27. 车二平三
 将５平６
29. 仕六进五
 车１平６
31. 车六进一
 卒３进１
33. 兵七进一
 后车平３
35. 车三平四
 车６退３
37. 炮八平四
 车３进４
39. 车六退二
 车３退５
41. 炮五退二
 车３平６
43. 炮四平二
 车６进２
45. 车六进五
 马２退３
47. 车六进一
 炮８平７
49. 相三进五
 车６平５
51. 炮二退二
 马３进２
53. 车六平四
 炮７平６
55. 车四平一
 车５进１
57. 车一进三
 将６进１
59. 炮五平四
 炮６平８
61. 炮二进一
 车５退２
63. 炮四退二
 象５进７"
30	2014年广西北流新圩第7届大地杯象棋公开赛	13	20140211	四川省	雷隆云	先负	唐中平	广西	100	中炮七路马对屏风马	组委会	...	978	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 兵七进一
 马２进３
9. 车二进六
 马７进６
11. 马八进七
 卒７进１
13. 车二退一
 卒７进１
15. 车二平四
 卒７进１
17. 马七进六
 卒７进１
19. 车九进一
 卒７进１
21. 车九平二
 象７进５
23. 马六进五
 马３进５
25. 炮五进四
 士６进５
27. 车二进五
 车８平７
29. 相七进五
 卒７平６
31. 帅五平四
 炮２平４
33. 兵五进一
 车１平２
35. 炮八进三
 炮４平１
37. 车二退三
 炮８平６
39. 帅四平五
 炮６退２
41. 车二平八
 卒３进１
43. 兵七进一
 车２进３
45. 兵五进一
 炮１平２
47. 车八平七
 炮２进２
49. 兵七平八
 车２进１
51. 车七进六
 车７平８
53. 仕六进五
 车８进９
55. 仕五退四
 车８退６
57. 车七退三
 卒１进１
59. 兵一进一
 炮６平９
61. 仕四进五
 车８进６
63. 仕五退四
 车２进５
65. 相五退七
 车２退５
67. 车七退二
 炮９平６
69. 兵五平六
 车８退３
71. 车四平五
 炮６进２
73. 炮五平九
 车８平６
75. 车五进二
 将５平６
77. 车七平二
 炮６平８
79. 仕四进五
 车２进５
81. 车五平七
 炮８平５
83. 仕五进四
 车６平５
85. 帅五平四
 炮５平６
87. 仕四退五
 将６平５
89. 车二进五
 炮６退２
91. 帅四平五
 士５进４
93. 车二退八
 车２退６
95. 炮九进三
 车２退３
97. 车七平九
 车５平９
99. 相七进五
 将５进１"
31	2014年广西北流新圩第7届大地杯象棋公开赛	11	20140211	广西	玉业团	先负	胡克华	广州市	92	中炮左边马对屏风马	组委会	打虎将	290	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进七
 卒３进１
9. 车二进四
 炮８平９
11. 车二进五
 马７退８
13. 车九进一
 象３进５
15. 车九平二
 马８进７
17. 车二进三
 卒７进１
19. 兵三进一
 炮２进２
21. 仕四进五
 士４进５
23. 炮五平四
 车１平４
25. 相三进五
 卒７进１
27. 车二平三
 马７进８
29. 兵七进一
 车４进４
31. 马三进四
 马８进６
33. 车三平四
 卒９进１
35. 炮八退一
 卒３进１
37. 车四平七
 炮２退３
39. 车七平三
 车４平８
41. 炮八进二
 炮２平３
43. 马七进六
 车８平３
45. 炮八进六
 炮９进４
47. 炮八平九
 炮９进３
49. 仕五进六
 车３平８
51. 车三平五
 士５进６
53. 车五平三
 炮３平８
55. 后仕进五
 马３进４
57. 车三进四
 前士退５
59. 兵九进一
 马４进６
61. 车三退四
 马６退４
63. 车三进四
 炮８进１
65. 车三退七
 炮８平６
67. 仕五退六
 车８进５
69. 帅五进一
 炮６平８
71. 车三平一
 马４进６
73. 相五进三
 马６进７
75. 车一进一
 车８退１
77. 帅五退一
 马７进９
79. 前仕退五
 车８平６
81. 车一平二
 马９进７
83. 车二退二
 车６平５
85. 帅五平四
 炮８平６
87. 马六退四
 马７退６
89. 车二平一
 车５进１
91. 帅四进一
 车５平９"
32	2014年广西北流新圩第7届大地杯象棋公开赛	8	20140210	北京市	王天一	先负	孟辰	天津市	100	...	组委会	...	10229	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 马八进九
 卒１进１
11. 车九进一
 卒１进１
13. 兵九进一
 车１进５
15. 炮八平七
 炮２平１
17. 车九平六
 象７进５
19. 车六进七
 士４进５
21. 兵七进一
 炮８平９
23. 车二进九
 马７退８
25. 兵七进一
 车１平３
27. 炮七退一
 马８进６
29. 兵七平六
 马６进８
31. 兵五进一
 马８进６
33. 兵六平五
 马６进７
35. 仕四进五
 马３进２
37. 前兵进一
 炮１平３
39. 仕五进六
 炮３进６
41. 前兵进一
 炮３平１
43. 前兵进一
 士６进５
45. 车六平五
 将５平６
47. 车五进一
 将６进１
49. 炮五退一
 马７进６
51. 炮五平四
 炮９平６
53. 相七进五
 车３退２
55. 马三进四
 马２进４
57. 马九进八
 车３平６
59. 马四进二
 车６平５
61. 车五平六
 炮６进６
63. 后仕进五
 马４进２
65. 仕五进四
 炮６平７
67. 车六退四
 马２进３
69. 帅五平四
 炮１退６
71. 兵五进一
 炮１平６
73. 兵五平四
 卒７进１
75. 车六平七
 马３退２
77. 车七进三
 将６退１
79. 车七进一
 将６进１
81. 车七退一
 将６退１
83. 车七退五
 马２进１
85. 车七平三
 炮７平９
87. 马二进三
 将６平５
89. 帅四平五
 炮９进１
91. 帅五进一
 马１进３
93. 帅五平六
 车５平４
95. 车三平五
 将５平４
97. 仕四退五
 炮６平４
99. 仕五退六
 车４平１"
33	2014年广西北流新圩第7届大地杯象棋公开赛	5	20140209	辽宁省	林庆	先负	肖乘承	广东省	37	...	组委会	...	293	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 兵三进一
 马２进３
9. 马八进九
 卒１进１
11. 炮八平七
 马３进２
13. 车九进一
 象３进５
15. 车二进六
 车１进３
17. 车九平六
 士６进５
19. 兵五进一
 马２进１
21. 炮七退一
 卒１进１
23. 车六进二
 炮２平３
25. 马三进四
 马１进３
27. 炮七平三
 卒１进１
29. 马九退七
 卒１平２
31. 马四进三
 车１进２
33. 炮五平三
 车１平５
35. 马七进五
 车５进１
37. 车六退一"
34	2014年广西北流新圩第7届大地杯象棋公开赛	5	20140209	湖北省	黄文俊	先负	郑惟桐	四川省	82	...	组委会	...	1560	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 马八进九
 卒１进１
11. 炮八进四
 马３进２
13. 马三进四
 象７进５
15. 马四进五
 马７进５
17. 炮五进四
 士６进５
19. 车九进一
 卒１进１
21. 兵九进一
 车１进５
23. 相三进五
 车８平６
25. 车九平三
 车６进６
27. 车二进六
 车１平４
29. 炮五退一
 卒３进１
31. 兵七进一
 车６平５
33. 兵七进一
 马２进１
35. 炮五平二
 炮８进２
37. 车二退一
 象５退７
39. 车二进一
 炮２平５
41. 仕四进五
 马１进３
43. 马九退七
 车４退２
45. 炮八平三
 车４平６
47. 兵七平六
 将５平６
49. 车三退一
 炮５进３
51. 兵三进一
 车５平６
53. 车二退六
 前车进２
55. 兵三平四
 前车退４
57. 炮三退四
 前车进３
59. 炮三平一
 象３进５
61. 炮一退二
 马３退２
63. 车三进四
 前车退２
65. 车三平四
 车６进２
67. 炮一进六
 马２退４
69. 马七进八
 马４进３
71. 炮一平九
 炮５退１
73. 炮九退四
 马３退５
75. 炮九平七
 车６进１
77. 兵一进一
 马５退７
79. 马八进六
 炮５进１
81. 炮七进二
 马７进８"
35	2014年重庆合川第五届“隆兴煤业杯”象棋公开赛	7	20140111	四川	杨辉	先负	赵攀伟	四川	88	...	组委会	...	3483	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 马八进九
 卒１进１
11. 车九进一
 卒１进１
13. 兵九进一
 车１进５
15. 车九平六
 象７进５
17. 车六进七
 炮２平１
19. 车六平三
 马３进２
21. 车二进六
 车１平７
23. 马三进二
 车８平７
25. 车三进一
 象５退７
27. 相三进一
 车７退１
29. 炮八进二
 炮８进３
31. 车二退二
 车７进２
33. 炮八退一
 车７退２
35. 马九进八
 象７进５
37. 炮五平八
 马２退３
39. 前炮平九
 士６进５
41. 马八进七
 炮１退１
43. 炮八进六
 车７平４
45. 兵七进一
 卒７进１
47. 炮八平七
 卒３进１
49. 车二平七
 车４平３
51. 车七平二
 车３进２
53. 炮九退一
 车３平５
55. 仕四进五
 炮１进５
57. 炮七平六
 马７退６
59. 车二平七
 车５平４
61. 炮六平八
 车４平２
63. 炮八平六
 炮１平９
65. 马七进五
 炮９平５
67. 炮九平五
 马６进５
69. 车七进三
 炮５退１
71. 车七退三
 卒５进１
73. 车七进一
 车２平８
75. 相一退三
 车８进３
77. 帅五平四
 车８平７
79. 帅四进一
 马５进６
81. 炮五进三
 士５进４
83. 炮六平三
 炮５平７
85. 炮五平三
 马６进５
87. 相七进五
 炮７退４"
36	2014年重庆合川第五届“隆兴煤业杯”象棋公开赛	3	20140110	江津	夏培开	先负	张春燕	四川	84	...	组委会	...	1151	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 车二进六
 炮８平９
9. 车二进三
 马７退８
11. 兵七进一
 卒７进１
13. 马八进七
 炮２进４
15. 兵五进一
 士４进５
17. 兵九进一
 炮２平３
19. 炮八进四
 马８进７
21. 车九平八
 象３进５
23. 马三进五
 车１平４
25. 炮八退三
 炮９进４
27. 兵三进一
 车４平２
29. 兵三进一
 车２进６
31. 车八进三
 炮３进３
33. 仕六进五
 炮９平２
35. 兵三进一
 马７退８
37. 兵三平二
 卒９进１
39. 兵二进一
 象７进９
41. 兵五进一
 马８进６
43. 马五进六
 马３退２
45. 兵二平三
 卒５进１
47. 炮五进五
 士５退４
49. 兵三平四
 马６退８
51. 炮五退一
 马２进４
53. 炮五平九
 马４进６
55. 马六进五
 马８进７
57. 炮九进一
 象９退７
59. 马五退七
 马７进８
61. 炮九进二
 将５进１
63. 相三进五
 炮３退１
65. 炮九退一
 马８进６
67. 相五进三
 炮３退３
69. 前马进八
 将５退１
71. 马八退六
 将５进１
73. 马七进六
 炮２进３
75. 帅五平六
 前马进４
77. 后马进七
 炮３进４
79. 帅六进一
 马４进２
81. 帅六进一
 马２退３
83. 帅六退一
 炮３退６"
37	2014年川渝贵象棋名手赛	8	20140104	绵阳	张华明	先负	许文章	重庆	122	中炮七路马对屏风马	爱棋依旧	...	444	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 兵七进一
 马２进３
9. 炮八平七
 象３进５
11. 马八进九
 车１平２
13. 兵七进一
 象５进３
15. 车二进四
 炮８平９
17. 车二进五
 马７退８
19. 车九进一
 马８进７
21. 车九平四
 炮２进５
23. 车四进三
 炮２平５
25. 相三进五
 车２进７
27. 炮七退一
 卒５进１
29. 兵三进一
 马７进５
31. 兵三进一
 马５进７
33. 炮七平三
 象３退５
35. 炮三进四
 象５进７
37. 车四进二
 卒３进１
39. 车四平七
 后象进５
41. 马三进四
 马３退２
43. 马四退六
 车２退１
45. 马六进五
 士４进５
47. 马五退三
 车２平１
49. 车七平一
 卒１进１
51. 兵五进一
 卒１进１
53. 车一平八
 马２进３
55. 兵五进一
 车１平４
57. 车八平七
 卒１进１
59. 马九退八
 车４进１
61. 马三退五
 卒１平２
63. 马八进九
 车４退２
65. 车七平八
 车４进１
67. 马五进三
 卒２平１
69. 马九退八
 卒３进１
71. 马八进七
 卒１平２
73. 马七进五
 卒３进１
75. 车八平七
 马３退４
77. 马五进六
 马４进２
79. 车七平四
 象５进３
81. 车四平三
 象３退５
83. 马六进八
 马２进４
85. 马八进六
 炮９平４
87. 仕四进五
 车４平８
89. 车三平六
 卒２进１
91. 兵一进一
 卒２平３
93. 兵一进一
 前卒进１
95. 兵五平四
 炮４平２
97. 车六平八
 炮２平３
99. 马三进五
 前卒平４
101. 车八进三
 炮３退２
103. 兵四平三
 车８进３
105. 仕五退四
 卒４进１
107. 帅五平六
 车８平６
109. 帅六进一
 车６退１
111. 帅六退一
 卒３进１
113. 帅六平五
 卒３进１
115. 车八退六
 卒３平４
117. 马五退四
 炮３平４
119. 车八平六
 象５进７
121. 兵一平二
 炮４进２"
38	2014“山水龙城杯”第十四届惠州迎春象棋快棋赛	5	20140101	广州	黎德元	先负	黎德志	广州	66	中炮左边马对屏风马	小猴子	...	1055	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 马八进九
 车１进１
11. 车九进一
 车１平４
13. 车二进五
 象７进５
15. 车二退四
 车４进６
17. 炮八进四
 车４退２
19. 车二平六
 车４平７
21. 炮八退四
 卒７进１
23. 炮五平七
 炮２平１
25. 兵九进一
 车７平１
27. 车六进七
 卒７进１
29. 车九平二
 卒７进１
31. 马三退一
 车１平６
33. 相三进五
 炮１进５
35. 炮七平九
 马７进６
37. 炮八进四
 车６进４
39. 帅五进一
 车６退４
41. 炮八平七
 士４进５
43. 炮七进三
 炮８退１
45. 炮七平九
 炮８平４
47. 车二进八
 马６进４
49. 帅五退一
 车６进３
51. 马一退三
 马４进２
53. 后炮平八
 炮４平２
55. 马三进二
 卒７进１
57. 仕六进五
 炮２进６
59. 马二进三
 炮２进２
61. 相七进九
 马２进３
63. 帅五平六
 车６退３
65. 帅六进一
 炮２退１"
39	2014“山水龙城杯”第十四届惠州迎春象棋快棋赛	3	20140101	广州	黎德元	先负	李进	惠州	74	...	小猴子	...	653	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 兵三进一
 马２进３
9. 马八进九
 象７进５
11. 车九进一
 车１进１
13. 车九平六
 炮８进４
15. 车六进五
 车１平８
17. 兵九进一
 炮８平７
19. 车二平一
 前车进３
21. 炮八进四
 士４进５
23. 车六平七
 马３退４
25. 炮八平五
 炮２进５
27. 前炮平九
 炮７平３
29. 车七平八
 炮２平７
31. 马九进七
 卒３进１
33. 马七进五
 前车平５
35. 炮九进三
 卒３平４
37. 车一进二
 炮７进１
39. 车一平三
 车８进８
41. 马五退三
 车５进２
43. 马三退一
 炮７平１
45. 炮九平八
 车８平３
47. 车三进一
 车５退２
49. 车三平九
 马７进５
51. 兵一进一
 马５进３
53. 仕四进五
 马３进４
55. 车八平四
 炮１平５
57. 马一进二
 炮５平７
59. 车四平六
 前马进６
61. 帅五平四
 炮７平９
63. 车九平一
 马６进８
65. 帅四平五
 马８退９
67. 马二进三
 马９退７
69. 炮八退七
 炮９进１
71. 相三进一
 车５平８
73. 车六平四
 马７退６"
40	2013年苏浙皖三省第五届城市象棋比赛	11	20131125	南京一队	胡建安	先负	徐波	张家港队	78	...	钱宇新	...	373	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 兵三进一
 马２进３
9. 马八进九
 卒１进１
11. 炮八平七
 马３进２
13. 车九进一
 卒１进１
15. 兵九进一
 车１进５
17. 车二进四
 象７进５
19. 车九平四
 士４进５
21. 车四进三
 车１进１
23. 兵七进一
 车１平４
25. 兵七进一
 马２进１
27. 炮七退一
 炮２进５
29. 马三退一
 炮８进２
31. 车四平八
 炮２平３
33. 兵七平六
 炮３进２
35. 仕六进五
 炮３平１
37. 马一进三
 车４退２
39. 马九进七
 车４进２
41. 车八退一
 马１进２
43. 车八退二
 车４平３
45. 兵三进一
 卒７进１
47. 炮五平九
 卒７进１
49. 车二平三
 炮８平３
51. 炮九退一
 马７进６
53. 车三平四
 炮３进４
55. 炮九平七
 车８进７
57. 车四平九
 车８平７
59. 车九退四
 马６进５
61. 车九进六
 车７退４
63. 相三进五
 马５退６
65. 车九退二
 马６进７
67. 相五退三
 卒５进１
69. 炮七平六
 马７退５
71. 相三进五
 车３进１
73. 车九平六
 车３平５
75. 车八退一
 马５进６
77. 帅五平六
 车５进１"
41	2013年苏浙皖三省第五届城市象棋比赛	10	20131124	盐城队	吴兆华	先负	张志明	马鞍山一队	81	...	钱宇新	...	262	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 马八进九
 马２进３
9. 车二进四
 炮８平９
11. 车二进五
 马７退８
13. 炮八平七
 象３进５
15. 车九平八
 车１平２
17. 兵七进一
 卒３进１
19. 炮七进五
 炮９平３
21. 炮五进四
 士６进５
23. 车八进六
 炮３进７
25. 仕六进五
 炮３退２
27. 兵三进一
 马８进７
29. 炮五退一
 马７进５
31. 马三进四
 马５进３
33. 马四进三
 马３退４
35. 车八平六
 炮２进５
37. 马三进二
 车２进４
39. 炮五进一
 车２平６
41. 车六进一
 车６退１
43. 车六退一
 炮３平１
45. 帅五平六
 卒３平４
47. 兵三进一
 炮２退１
49. 兵三平四
 炮２平４
51. 车六退二
 车６平５
53. 车六退一
 炮１平２
55. 兵五进一
 炮２退５
57. 兵五进一
 车５平８
59. 车六进四
 车８平２
61. 车六平七
 炮２退１
63. 车七进一
 炮２进１
65. 车七平六
 炮２平４
67. 帅六平五
 车２平４
69. 相三进五
 车４平２
71. 仕五进四
 车２进６
73. 相五退七
 车２平３
75. 帅五进一
 车３退６
77. 兵五平六
 车３平８
79. 车六平九
 车８退２
81. 车九退二"
