比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
21	2013年浙江省“永力杯”一级棋士象棋公开赛	11	20131004	台州	俞云涛	先负	李俊峰	上海	58	...	钱宇新	...	994	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 象３进５
11. 车二平三
 马３退５
13. 马八进七
 炮２进１
15. 马七进六
 卒３进１
17. 马六进七
 卒３进１
19. 炮八平七
 炮２进３
21. 兵三进一
 卒３进１
23. 车九平八
 车１平２
25. 炮七退一
 炮８进５
27. 炮七平五
 炮８平５
29. 相七进五
 卒７进１
31. 车三退二
 车８进４
33. 车三平七
 车８平３
35. 车七进一
 象５进３
37. 马三进四
 马７进６
39. 车八进一
 马６进４
41. 马七进六
 车２进３
43. 兵五进一
 炮２退１
45. 兵五进一
 马４进６
47. 炮五平四
 卒５进１
49. 仕六进五
 马５进４
51. 马四进二
 马６退７
53. 马二进三
 士４进５
55. 马六退五
 马７进６
57. 马三退四
 炮２平５"
22	2013年浙江省“永力杯”一级棋士象棋公开赛	10	20131003	杭州	徐定国	先负	左奎锁	海宁	62	中炮过河车互进七兵对屏风马	钱宇新	...	385	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 兵七进一
 象３进５
11. 马八进七
 炮２进１
13. 车二退二
 炮８平９
15. 车二进五
 马７退８
17. 马七进六
 士４进５
19. 炮八平七
 车１平４
21. 马六进七
 炮２进３
23. 车九平八
 炮２平３
25. 仕六进五
 马８进７
27. 马七进九
 马３进４
29. 炮五平六
 马４进６
31. 相七进五
 马７进６
33. 马九进八
 车４进２
35. 兵三进一
 卒７进１
37. 相五进三
 前马进７
39. 炮七平三
 马６进５
41. 前相退五
 车４平２
43. 车八进七
 炮９平２
45. 炮六平八
 炮３平９
47. 马八退六
 炮２平４
49. 兵九进一
 炮９退１
51. 炮三进四
 炮９平５
53. 炮三退三
 马５退３
55. 炮三平七
 马３退４
57. 炮八平九
 将５平４
59. 马六进八
 马４进２
61. 炮七平六
 马２进４"
23	2013年浙江省“永力杯”一级棋士象棋公开赛	7	20131003	河北	柳一帆	先负	徐向海	江苏	74	中炮过河车互进七兵对屏风马上士	钱宇新	...	303	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 象３进５
11. 马八进七
 炮２进１
13. 车九进一
 卒３进１
15. 车二退二
 炮８进２
17. 车九平六
 车１平３
19. 车六进五
 炮２退２
21. 车六进二
 炮２进２
23. 兵三进一
 卒３进１
25. 兵五进一
 马３进４
27. 兵三进一
 象５进７
29. 兵五进一
 炮８平５
31. 车二平五
 马４退５
33. 炮五进三
 卒５进１
35. 车五进一
 炮２平５
37. 马七进五
 马５进３
39. 车六退二
 马３进４
41. 仕六进五
 前象退５
43. 马三进四
 炮５进３
45. 车五退二
 马７进６
47. 车五进二
 车８进５
49. 马四退五
 车８退２
51. 车六退一
 马６进８
53. 车五退一
 马８进６
55. 车六平四
 车８进３
57. 车四进三
 士４进５
59. 车四退二
 卒３平２
61. 相七进九
 马４进５
63. 车五退二
 卒２进１
65. 车五平四
 马６退４
67. 炮八平六
 卒２平１
69. 前车平九
 马４进２
71. 炮六退二
 卒１进１
73. 车九平六
 车８平９"
24	2013年永虹得坤杯第16届亚洲象棋个人锦标赛女子组	3	20130924	汶莱	詹惠媄	先负	彭柔安	台湾	34	...	小猴子	...	425	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 象３进５
11. 车二平三
 马３退５
13. 炮八进四
 卒３进１
15. 兵七进一
 车１平３
17. 炮五进四
 马７进５
19. 车三平五
 车３进４
21. 相七进五
 炮８进６
23. 车五平四
 马５进３
25. 马八进九
 车８进７
27. 车九进一
 士４进５
29. 炮八退六
 炮２进５
31. 相五进七
 车３进１
33. 车四退四
 炮２平７"
25	2013年国安香桥杯第二届中国柳州象棋大奖赛	7	20130923	广西柳州	韦顺福	先负	覃晖	广西柳州	88	...	路风不归雪	...	285	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 炮２平１
9. 马八进七
 车１平２
11. 车九平八
 车２进６
13. 炮八平九
 车２平３
15. 车八进二
 炮８进４
17. 兵三进一
 象７进５
19. 炮九退一
 车３退１
21. 兵五进一
 车３退１
23. 马三进五
 炮８进１
25. 兵五进一
 卒５进１
27. 炮九平七
 炮８平３
29. 炮七进四
 车８进９
31. 炮七退二
 炮３进１
33. 车八退一
 马３进５
35. 车八平七
 马５进３
37. 炮五进三
 士４进５
39. 车七平六
 车８退５
41. 马五进七
 马７进５
43. 炮七平八
 炮１进４
45. 炮八进六
 象３进１
47. 仕六进五
 炮１进３
49. 相七进九
 车８进２
51. 炮五进二
 士５进６
53. 炮五平八
 车８平３
55. 马七进五
 马３进２
57. 车六进五
 车３进３
59. 仕五退六
 车３退５
61. 仕六进五
 马２进３
63. 帅五平六
 车３平５
65. 相九进七
 车５进２
67. 仕五进六
 车５进３
69. 帅六进一
 炮１退１
71. 后炮退六
 马３退２
73. 后炮进一
 马５进４
75. 仕六退五
 车５平３
77. 前炮退四
 卒３进１
79. 车六平九
 车３退１
81. 帅六退一
 马４进３
83. 车九平五
 后士进５
85. 车五退四
 马２退４
87. 车五平六
 车３平５"
26	2013年国安香桥杯第二届中国柳州象棋大奖赛	4	20130922	广东湛江	黄光颖	先负	欧照芳	广西桂林	68	...	路风不归雪	...	372	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 车１进１
11. 兵五进一
 象７进５
13. 马八进七
 车１平４
15. 炮八平九
 车４进５
17. 车九平八
 炮２进４
19. 马三退五
 车４平３
21. 炮九退一
 炮８退１
23. 兵九进一
 炮８平２
25. 车二进三
 后炮进８
27. 车二退二
 前炮退１
29. 车二平三
 前炮平４
31. 炮五平二
 车３进１
33. 炮二进七
 士６进５
35. 车三进二
 士５退６
37. 车三退四
 士６进５
39. 车三平六
 炮２平３
41. 马五进四
 炮３进３
43. 帅五进一
 炮４平２
45. 车六平八
 车３平８
47. 帅五平六
 炮３平６
49. 炮二平一
 卒３进１
51. 车八退二
 卒３进１
53. 马四退六
 马３进４
55. 仕六进五
 炮２平５
57. 炮九进一
 炮６退１
59. 帅六平五
 车８平４
61. 炮九进四
 卒３进１
63. 车八退三
 马４进５
65. 车八平七
 马５进３
67. 帅五平四
 车４退１"
27	2013年国安香桥杯第二届中国柳州象棋大奖赛	3	20130922	广东湛江	黄光颖	先负	黄竹风	浙江绍兴	80	...	路风不归雪	...	434	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 车１进１
11. 兵五进一
 炮８退１
13. 马八进七
 炮８平５
15. 车二平三
 炮５进４
17. 马七进五
 炮５进２
19. 相七进五
 卒５进１
21. 车三平七
 马３进５
23. 马五进六
 车８进１
25. 炮八平六
 象７进５
27. 车九平八
 车８平２
29. 车七平六
 士４进５
31. 炮六平九
 卒１进１
33. 兵九进一
 炮２平４
35. 车六平八
 车２进２
37. 车八进六
 炮４退２
39. 炮九进三
 士５进４
41. 车八退一
 卒５进１
43. 马六进八
 车１平２
45. 马八进六
 车２平４
47. 马六退五
 车４进５
49. 兵三进一
 车４平７
51. 马三退五
 士６进５
53. 后马退七
 卒７进１
55. 马五退三
 马５进６
57. 仕六进五
 卒５进１
59. 车八平五
 卒５平６
61. 相三进一
 马６进４
63. 车五平六
 卒６进１
65. 马三进五
 马４退６
67. 车六退一
 马６进８
69. 仕五进四
 车７平５
71. 马五退三
 马８进７
73. 帅五进一
 车５进１
75. 帅五平四
 前马退９
77. 后仕进五
 马７进６
79. 车六平四
 马９进８"
28	2013年重庆黔江体彩杯象棋公开赛预赛	5	20130922	湖南	郑凌云	先负	赵攀伟	四川	64	...	世外棋侠	...	288	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 车１进１
11. 兵五进一
 炮８退１
13. 马八进七
 炮８平５
15. 车二平三
 车８进２
17. 炮八平九
 炮２进４
19. 车九平八
 车１平２
21. 仕六进五
 象７进５
23. 马七进六
 炮２进１
25. 仕五进六
 炮２进１
27. 马六进七
 炮５平７
29. 车三平四
 炮７平３
31. 兵七进一
 象５进３
33. 兵五进一
 炮３进２
35. 兵五进一
 马７退５
37. 车四退五
 炮２退３
39. 仕四进五
 马３进５
41. 帅五平四
 车８退２
43. 车四进三
 炮２退３
45. 炮九进四
 炮２平５
47. 炮九平五
 车２进８
49. 马三进五
 炮３进６
51. 帅四进一
 炮３平６
53. 车四平五
 车８进８
55. 帅四进一
 车８退５
57. 帅四退一
 车８平６
59. 仕五进四
 炮６平５
61. 帅四平五
 前炮退２
63. 相三进五
 车６平８"
29	2013年安徽甬商投资杯象棋名人赛	3	20130921	安徽	阮腊平	先负	陈汉华	湖北	124	中炮过河车互进七兵对屏风马	钱宇新	...	270	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 兵七进一
 象３进５
11. 马八进七
 马７进６
13. 炮八平九
 车１平２
15. 车九平八
 炮２进６
17. 车二平四
 马６进７
19. 车四平二
 马７退６
21. 车二平四
 炮８平７
23. 车四退一
 炮７进５
25. 炮五进四
 马３进５
27. 炮九平三
 卒７进１
29. 车四进一
 马５进６
31. 炮三平四
 马６进４
33. 仕六进五
 卒７进１
35. 车四平六
 马４进３
37. 帅五平六
 士６进５
39. 炮四退一
 车８进７
41. 车六退四
 炮２平５
43. 车六平二
 车２进９
45. 仕四进五
 车２平３
47. 帅六进一
 马３退１
49. 仕五退六
 马１进２
51. 马七退八
 车３平２
53. 炮四平一
 卒７平６
55. 兵五进一
 车２平３
57. 车二平五
 车３退４
59. 帅六平五
 卒３进１
61. 兵五进一
 车３平７
63. 炮一进五
 车７进３
65. 帅五退一
 车７进１
67. 帅五进一
 车７退６
69. 炮一进三
 象７进９
71. 车五平二
 士５进６
73. 车二进七
 将５进１
75. 车二退七
 卒３进１
77. 车二平五
 将５平６
79. 兵五平四
 卒３进１
81. 车五平二
 士４进５
83. 炮一平五
 象５退３
85. 炮五平二
 卒３平４
87. 兵一进一
 士５进４
89. 车二进六
 将６退１
91. 车二退六
 车７平５
93. 车二平五
 卒４平５
95. 车五平六
 将６平５
97. 车六进三
 卒５进１
99. 帅五退一
 车５平８
101. 车六平五
 士６退５
103. 车五退三
 车８进６
105. 帅五进一
 车８退９
107. 帅五平六
 车８进５
109. 仕六进五
 车８平９
111. 车五平七
 卒６平５
113. 车七进七
 士５退４
115. 车七退四
 前士退５
117. 车七退三
 车９平４
119. 车七平六
 车４平３
121. 仕五进四
 车３进３
123. 帅六退一
 车３平１"
30	2013年安徽甬商投资杯象棋名人赛	1	20130921	安徽	张立新	先负	肖八武	湖北	48	中炮过河车互进七兵对屏风马上士	钱宇新	...	286	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 士４进５
11. 炮八平六
 炮２进４
13. 兵五进一
 象３进５
15. 马八进七
 车１平４
17. 仕六进五
 车４进６
19. 车九平八
 车４平３
21. 相三进一
 马７进６
23. 马七退九
 炮２平７
25. 炮五进四
 卒７进１
27. 车二平四
 马６进８
29. 车四平二
 炮７平８
31. 车二平四
 卒７进１
33. 马三退一
 车３平６
35. 车四退三
 马８进６
37. 炮五平三
 前炮进３
39. 相一退三
 后炮平７
41. 炮六退一
 车８进３
43. 炮三退二
 车８进２
45. 炮三进二
 车８平７
47. 炮三平二
 车７平５"
31	2013年银河杯四川省第六届象棋棋王赛女子组	2	20130913	绵阳	何佳琪	先负	周国素	成都	34	中炮过河车互进七兵对屏风马右横车	爱棋依旧	-	532	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 兵七进一
 车１进１
11. 马八进七
 炮８平９
13. 车二平三
 炮９退１
15. 马七进六
 车１平６
17. 车三退一
 炮９平７
19. 车三平六
 车８进８
21. 兵七进一
 炮７进５
23. 马三退五
 车８平６
25. 马六进四
 马７进６
27. 马五进七
 马６进８
29. 仕四进五
 马８进７
31. 车六平三
 前车进１
33. 仕五退四
 车６进８"
32	2013年江苏丹阳市宏耐杯五市一区象棋友谊赛	2	20130907	句容	徐沛俊	先负	叶宗保	扬中	46	中炮过河车互进七兵对屏风马上士	钱宇新	打虎将	324	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 象３进５
11. 马八进七
 炮２进１
13. 车二退二
 炮２进１
15. 车九进一
 马７进８
17. 车二平六
 炮８平７
19. 相三进一
 马８进７
21. 炮五平六
 马７退６
23. 车六平四
 炮７进５
25. 车四进一
 卒３进１
27. 车四退三
 炮７平４
29. 车四平六
 卒３进１
31. 车六进四
 卒３进１
33. 马七退五
 炮２平３
35. 炮八平四
 车８进６
37. 兵五进一
 车８平５
39. 炮四平五
 士４进５
41. 车六平七
 车１平４
43. 车七进一
 车４进８
45. 马五进三
 车４平１"
33	2013年江苏省东台市第二届群文杯象棋公开赛	6	20130825	东台	吴兆华	先负	孙富民	镇江	52	中炮过河车互进七兵对屏风马右横车	钱宇新	...	376	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 兵七进一
 车１进１
11. 马八进七
 马７进６
13. 炮八进三
 炮２进１
15. 炮八平三
 卒３进１
17. 车二退二
 车１平７
19. 兵七进一
 车７进３
21. 兵七进一
 车７进２
23. 车二退二
 炮２进３
25. 兵七进一
 象７进５
27. 车九平八
 炮２平３
29. 炮五进四
 士６进５
31. 马七退五
 炮８进４
33. 兵五进一
 炮３平５
35. 相七进五
 炮５退３
37. 兵五进一
 马６进８
39. 兵五进一
 马８进６
41. 马五进七
 马６进７
43. 帅五进一
 车７进１
45. 车二退一
 车７退３
47. 相五进三
 车７平５
49. 帅五平六
 马７退６
51. 马七进八
 车８进４"
34	2013年四川眉山市第五届苏东坡杯公开赛初赛	3	20130816	宁夏银川	孟学仁	先负	冯金贵	四川南充	52	中炮过河车互进七兵对屏风马	fbcfbc	...	545	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 兵七进一
 象３进５
11. 兵三进一
 卒７进１
13. 车二平三
 马３退５
15. 炮八进四
 卒３进１
17. 兵七进一
 车１平３
19. 兵七平六
 车３进３
21. 炮八平五
 马７进５
23. 车三平五
 车３进６
25. 车五平三
 马５进３
27. 马三退五
 车３退４
29. 兵六平七
 炮８进７
31. 兵七进一
 车８进７
33. 车三平四
 车８平５
35. 兵七进一
 炮２进２
37. 车九进二
 车５退１
39. 车九平二
 炮８平９
41. 车四退三
 车５退３
43. 车二退二
 炮９退１
45. 车二进二
 炮２平７
47. 相三进五
 车５进４
49. 车二平五
 炮９进１
51. 马五退三
 车３进３"
35	2013年重庆丰都首届崇兴花炮杯象棋团体赛	6	20130728	长寿区	黄长文	先负	管朋云	忠县	50	中炮过河车互进七兵对屏风马上士	逍遥君子	...	344	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 炮八进二
 象７进５
11. 马八进七
 车１进１
13. 兵三进一
 车１平６
15. 兵三进一
 象５进７
17. 马七进六
 炮８进２
19. 车九进一
 象７退５
21. 马六进七
 炮８平７
23. 马三进二
 车６平４
25. 马七退六
 车４进３
27. 炮五平七
 马３退５
29. 相三进五
 炮２平３
31. 炮七平六
 车４平２
33. 车九平八
 车８进４
35. 兵七进一
 车２平３
37. 炮八进五
 炮７平４
39. 马六退四
 炮４进５
41. 帅五平六
 车３平４
43. 车八平六
 炮３平２
45. 车二进一
 马５进３
47. 炮六平八
 马３退２
49. 炮八进七
 炮２平４"
36	2013年中国重庆首届学府杯棋赛成年组初赛	5	20130713	重庆	许文章	先负	孙浩宇	四川	66	中炮过河车互进七兵对屏风马	学府杯组委会	...	683	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 兵七进一
 炮２进４
11. 马八进七
 象３进５
13. 兵五进一
 士４进５
15. 兵九进一
 炮２平３
17. 仕六进五
 车１平４
19. 车九进三
 炮３进３
21. 马七进五
 马７进６
23. 兵五进一
 炮８平７
25. 车二平三
 车８进３
27. 车三平二
 炮７进４
29. 仕五进六
 炮７平１
31. 马五进四
 车４进７
33. 炮八退二
 卒５进１
35. 车二退三
 炮１进３
37. 车二平八
 卒５进１
39. 马三进二
 车４退３
41. 车八进四
 将５平４
43. 马四进五
 象７进５
45. 炮五进五
 士５进６
47. 马二进三
 后士进５
49. 车八平七
 炮３退２
51. 炮八进二
 车４进５
53. 帅五进一
 车４退１
55. 帅五进一
 卒５进１
57. 帅五平四
 车４退５
59. 帅四退一
 车４平７
61. 车七进二
 将４进１
63. 炮五平九
 车７平６
65. 帅四平五
 车６平４"
37	2013年中国重庆首届学府杯棋赛成年组初赛	2	20130712	重庆	叶成林	先负	李翰林	山东	82	中炮过河车互进七兵对屏风马上士	学府杯组委会	...	396	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 象３进５
11. 马八进七
 炮２进１
13. 炮八平九
 卒３进１
15. 车二退二
 炮２平３
17. 炮五平六
 炮８平９
19. 车二平四
 炮３进２
21. 相七进五
 炮３进１
23. 兵三进一
 卒７进１
25. 车四平三
 马７进６
27. 车九平八
 马３进４
29. 车三平五
 车８进３
31. 车八进六
 卒５进１
33. 车八平二
 卒５进１
35. 车二退一
 马６进５
37. 车二平六
 马５进３
39. 车六平五
 卒５平４
41. 车五退二
 炮３平４
43. 马三退五
 马３退２
45. 炮六进二
 马２进１
47. 车五平六
 卒３进１
49. 炮六平一
 炮９平６
51. 马五进三
 车１平３
53. 车六退二
 马１退３
55. 车六平四
 士４进５
57. 车四进三
 马３进１
59. 车四退三
 卒３平４
61. 车四平六
 卒４平５
63. 马三进二
 马１退３
65. 车六进二
 卒５进１
67. 车六平五
 卒９进１
69. 马二进四
 卒９进１
71. 马四进二
 卒９平８
73. 马二进三
 将５平４
75. 车五平六
 士５进４
77. 马三退二
 士６进５
79. 马二进四
 士５进６
81. 车六进四
 将４平５"
38	2013年第二届广东惠州佩雷斯杯象棋赛	2	20130625	马来西亚象棋队	许钟铭	先负	郑彦隆	香港象棋队	92	...	-	...	756	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 象３进５
11. 马八进七
 炮２进１
13. 车九进一
 士４进５
15. 车九平六
 炮８平９
17. 车二进三
 马７退８
19. 兵五进一
 车１平４
21. 车六进八
 将５平４
23. 马七进五
 马８进７
25. 兵五进一
 卒５进１
27. 炮五进三
 炮２进１
29. 兵三进一
 马７进５
31. 相七进五
 将４平５
33. 炮八平九
 炮２进２
35. 兵三进一
 马５进７
37. 马五进三
 炮２平６
39. 后马进四
 炮９平７
41. 马四进三
 马３进５
43. 相三进一
 卒３进１
45. 炮九进四
 卒３进１
47. 相五进七
 马７进５
49. 后马进四
 前马进６
51. 帅五进一
 马６退４
53. 帅五平六
 炮７平６
55. 马四退三
 象５进７
57. 炮九平六
 后炮平４
59. 炮六退二
 后象进５
61. 后马退五
 马５退３
63. 炮五退一
 炮６退３
65. 炮五进二
 炮４进１
67. 马三进四
 炮４退２
69. 炮五平一
 象７退９
71. 马四退五
 马３进２
73. 帅六进一
 马２进１
75. 帅六平五
 马１进３
77. 后马进三
 炮６退２
79. 仕四进五
 马４进３
81. 帅五平四
 炮４进３
83. 炮六平五
 炮４平６
85. 炮一平四
 象９进７
87. 炮五进三
 士５进６
89. 炮四进二
 炮６退３
91. 马五退四
 象７退５"
39	2013年江苏无锡市“大全杯”象棋精英赛	7	20130623	上海	陈培荣	先负	许统才	无锡	76	中炮过河车互进七兵对屏风马飞象	无锡飞将军	...	555	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 兵七进一
 象７进５
11. 马八进七
 炮２进１
13. 车九进一
 卒３进１
15. 车二退二
 炮８进２
17. 车九平六
 卒３进１
19. 车二平七
 马３进４
21. 兵三进一
 炮２平４
23. 车六平二
 卒７进１
25. 车七平三
 炮４退１
27. 马七进六
 车１平２
29. 炮八平六
 马４退６
31. 车三进二
 炮４进５
33. 车三进一
 车２进５
35. 炮五进四
 士４进５
37. 马六进四
 车２退２
39. 炮五平一
 马６退４
41. 炮一退一
 车２平６
43. 车二平六
 炮４退３
45. 兵一进一
 炮４平５
47. 相三进五
 炮５进３
49. 车六平二
 炮５平３
51. 车二进三
 炮３退５
53. 相七进五
 马４进３
55. 车三退三
 马３进２
57. 车二退三
 炮８进３
59. 马四退六
 马２进４
61. 车二平六
 炮３平４
63. 炮一平六
 马４退２
65. 车六平二
 马２退４
67. 相五退七
 车８进４
69. 炮六平三
 马４进２
71. 兵一进一
 马２进４
73. 帅五进一
 车６平２
75. 马三进四
 车８进２"
40	2013年四川眉山首届鸿通金色春天房产杯象棋公开赛	3	20130529	四川达州	曾军	先负	王兴业	河南	84	中炮过河车互进七兵对屏风马上士	fbcfbc	...	754	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 象３进５
11. 马八进七
 炮２进１
13. 车九进一
 卒３进１
15. 车二退二
 炮８进２
17. 兵三进一
 卒３进１
19. 兵三进一
 卒３进１
21. 马七退五
 象５进７
23. 车九平六
 士４进５
25. 马三进四
 前象退５
27. 车二平三
 马７进６
29. 炮五平四
 炮２进２
31. 车三进二
 马６进８
33. 马四进二
 车８进４
35. 车三退二
 炮２进１
37. 马五进四
 炮２平５
39. 车三平二
 车８进１
41. 马四进二
 车１平２
43. 车六进一
 车２进５
45. 马二进四
 炮５退２
47. 马四进二
 车２平５
49. 仕六进五
 车５平８
51. 帅五平六
 车８退２
53. 车六进四
 马３进２
55. 车六平八
 马２进４
57. 炮八平六
 马４进２
59. 炮六退一
 车８平７
61. 炮四平九
 卒１进１
63. 车八进三
 士５退４
65. 车八退五
 车７进６
67. 炮九进三
 车７退３
69. 炮九进四
 象５退３
71. 车八平七
 炮５平８
73. 炮六进一
 车７平４
75. 车七进五
 将５进１
77. 车七退一
 将５进１
79. 车七退二
 炮８平４
81. 车七平五
 将５平６
83. 炮六退一
 车４平５"
41	2013年江苏仪征市芍药棋缘佳和杯象棋公开赛	8	20130512	仪征市	吴清和	先负	张民革	陕西省	48	...	钱宇新	...	579	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 象７进５
11. 炮八平六
 车１进１
13. 马八进七
 车１平４
15. 车九平八
 车４进６
17. 车八进七
 车４平３
19. 车八平七
 车３退２
21. 车七进一
 士６进５
23. 车二平三
 车８平７
25. 车七平六
 车３进４
27. 车六退四
 炮８进６
29. 车六平二
 炮８平２
31. 车二平八
 炮２平１
33. 兵三进一
 卒７进１
35. 车八平三
 炮１进１
37. 马三进四
 炮１平４
39. 马四进六
 车７平８
41. 炮五平三
 车８进８
43. 后车平七
 车３平１
45. 炮三退一
 炮４退１
47. 帅五进一
 炮４平７"
42	2013年江苏仪征市芍药棋缘佳和杯象棋公开赛	7	20130512	淮安市	王子梦	先负	孟苒	江都区	96	...	钱宇新	...	570	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 象３进５
11. 马八进七
 炮２进１
13. 车九进一
 卒３进１
15. 车二退二
 炮２平３
17. 马七进八
 炮３进２
19. 炮五平六
 士４进５
21. 相七进五
 车１平４
23. 仕六进五
 车４进６
25. 马八退七
 炮８平９
27. 车二平四
 炮３进１
29. 炮八退二
 炮３平５
31. 马三进五
 车４平５
33. 炮六进五
 车５平３
35. 炮六平三
 车３进１
37. 炮三平七
 炮９平３
39. 炮八进九
 车３平２
41. 炮八平九
 车８进８
43. 车九退一
 炮３平４
45. 车九平六
 车２退４
47. 兵九进一
 车８退５
49. 车四平五
 车８平６
51. 车六进四
 车６进３
53. 兵三进一
 卒５进１
55. 车五进一
 卒７进１
57. 车五退一
 卒７进１
59. 车五平三
 卒７平８
61. 兵一进一
 卒８进１
63. 相五退七
 车６退３
65. 相三进五
 车６平４
67. 车六进二
 车２平４
69. 车三平八
 将５平４
71. 车八进五
 将４进１
73. 车八退五
 象７进９
75. 炮九退二
 车４进３
77. 炮九平五
 象９退７
79. 炮五退一
 炮４平５
81. 车八进四
 将４退１
83. 车八进一
 将４进１
85. 车八平七
 车４退３
87. 炮五退三
 炮５进３
89. 车七退四
 车４进３
91. 车七进一
 车４平５
93. 车七平六
 士５进４
95. 帅五平六
 士６进５"
43	2013年重庆棋友会所“庆五一”象棋个人赛	7	20130503	重庆	周永忠	先负	赵攀伟	四川	64	...	fbcfbc	...	900	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 车１进１
11. 炮八平七
 象３进５
13. 兵七进一
 象５进３
15. 马八进九
 马７进６
17. 车九平八
 车８进１
19. 车八进四
 车１平４
21. 车八平四
 马６进４
23. 炮七进一
 马４进５
25. 相三进五
 炮８平９
27. 车二平四
 士４进５
29. 后车平八
 车８进６
31. 炮七退一
 车４进６
33. 车八退二
 炮２平１
35. 仕四进五
 车４退１
37. 车四平一
 炮９平６
39. 兵九进一
 炮１进３
41. 马九进八
 车４退１
43. 马八进七
 象７进５
45. 车一平四
 车８退１
47. 车八进五
 车８平７
49. 炮七平九
 炮１平２
51. 车四退四
 卒７进１
53. 相五进七
 车４平３
55. 车四平六
 卒７平８
57. 马七进九
 象３退１
59. 炮九进五
 马３退４
61. 炮九平五
 马４进５
63. 车八平五
 炮２退５"
44	2013年江浙皖太湖世家杯象棋邀请赛	1	20130420	马鞍山雨山区	王建鸣	先负	季彦鑫	滨湖一队	64	...	钱宇新	...	565	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 炮２平１
9. 马八进七
 车１平２
11. 车九平八
 车２进６
13. 炮八平九
 车２平３
15. 车八进二
 炮８进４
17. 炮九退一
 卒７进１
19. 炮九平七
 车３平４
21. 马七进八
 车４进２
23. 炮七进一
 马３退５
25. 仕四进五
 炮１进４
27. 马八进七
 马５进６
29. 车八进一
 炮１进３
31. 炮五平六
 车４平３
33. 马七进六
 将５进１
35. 炮七进七
 车３退３
37. 车八进五
 车３退５
39. 马六退五
 将５退１
41. 马五进四
 车８进４
43. 相三进五
 士４进５
45. 车八退八
 炮１退３
47. 车二平四
 马６退４
49. 炮六进三
 车８退１
51. 炮六退一
 马４退６
53. 车四进八
 炮１平７
55. 炮六平五
 车８平５
57. 车八进四
 炮８退１
59. 车八进二
 卒７进１
61. 车八平五
 马７进５
63. 车四退二
 炮８平５"
