比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
21	2013年福建省永定“土楼杯”中国象棋国际团体邀请赛	5	20131030	龙岩队	林长水	先负	周平荣	漳州队	134	中炮过河车对屏风马	组委会	...	1871	"1. 炮二平五 *
 马８进７
3. 马二进三
 卒７进１
5. 车一平二
 车９平８
7. 车二进六
 卒３进１
9. 马八进九
 马２进３
11. 车九进一
 象３进５
13. 车九平六
 士４进５
15. 车二平三
 车１平４
17. 车六进八
 马３退４
19. 炮五进四
 马７进５
21. 车三平五
 炮８平７
23. 相三进五
 车８进６
25. 兵九进一
 车８平７
27. 炮八平六
 马４进３
29. 车五平七
 炮２退２
31. 马九进八
 炮２平３
33. 车七平三
 炮７平６
35. 马八进七
 炮３进３
37. 车三平七
 卒７进１
39. 车七平三
 炮６进４
41. 兵七进一
 卒３进１
43. 车三平七
 马３退１
45. 车七退二
 马１进２
47. 车七平八
 马２退４
49. 仕四进五
 马４进３
51. 兵一进一
 炮６退１
53. 相五进三
 炮６平９
55. 相三退五
 炮９平１
57. 车八平三
 车７退１
59. 相五进三
 卒９进１
61. 相三退五
 马３进２
63. 马三进四
 卒９进１
65. 马四进六
 象５进３
67. 兵五进一
 士５进６
69. 帅五平四
 后士进５
71. 炮六进一
 炮１进４
73. 马六退四
 卒１进１
75. 兵五进一
 象７进５
77. 炮六平五
 炮１退４
79. 兵五平六
 炮１平５
81. 马四进二
 卒９平８
83. 兵六进一
 象５进７
85. 马二进三
 卒８进１
87. 马三退四
 炮５退１
89. 炮五平七
 马２进３
91. 炮七退一
 卒１进１
93. 马四退五
 卒１平２
95. 马五进三
 炮５平６
97. 马三退五
 炮６进２
99. 相五退三
 卒８平７
101. 马五退六
 炮６退１
103. 炮七平一
 卒７平６
105. 帅四平五
 炮６平３
107. 相七进九
 卒２进１
109. 相三进五
 炮３平５
111. 帅五平四
 炮５平６
113. 帅四平五
 卒６平５
115. 相五退三
 卒２平３
117. 炮一退一
 卒３平４
119. 相九进七
 炮６平８
121. 炮一平二
 马３退２
123. 马六进八
 马２退４
125. 相七退九
 马４退６
127. 兵六平七
 马６进７
129. 炮二进二
 炮８平７
131. 相三进一
 炮７平５
133. 马八进七
 马７进８"
22	2013年“碧桂园杯”第13届世界象棋锦标赛男子个人	4	20131023	日本	秋吉一功	先负	徐国明	美西	92	...	世界象棋联合会	...	328	"1. 炮二平五 *
 马８进７
3. 马二进三
 卒７进１
5. 车一平二
 炮８进２
7. 马八进七
 马２进３
9. 兵七进一
 象３进５
11. 马七进六
 车９平８
13. 炮八平七
 炮２退１
15. 车二进一
 车１平２
17. 马六进七
 炮２平７
19. 车九进一
 马７进６
21. 车九平八
 车２进８
23. 车二平八
 卒７进１
25. 马七进五
 象７进５
27. 炮七进五
 马６进４
29. 炮七平九
 卒７进１
31. 车八进七
 马４进５
33. 相七进五
 炮７进６
35. 炮九进二
 象５退３
37. 车八进一
 将５进１
39. 车八退一
 将５进１
41. 兵七进一
 炮８进５
43. 兵七进一
 车８进４
45. 炮九退二
 将５平６
47. 兵七平六
 士６进５
49. 兵六平五
 车８平６
51. 仕六进五
 将６退１
53. 炮九进一
 将６退１
55. 车八退四
 炮８退３
57. 车八平二
 将６平５
59. 后兵进一
 车６平２
61. 车二进五
 士５退６
63. 炮九平一
 炮８平１
65. 炮一进一
 车２进５
67. 仕五退六
 炮１进３
69. 车二退一
 士６进５
71. 车二进一
 士５退６
73. 炮一平四
 车２退４
75. 仕六进五
 车２平５
77. 炮四平六
 将５进１
79. 车二退一
 将５退１
81. 车二进一
 将５进１
83. 兵五平六
 车５平２
85. 帅五平六
 炮７进１
87. 车二退一
 将５退１
89. 车二进一
 将５进１
91. 仕五进四
 炮７平３"
23	2013年“碧桂园杯”第13届世界象棋锦标赛女子个人	2	20131022	新加坡	苏盈盈	先负	唐丹	中国	58	中炮过河车七路马对屏风马	世界象棋联合会	...	1465	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 马八进七
 马７进６
11. 兵五进一
 卒７进１
13. 车二退一
 马６退７
15. 车二进一
 卒７进１
17. 马三进五
 卒７平６
19. 兵五进一
 卒６平５
21. 马七进五
 士４进５
23. 车九进一
 炮８平９
25. 车二平三
 炮９退１
27. 马五进四
 卒５进１
29. 马四进三
 炮２平７
31. 车三进一
 象３进５
33. 车三退一
 炮９进５
35. 车三退三
 炮９进３
37. 车九平四
 车８进９
39. 车四进七
 马３退４
41. 炮五平四
 炮９平７
43. 帅五进一
 车１平２
45. 炮八平六
 车２进８
47. 帅五进一
 车２退３
49. 炮四进七
 车２平５
51. 帅五平四
 炮７平４
53. 炮六退一
 车８平６
55. 炮六平四
 车５进３
57. 车三退二
 车６平８"
24	2013年“碧桂园杯”第13届世界象棋锦标赛男子个人	1	20131022	马来西亚	安华	先负	陈振国	中华台北	40	...	世界象棋联合会	...	461	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 兵五进一
 炮８退１
11. 车二平三
 炮８平７
13. 车三平四
 士４进５
15. 兵五进一
 卒３进１
17. 炮八进四
 象３进５
19. 马八进七
 车８进５
21. 马七进五
 车８平２
23. 炮八平六
 车１平４
25. 兵五进一
 马７进５
27. 炮五进四
 车４进３
29. 车四平三
 车４平５
31. 车三平五
 马３进５
33. 相七进五
 马５进６
35. 车九进一
 车２平５
37. 车九平八
 炮２平１
39. 车八平七
 炮７进５"
25	2013年河南省正阳县迎国庆生态源粉条杯全国象棋公开赛	1	20131002	上蔡	范拥军	先负	李富有	遂平	72	...	天涯蝶舞	...	336	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 炮８平９
9. 车二平三
 炮９退１
11. 兵七进一
 炮９平７
13. 车三平四
 士４进５
15. 马八进七
 马２进３
17. 车四进二
 炮２退１
19. 车四退四
 车８进８
21. 炮八进五
 马７进８
23. 车九进一
 车８退２
25. 炮八退四
 炮７进５
27. 马三退一
 车８平９
29. 兵五进一
 炮７退１
31. 炮五进一
 车９退１
33. 相七进五
 象３进５
35. 相五进三
 卒７进１
37. 车四退三
 炮２进３
39. 马一进二
 卒７进１
41. 马二进三
 车９平７
43. 马三进五
 马３进５
45. 炮五进三
 车７平５
47. 车四平五
 车５平３
49. 车五进四
 卒３进１
51. 马七进五
 炮２平５
53. 马五进七
 卒３进１
55. 车九平四
 炮５进１
57. 车四进四
 马８退７
59. 车四进二
 车１平２
61. 车四平三
 车２进６
63. 车三进二
 卒７平６
65. 车三退五
 卒３平４
67. 炮五平二
 卒６进１
69. 帅五进一
 车２进２
71. 帅五退一
 卒６进１"
26	2013年陕西榆林市锦林杯象棋公开赛	5	20131002	神木县代表队	祁润满	先负	魏信	个人	70	...	大象迷路	...	237	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 兵五进一
 士４进５
11. 马八进七
 炮８平９
13. 车二平三
 车８进２
15. 车九进一
 炮９退１
17. 车九平六
 象３进５
19. 兵五进一
 卒３进１
21. 马七进五
 卒５进１
23. 马五进四
 车１平４
25. 车六进八
 马３退４
27. 马三进五
 炮９平７
29. 车三平四
 马７进６
31. 马五进四
 车８平６
33. 车四进一
 炮２平６
35. 马四退五
 炮７进２
37. 马五进六
 炮７平４
39. 马六退五
 炮４平５
41. 马五进六
 炮５平２
43. 马六退五
 炮２进１
45. 兵七进一
 炮６进１
47. 兵七进一
 象５进３
49. 炮八平七
 炮６平５
51. 马五进四
 象３退５
53. 马四进三
 炮５平３
55. 炮七平八
 马４进３
57. 炮五平一
 炮３平７
59. 炮一进四
 炮７进３
61. 马三进一
 象７进９
63. 炮八平五
 马３进４
65. 炮一平六
 炮２退３
67. 炮六平一
 象５退７
69. 炮五平九
 马４进２"
27	2013年第三届“川渝象棋群杯”象棋赛	3	20131002	重庆永川	侯必强	先负	杜先锋	重庆南岸	84	...	逍遥君子	...	220	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 马八进七
 炮８平９
11. 车二平三
 车８进２
13. 兵五进一
 象３进５
15. 兵五进一
 炮２进１
17. 兵五平六
 士４进５
19. 马七进五
 马３退１
21. 马五进四
 马７退８
23. 炮八进二
 卒１进１
25. 兵九进一
 车８平６
27. 马三进五
 卒５进１
29. 车三平七
 卒５进１
31. 马五进七
 车６进２
33. 马七进八
 马１进２
35. 兵六平五
 车６进２
37. 车七平八
 卒５进１
39. 炮五平九
 炮９进４
41. 兵五进一
 车１平４
43. 兵五进一
 象７进５
45. 车八平一
 车６平７
47. 炮九进三
 马８进７
49. 车一退二
 炮９平８
51. 车九平八
 车４平２
53. 炮八平三
 车２进９
55. 炮三进三
 卒７进１
57. 炮三退四
 卒７进１
59. 车一平三
 卒７平６
61. 炮九平二
 将５平４
63. 车三平六
 将４平５
65. 相七进五
 炮８进３
67. 车六平三
 将５平４
69. 车三平六
 将４平５
71. 车六平二
 炮８平６
73. 车二平六
 炮６退１
75. 车六平五
 炮６平１
77. 炮二平九
 炮１平８
79. 车五平二
 炮８平９
81. 炮九平二
 卒６进１
83. 相五进七
 卒６进１"
28	2013年浙江省“永力杯”一级棋士象棋公开赛	7	20131003	宁波	励娴	先负	洪天霖	上海	66	中炮过河车对屏风马	钱宇新	...	280	"1. 炮二平五 *
 马８进７
3. 马二进三
 卒７进１
5. 车一平二
 车９平８
7. 车二进六
 马２进３
9. 兵五进一
 卒３进１
11. 兵五进一
 士４进５
13. 车二平三
 炮８进４
15. 兵五平六
 车８进２
17. 兵六平七
 象３进５
19. 后兵进一
 车１平４
21. 马八进七
 炮２进４
23. 前兵进一
 车４进６
25. 车三平四
 马３退４
27. 炮八退一
 车８进３
29. 炮八平七
 炮２平３
31. 炮七进二
 车４平３
33. 兵三进一
 车８平７
35. 马七进五
 车７进１
37. 马五进六
 车３退１
39. 车四退四
 卒５进１
41. 马六进八
 车３退２
43. 车九平八
 马４进２
45. 车八进四
 卒５进１
47. 车四进四
 车７平３
49. 车四进二
 炮８退３
51. 炮五进五
 将５平４
53. 马八退九
 炮８平５
55. 仕四进五
 前车平４
57. 相三进五
 卒５平６
59. 马三进五
 卒１进１
61. 车八进四
 卒１进１
63. 车八退三
 车３退１
65. 车四退四
 象７进５"
29	2013年安徽甬商投资杯象棋名人赛	9	20130923	江苏	朱以欣	先负	潘平正	安徽	70	中炮过河车七路马对屏风马	钱宇新	...	279	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 马八进七
 马７进６
11. 兵五进一
 卒７进１
13. 车二平四
 马６进４
15. 马三进五
 炮８平５
17. 兵七进一
 马４进３
19. 马五退七
 车８进６
21. 炮八进一
 车８平７
23. 炮八平五
 车１平２
25. 车九进一
 士４进５
27. 车九平六
 炮２进５
29. 前炮进三
 炮２平５
31. 炮五退四
 车７平３
33. 车四平七
 马３退４
35. 马七退五
 卒７平６
37. 兵五进一
 卒６进１
39. 炮五进五
 马４进５
41. 车七平四
 车２进６
43. 车六进五
 车３平５
45. 兵五进一
 马５退７
47. 车四平三
 马７进９
49. 车三进三
 卒６进１
51. 车三退二
 马９退８
53. 车三平七
 车２退６
55. 兵七进一
 卒６进１
57. 兵五平四
 马８进６
59. 兵四进一
 马６进８
61. 车六平二
 车２进５
63. 车二平六
 士５退４
65. 车七进二
 士６进５
67. 相七进五
 车５进１
69. 兵四进一
 车２平６"
30	2013年江苏丹阳市宏耐杯五市一区象棋友谊赛	4	20130907	句容	曹卫东	先负	狄平川	溧阳	90	...	钱宇新	...	407	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 马八进七
 炮８平９
11. 车二进三
 马７退８
13. 车九进一
 卒３进１
15. 车九平二
 马８进７
17. 车二进三
 象３进５
19. 兵七进一
 卒３进１
21. 车二平七
 马７进６
23. 兵三进一
 卒７进１
25. 车七平三
 士４进５
27. 车三平四
 马６退７
29. 马七进六
 马３进４
31. 车四平二
 车１平３
33. 相七进九
 车３进６
35. 炮五平六
 炮２进３
37. 马六进八
 马７进６
39. 车二平七
 车３退１
41. 相九进七
 马６进５
43. 马八进六
 士５进４
45. 马三进五
 马４进５
47. 相七退五
 马５退４
49. 炮六退一
 炮９进４
51. 炮六平五
 马４进６
53. 马六退七
 象５进３
55. 炮八平九
 卒９进１
57. 炮九进四
 马６进４
59. 兵九进一
 炮２进３
61. 相五退七
 士６进５
63. 马七退五
 象３退５
65. 炮九平六
 卒５进１
67. 马五进三
 卒９进１
69. 马三进二
 炮９平５
71. 相三进五
 马４进３
73. 炮六退五
 炮２平４
75. 炮五进二
 炮４退５
77. 帅五进一
 卒９平８
79. 炮五平一
 象５进７
81. 炮一进六
 后象进５
83. 炮一平二
 炮４平２
85. 帅五平四
 炮２进５
87. 帅四进一
 卒５进１
89. 炮二退五
 卒５平６"
31	2013年第10届威凯杯全国象棋一级棋士赛男子组	3	20130720	开滦体协	程龙	先负	蓝向农	广西	115	中炮过河车对屏风马	中国象棋协会	打虎将	514	"1. 炮二平五 *
 马８进７
3. 马二进三
 卒７进１
5. 车一平二
 炮８进２
7. 车二进四
 马２进３
9. 兵三进一
 卒７进１
11. 车二平三
 炮８退３
13. 马八进九
 车９进２
15. 车三平四
 士４进５
17. 炮八平七
 马７进８
19. 车四进一
 马８进７
21. 车四退二
 车９平７
23. 车九平八
 车１平２
25. 车八进六
 象３进５
27. 炮五平六
 卒３进１
29. 相七进五
 车７进２
31. 炮七退一
 炮８进５
33. 车四进一
 炮８退３
35. 车八退三
 炮２进１
37. 仕六进五
 炮８平７
39. 马三退一
 卒１进１
41. 兵九进一
 炮２平１
43. 车八进六
 马３退２
45. 马九进八
 炮１进２
47. 车四进二
 马２进３
49. 炮七平九
 卒３进１
51. 马八进七
 炮７退１
53. 兵七进一
 车７平２
55. 马一进三
 炮１进２
57. 车四平三
 马７退６
59. 马三进四
 炮７平６
61. 车三平四
 象５退３
63. 仕五退六
 炮１平３
65. 马七退八
 炮３进１
67. 马四退六
 炮３退２
69. 兵七进一
 车２进１
71. 车四退一
 车２进３
73. 兵七进一
 车２平１
75. 兵七进一
 车１平４
77. 马六进七
 车４退１
79. 马七进五
 车４退４
81. 马五退三
 象７进５
83. 马三进四
 士５进６
85. 车四平九
 炮３平９
87. 兵七进一
 前士退５
89. 仕六进五
 炮９平７
91. 车九平四
 车４平５
93. 车四退二
 炮７退５
95. 车四进五
 炮７进１
97. 车四退五
 将５平４
99. 仕五退六
 象５进７
101. 车四进二
 象７退９
103. 仕六进五
 车５进３
105. 车四平六
 将４平５
107. 兵七平六
 车５退３
109. 车六平七
 象３进１
111. 车七进二
 炮７退１
113. 兵六平五
 士６进５
115. 车七平九"
32	2013年江苏省东台市第二届群文杯象棋公开赛	3	20130824	淮安	陈建东	先负	陈汉华	湖北	60	中炮过河车七路马对屏风马	钱宇新	...	288	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 马八进七
 士４进５
11. 兵五进一
 卒３进１
13. 炮八进四
 象３进５
15. 车二平三
 马３进２
17. 兵五进一
 卒５进１
19. 马七进五
 车１平４
21. 炮五进三
 马２进３
23. 炮八平七
 马３进２
25. 仕六进五
 车４进５
27. 炮七进一
 车４平５
29. 炮七平三
 炮２平７
31. 炮五进一
 炮８进４
33. 车九进二
 车８进５
35. 兵三进一
 炮８平７
37. 相三进五
 卒７进１
39. 车九平八
 将５平４
41. 车八进七
 象５退３
43. 车三平四
 车５进１
45. 车八平七
 将４进１
47. 炮五退二
 车５平４
49. 炮五平二
 后炮平５
51. 车四平五
 炮７平１
53. 炮二进四
 士５进６
55. 车七退四
 炮１进３
57. 仕五退六
 车４进３
59. 帅五进一
 车４退１"
33	2013年第二届江苏省全民健身日象棋名手赛	5	20130818	盐城	周群	先负	陈苏怡	南通	50	...	月城高手	...	547	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 马八进七
 马７进６
11. 兵五进一
 卒７进１
13. 车二平四
 马６进４
15. 兵三进一
 马４进３
17. 车四平二
 车１进１
19. 车九进一
 车８进１
21. 兵五进一
 炮８平５
23. 车二进二
 炮５进２
25. 马三进五
 车１平８
27. 炮五进三
 卒５进１
29. 马五退七
 车８进５
31. 车九平五
 马３进５
33. 车五进二
 车８平５
35. 马七进五
 卒５进１
37. 炮八平五
 卒５进１
39. 炮五进四
 卒３进１
41. 兵一进一
 卒５平４
43. 兵三进一
 炮２平９
45. 兵三进一
 炮９进３
47. 相三进五
 炮９平５
49. 仕四进五
 卒９进１"
34	2013年第六届全国青年象棋锦标赛男子组	6	20130728	广东	李禹	先负	门志灏	山东	44	中炮过河车对屏风马	象棋王子	...	1087	"1. 炮二平五 *
 马８进７
3. 马二进三
 卒７进１
5. 车一平二
 炮８进２
7. 车二进四
 马２进３
9. 马八进七
 炮２退１
11. 兵七进一
 象７进５
13. 炮八进四
 炮２平７
15. 车二平四
 车１平２
17. 车九平八
 卒３进１
19. 马七进六
 卒３进１
21. 马六进七
 炮７平３
23. 车四平七
 象５进３
25. 车七平四
 炮３进２
27. 车四进三
 车９平７
29. 车四平七
 车２进３
31. 车七平三
 车２进６
33. 车三进二
 炮３进６
35. 仕六进五
 炮８进４
37. 炮五进四
 炮３退３
39. 仕五退六
 炮８平１
41. 马三退五
 炮１进１
43. 车三退三
 炮３进２"
35	2013年广东省首届四季茶香杯青少年象棋精英赛男子组	8	20130714	云浮棋协	顾金辉	先负	刘宇彬	广州棋协	92	...	顺德小丁	...	561	"1. 炮二平五 *
 马８进７
3. 马二进三
 卒７进１
5. 车一平二
 车９平８
7. 车二进四
 马２进３
9. 兵七进一
 炮８平９
11. 车二平四
 象３进５
13. 马八进七
 士４进５
15. 兵三进一
 车８进４
17. 炮八平九
 车１平２
19. 马七进八
 炮２进２
21. 车九进一
 车２平４
23. 炮九平七
 卒７进１
25. 车四平三
 炮２平７
27. 车九平四
 车４进４
29. 车四进五
 马７进６
31. 马三进四
 车４平２
33. 车三退二
 车８进１
35. 车三进三
 车８平６
37. 兵七进一
 车２平３
39. 兵五进一
 炮９进４
41. 车三退二
 车６进４
43. 帅五平四
 马６进７
45. 炮五平三
 车３进１
47. 相三进五
 车３平２
49. 炮七进五
 车２平５
51. 车四进二
 马７退８
53. 车四退五
 车５平６
55. 车四进一
 马８进６
57. 炮三退一
 卒５进１
59. 炮三平九
 卒５进１
61. 炮九进五
 马６进７
63. 帅四进一
 卒９进１
65. 炮七平八
 卒５进１
67. 炮八退五
 马７进８
69. 帅四平五
 炮９平１
71. 炮九退二
 卒３进１
73. 炮八平九
 卒９进１
75. 前炮平八
 卒５平４
77. 炮九平八
 炮１退１
79. 前炮平四
 炮１平５
81. 帅五平六
 马８退６
83. 炮四进二
 卒３进１
85. 仕六进五
 炮５平４
87. 仕五进六
 马６退８
89. 帅六平五
 马８退６
91. 帅五平四
 炮４进２"
36	2013年中国重庆首届学府杯棋赛少年组	6	20130713	重庆	秦予新	先负	张予珩	安徽	78	...	学府杯组委会	...	342	"1. 炮二平五 *
 马８进７
3. 马二进三
 卒７进１
5. 车一平二
 炮８进２
7. 马八进七
 马２进３
9. 车二进四
 炮２退１
11. 兵三进一
 炮２平８
13. 车二进一
 马７进８
15. 兵三进一
 马８进７
17. 炮八进四
 象３进５
19. 兵三进一
 车１平２
21. 车九平八
 炮８平７
23. 炮五平六
 马７进９
25. 炮六平一
 炮７进６
27. 兵七进一
 车９进１
29. 马七进六
 士４进５
31. 车八进二
 炮７退１
33. 马六进四
 炮７退２
35. 炮一平五
 车９平８
37. 马四进六
 士５进４
39. 炮五进四
 士６进５
41. 炮五退一
 车８平６
43. 兵三进一
 将５平６
45. 兵三平四
 车６平８
47. 相七进五
 车８进２
49. 马六退四
 卒３进１
51. 马四进三
 将６平５
53. 炮八进二
 车８平７
55. 兵七进一
 炮７退２
57. 兵四平三
 车７退１
59. 兵七进一
 马３退４
61. 炮八退一
 将５平６
63. 兵七平六
 车７进４
65. 兵五进一
 车７平４
67. 兵六平五
 车４退１
69. 车八进一
 车４平５
71. 炮五平二
 车５平８
73. 车八进二
 象５进７
75. 车八平三
 车２进２
77. 车三进四
 将６进１"
37	2013年广东省首届四季茶香杯青少年象棋精英赛男子组	3	20130712	惠州棋协	成汶禮	先负	朱乐瑶	东莞棋协	51	...	蓝小朋友	...	316	"1. 炮二平五 *
 马８进７
3. 马二进三
 卒７进１
5. 车一平二
 炮８进２
7. 车二进四
 马２进３
9. 兵七进一
 象７进５
11. 马八进七
 炮２退１
13. 车二平六
 炮２平７
15. 相三进一
 士６进５
17. 车九进一
 炮７平６
19. 车九平四
 马７进６
21. 车六平四
 炮６进４
23. 车四进三
 车９平６
25. 兵三进一
 卒７进１
27. 车四平三
 车１平２
29. 车三进二
 马６进８
31. 马三进二
 车６进５
33. 马二退三
 车６平３
35. 马三退五
 炮８进３
37. 相七进九
 车３进１
39. 炮八退二
 炮８平３
41. 马五进七
 车３进１
43. 炮八平七
 车３平５
45. 仕六进五
 车２进９
47. 相一退三
 车５平１
49. 帅五平六
 车２平３
51. 帅六进一"
38	2013年中国重庆首届学府杯棋赛成年组初赛	2	20130712	山东	宗锴	先负	陈光映	重庆	76	中炮过河车七路马对屏风马	学府杯组委会	...	286	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 马八进七
 马７进６
11. 兵五进一
 卒７进１
13. 车二退一
 马６进７
15. 兵五进一
 卒７平６
17. 车二进一
 车８进１
19. 兵五进一
 士４进５
21. 马七进五
 卒６平５
23. 马五进三
 车８平７
25. 前马进四
 炮８平６
27. 炮八平六
 炮２进１
29. 兵五平六
 象３进５
31. 兵六平七
 炮２平６
33. 车二平四
 车１平４
35. 车九进二
 马３退１
37. 车九平八
 车４进６
39. 仕六进五
 马１退３
41. 车八进七
 马７进５
43. 相七进五
 车７进３
45. 车四平五
 车４平３
47. 炮六进六
 车７进３
49. 车八平七
 士５退４
51. 炮六平九
 炮６进４
53. 车五退二
 炮６平５
55. 帅五平六
 车３平４
57. 帅六平五
 车４平２
59. 帅五平六
 士６进５
61. 车七退一
 车７退１
63. 炮九进一
 车２退６
65. 车七平九
 炮５平９
67. 兵七平八
 车７平４
69. 帅六平五
 炮９平５
71. 车九退二
 象５退３
73. 兵九进一
 车４平２
75. 帅五平六
 前车进３"
39	2013年中国重庆首届学府杯棋赛成年组初赛	1	20130712	重庆	李超	先负	孙健林	重庆	56	中炮过河车左边马对屏风马	学府杯组委会	...	319	"1. 炮二平五 *
 马８进７
3. 马二进三
 卒７进１
5. 车一平二
 车９平８
7. 车二进六
 马２进３
9. 马八进九
 炮８平９
11. 车二平三
 车８进２
13. 炮八平七
 炮２退１
15. 车九平八
 炮２平７
17. 车三平四
 马７进８
19. 车四退三
 象３进５
21. 兵七进一
 士４进５
23. 兵七进一
 象５进３
25. 马九进七
 车１平４
27. 马七进五
 象７进５
29. 车四进五
 炮７进５
31. 马五退三
 马８进７
33. 车八进四
 车４进７
35. 炮七进四
 车８进６
37. 仕六进五
 车４退４
39. 炮七平八
 车８平７
41. 炮八进三
 车７退１
43. 炮八平九
 炮９进４
45. 车八进五
 车４退３
47. 车八退二
 车４平１
49. 车八平七
 马７进５
51. 相七进五
 车１平２
53. 车四退五
 车２进９
55. 仕五退六
 炮９进３"
40	2013年江苏无锡市“大全杯”象棋精英赛	2	20130622	福建	叶丰满	先负	李俊峰	上海	62	...	无锡飞将军	...	807	"1. 炮二平五 *
 马８进７
3. 马二进三
 卒７进１
5. 车一平二
 车９平８
7. 车二进六
 马２进３
9. 马八进九
 马７进６
11. 车九进一
 卒７进１
13. 车二平四
 马６进７
15. 炮五平七
 象７进５
17. 兵七进一
 炮２进２
19. 炮八进二
 炮２平５
21. 相七进五
 车１平２
23. 兵九进一
 车２进４
25. 车九平六
 马７进５
27. 相三进五
 炮５进３
29. 炮七进四
 卒７进１
31. 马三退二
 车２平８
33. 马二进四
 炮５平９
35. 车六进七
 炮９进２
37. 帅五进一
 炮９退１
39. 马四进三
 前车进４
41. 帅五进一
 前车退１
43. 帅五退一
 前车平１
45. 炮七进三
 士４进５
47. 车四平二
 车８平７
49. 炮七平九
 马３进２
51. 车六平八
 车７进６
53. 车八进一
 士５退４
55. 车八退四
 象５退３
57. 帅五退一
 车１平５
59. 仕六进五
 炮９进１
61. 车二退六
 车５进１"
41	2013年“好猫杯”陕西省职工象棋赛	6	20130618	高陵一队	冯鹏	先负	魏信	陕西邮政	92	中炮过河车七路马对屏风马	天马飞刀	...	314	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 兵五进一
 士４进５
11. 马八进七
 炮８平９
13. 车二平三
 炮９退１
15. 兵五进一
 卒３进１
17. 炮五进四
 马３进５
19. 兵五进一
 车８进２
21. 马七进五
 炮９平７
23. 车三平四
 马７进８
25. 车四退一
 马８进７
27. 车四进三
 炮２退１
29. 车四退二
 车１进２
31. 车九进一
 车１平４
33. 兵五平六
 车４平５
35. 兵六平五
 车５平４
37. 车四平三
 车４进５
39. 炮八退一
 马７退５
41. 炮八平五
 马５进３
43. 炮五平一
 象７进５
45. 炮一进一
 车８进５
47. 马五退四
 车８平９
49. 马四进六
 车９平７
51. 相七进五
 车７退１
53. 车九平二
 车７平４
55. 马六退八
 马３进１
57. 兵五平六
 炮７退１
59. 兵六平五
 炮２平３
61. 兵五进一
 马１进３
63. 帅五进一
 象３进５
65. 车二进五
 车４平９
67. 车二平一
 车９平７
69. 车三平四
 炮３平４
71. 车四退五
 车７平２
73. 车一平六
 炮４平２
75. 马八进七
 车２平３
77. 车六平八
 炮７进１
79. 车四进五
 车３平８
81. 帅五平六
 炮２平４
83. 仕六进五
 车８平４
85. 仕五进六
 车４平１
87. 帅六平五
 车１平８
89. 车八退五
 炮７平９
91. 相三进一
 马３退２"
