比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
11	2013年重庆市兴华棋馆登驹杯象棋邀请赛	9	20131013	重庆	冷崇林	先胜	吴代明	重庆	45	中炮过河炮对左三步虎	wodeshida...	...	496	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵三进一
 炮８平９
7. 兵七进一
 卒３进１
9. 兵七进一
 车８进４
11. 兵七进一
 车８平３
13. 相七进九
 车３退１
15. 马八进六
 马２进３
17. 兵五进一
 车３进５
19. 车一进一
 马３进２
21. 马三进五
 炮２进５
23. 车九平八
 车３退４
25. 车八进二
 象３进５
27. 马五进七
 士４进５
29. 马六进五
 车１平４
31. 车一平二
 卒７进１
33. 兵五进一
 卒５进１
35. 炮五进三
 车４进６
37. 炮五平八
 车３进１
39. 相九进七
 车４平５
41. 相七退五
 卒７进１
43. 炮八进四
 马７进５
45. 炮八平九"
12	2013年浙江省“永力杯”一级棋士象棋公开赛	7	20131003	省女队	吴可欣	先胜	李博文	河北	83	中炮右横车对左三步虎	钱宇新	...	434	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 卒７进１
7. 马八进七
 炮８平９
9. 车一进一
 马２进３
11. 车一平四
 象３进５
13. 炮八进二
 车１平３
15. 马七进六
 车８进６
17. 炮五平七
 车８平７
19. 相七进五
 炮９进４
21. 仕六进五
 炮９平５
23. 马三进五
 车７平５
25. 车九平六
 车５平２
27. 马六进七
 车２平３
29. 炮七退二
 后车进１
31. 车六进二
 后车平８
33. 车四进三
 卒９进１
35. 炮八退二
 车８进５
37. 车四平六
 士６进５
39. 前车进四
 卒５进１
41. 马七进五
 炮２平５
43. 前车平七
 马３进２
45. 炮七平八
 车３平１
47. 后炮进五
 车８平２
49. 前炮进三
 车１进３
51. 仕五退六
 车１退２
53. 后炮平七
 将５平６
55. 炮八平九
 车１平２
57. 车七退二
 后车退３
59. 炮九进一
 将６进１
61. 车六进四
 后车平３
63. 炮七进四
 车２退７
65. 炮九退一
 车２进１
67. 车六平四
 炮５平６
69. 炮九进一
 马７退９
71. 车四平一
 炮６平９
73. 车一平三
 炮９平７
75. 车三退一
 车２平１
77. 炮九平八
 车１平２
79. 炮八平九
 车２平１
81. 炮九平八
 车１退１
83. 炮七进二"
13	2013年国安香桥杯第二届中国柳州象棋大奖赛	9	20130923	广东佛山	蔡佑广	先胜	蔡英中	广西南宁	127	中炮过河炮对左三步虎	路风不归雪	...	437	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵三进一
 炮８平９
7. 马八进九
 马２进３
9. 炮八平七
 车１平２
11. 车九平八
 象３进５
13. 车八进六
 炮２平１
15. 车八平七
 车２进２
17. 炮五平六
 士４进５
19. 马三进四
 车８进４
21. 马四进三
 车８进２
23. 车一进二
 炮９进４
25. 兵五进一
 卒１进１
27. 炮六平五
 车８平４
29. 仕四进五
 马３退４
31. 兵五进一
 炮９平７
33. 马三退四
 车４退１
35. 马四进五
 车２进２
37. 马五进三
 炮７退４
39. 兵五进一
 车４平７
41. 车一退二
 炮１平３
43. 兵五进一
 象７进５
45. 炮七退一
 卒９进１
47. 相三进一
 车７平５
49. 车一平三
 炮７进２
51. 车三进四
 车５进１
53. 仕五进六
 炮７平３
55. 兵七进一
 前炮进４
57. 马九退七
 车２进４
59. 车三退三
 车５退１
61. 车三平五
 车５平８
63. 炮五平三
 象５进７
65. 车七退一
 炮３平５
67. 车五平四
 车８平５
69. 帅五平四
 炮５平６
71. 车四平三
 马４进５
73. 车七进四
 士５退４
75. 炮三平五
 士６进５
77. 车七退四
 马５进６
79. 帅四平五
 炮６平５
81. 车三平五
 车５平６
83. 车七平五
 车６进１
85. 后车平二
 将５平６
87. 炮五进五
 象７退５
89. 车二进八
 将６进１
91. 马七进五
 车２平９
93. 后仕进五
 车９进１
95. 仕五退四
 车９退２
97. 仕六退五
 车９退２
99. 相七进九
 马６退７
101. 车二平三
 车６退４
103. 马五进三
 车９进１
105. 马三退五
 马７进６
107. 马五进六
 车９平７
109. 车三平一
 马６退７
111. 马六退五
 车７退２
113. 车五退一
 马７进８
115. 车五平二
 车７平２
117. 相九退七
 车６进２
119. 车一退四
 车６平５
121. 马五进四
 马８退７
123. 车二进四
 将６进１
125. 车一进二
 车５平７
127. 马四进五"
14	2013年重庆黔江体彩杯象棋公开赛预赛	10	20130923	重庆石柱	谭斌	先胜	谢文	湖南	71	中炮右横车对左三步虎	世外棋侠	...	287	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 卒７进１
7. 车一平二
 炮８进４
9. 马八进七
 炮２平５
11. 车九平八
 马２进３
13. 仕四进五
 士６进５
15. 炮八平九
 炮５平６
17. 马七进六
 象７进５
19. 兵九进一
 炮８退１
21. 马六进五
 马３进５
23. 炮五进四
 炮６进７
25. 仕五退四
 马７进５
27. 相三进五
 车１进２
29. 车八进五
 炮８退１
31. 车八平五
 马５退７
33. 车五退一
 车８平６
35. 兵三进一
 车６进４
37. 仕四进五
 卒３进１
39. 兵九进一
 卒３进１
41. 车五平七
 卒７进１
43. 车七平三
 马７进５
45. 车三进二
 马５进４
47. 兵九进一
 马４进２
49. 炮九平八
 车１平４
51. 车二进四
 车４进６
53. 车二平四
 车６平４
55. 车四进四
 士５退６
57. 马三进四
 后车平１
59. 马四进五
 士４进５
61. 马五进三
 车４退４
63. 车三平四
 将５平４
65. 马三进五
 将４进１
67. 后车平八
 士６进５
69. 车八进二
 将４退１
71. 车八平五"
15	2013年重庆黔江体彩杯象棋公开赛预赛	7	20130922	湖南	郑凌云	先胜	赵峰	贵州	67	中炮过河炮对左三步虎	世外棋侠	...	256	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵三进一
 马２进３
7. 兵七进一
 车１进１
9. 马八进七
 车１平４
11. 炮八平九
 炮２进４
13. 车九平八
 炮２平３
15. 车一平二
 车４进４
17. 车二进六
 车４平７
19. 炮五退一
 炮８平９
21. 车二进三
 马７退８
23. 兵五进一
 象７进５
25. 马七进五
 车７退１
27. 兵五进一
 卒５进１
29. 车八进三
 炮３平９
31. 马三进一
 炮９进４
33. 马五进六
 炮９进３
35. 车八平一
 车７进５
37. 相七进五
 车７平８
39. 马六进七
 炮９平６
41. 炮五进四
 士６进５
43. 车一平四
 炮６退２
45. 相五退三
 车８平７
47. 帅五进一
 车７退１
49. 帅五退一
 炮６平２
51. 帅五平四
 马８进７
53. 车四平六
 马７进５
55. 马七退五
 炮２进２
57. 仕六进五
 车７平５
59. 车六平二
 炮２平４
61. 车二进六
 士５退６
63. 车二平四
 将５进１
65. 车四退一
 将５退１
67. 马五进三"
16	2013年江苏省东台市第二届群文杯象棋公开赛	2	20130824	南通	林伟国	先胜	杨新	盐城	77	中炮右横车对左三步虎	钱宇新	打虎将	379	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 卒７进１
7. 车一平二
 马２进３
9. 炮八进二
 车１进１
11. 马八进七
 象７进５
13. 兵三进一
 卒７进１
15. 炮八平三
 马７进６
17. 炮五平四
 车１平７
19. 相七进五
 车７进３
21. 车九平八
 炮２平１
23. 马三进四
 马６退７
25. 炮三进三
 车７退２
27. 车二进六
 车７退２
29. 车八进六
 炮１退１
31. 车八平七
 炮１平３
33. 车七平六
 士６进５
35. 马四进五
 炮８平６
37. 车二平一
 车７进６
39. 仕六进五
 卒１进１
41. 兵一进一
 车８平７
43. 兵一进一
 后车进３
45. 马五退六
 后车进１
47. 车一进三
 象５退７
49. 车一退三
 马３进２
51. 车六平八
 象３进５
53. 马六进五
 后车平５
55. 兵七进一
 炮３进６
57. 炮四平七
 马２进１
59. 炮七平六
 车７平５
61. 炮六进六
 炮６进２
63. 炮六平九
 炮６平３
65. 炮九进一
 炮３退４
67. 马五进三
 后车平２
69. 车一进二
 象５进３
71. 车一平三
 象７进９
73. 车三平二
 士５退６
75. 车二进一
 车５平６
77. 车八平五"
17	2013年第10届威凯杯全国象棋一级棋士赛男子组	1	20130719	江苏	孙逸阳	先胜	于泽平	辽宁	111	中炮过河炮对左三步虎	中国象棋协会	...	417	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵三进一
 炮２平５
7. 马八进七
 卒３进１
9. 炮八进四
 马２进３
11. 车九平八
 炮８进４
13. 炮八平七
 炮８平７
15. 相三进一
 车８进８
17. 车一平二
 车８进１
19. 马三退二
 车１平２
21. 车八进九
 马３退２
23. 炮五平三
 马２进１
25. 炮七平三
 炮７退３
27. 炮三进四
 炮５平３
29. 兵三进一
 卒３进１
31. 马七退五
 卒３进１
33. 炮三平九
 卒５进１
35. 马五进四
 炮３进７
37. 仕六进五
 马１进３
39. 马二进三
 卒３平４
41. 炮九退二
 象３进５
43. 炮九平三
 马７进５
45. 兵三平四
 卒４平５
47. 马四进五
 马３进５
49. 兵四平五
 马５进３
51. 兵五平六
 马３进４
53. 炮三平五
 士４进５
55. 马三进五
 炮３退８
57. 马五进三
 马４进３
59. 帅五平六
 炮３平４
61. 仕五进六
 炮４进６
63. 仕四进五
 炮４平２
65. 兵六进一
 将５平４
67. 炮五平六
 将４平５
69. 马三进四
 炮２退６
71. 兵六进一
 士５进６
73. 兵六进一
 炮２进２
75. 炮六平四
 马３退４
77. 炮四进三
 士６进５
79. 炮四平二
 炮２平４
81. 帅六平五
 士５进６
83. 帅五平四
 炮４平５
85. 帅四进一
 马４进２
87. 马四退三
 马２退３
89. 炮二进二
 象７进９
91. 炮二退五
 马３进１
93. 马三进二
 将５平６
95. 炮二平四
 炮５平６
97. 仕五进四
 马１退３
99. 马二进三
 马３进５
101. 帅四平五
 马５退４
103. 炮四进一
 象９进７
105. 兵六平五
 象５退３
107. 帅五退一
 象３进５
109. 帅五平六
 象５退３
111. 马三退二"
18	2013年四川眉山首届鸿通金色春天房产杯象棋公开赛	1	20130529	山东	张卫东	先胜	杨小平	广西	121	...	fbcfbc	...	939	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵三进一
 炮８平９
7. 马八进七
 卒３进１
9. 炮八进四
 马２进３
11. 炮八平七
 车１平２
13. 车九平八
 象３进５
15. 车八进六
 车８进４
17. 炮七平三
 马３进４
19. 车一进一
 卒３进１
21. 车八退一
 卒３进１
23. 马七退五
 士４进５
25. 炮五平八
 马７退９
27. 车一平四
 炮９平６
29. 炮三平九
 车２平１
31. 炮八进五
 炮６平２
33. 炮九退一
 炮２平３
35. 炮九平六
 车１平４
37. 马三进四
 车８平６
39. 车四进一
 马９进８
41. 相三进一
 马８退６
43. 相七进九
 炮３进２
45. 车八退三
 车４进２
47. 马五进三
 卒３平４
49. 仕六进五
 卒４平５
51. 车四平六
 前卒平６
53. 车八进二
 卒６平７
55. 马三进五
 车６平５
57. 马五进七
 车５进１
59. 马四进三
 士５退４
61. 车八进五
 士６进５
63. 炮六平二
 车４进５
65. 马七退六
 车５平４
67. 马六进八
 炮３进２
69. 炮二平九
 车４退３
71. 兵九进一
 车４平１
73. 车八退三
 炮３平５
75. 帅五平六
 卒５进１
77. 车八平六
 车１平２
79. 马八退六
 车２进７
81. 帅六进一
 卒７进１
83. 马六进七
 炮５平８
85. 车六平八
 车２平１
87. 炮九进四
 象５退３
89. 车八进三
 车１退１
91. 帅六退一
 车１进１
93. 帅六进一
 象７进５
95. 马三进五
 车１退１
97. 帅六退一
 车１进１
99. 相九退七
 车１平３
101. 帅六进一
 车３退１
103. 帅六退一
 车３进１
105. 帅六进一
 炮８进２
107. 仕五进六
 车３退１
109. 帅六退一
 炮８进１
111. 仕四进五
 车３退３
113. 炮九平七
 车３退５
115. 车八平七
 卒５进１
117. 车七退四
 炮８退３
119. 马五进七
 将５平６
121. 车七平四"
19	2013年江苏仪征市芍药棋缘佳和杯象棋公开赛	4	20130511	浙江省	张培俊	先胜	陈琦	上海市	92	...	钱宇新	...	607	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵三进一
 炮２平５
7. 马八进七
 马２进３
9. 车九平八
 炮８平９
11. 马三进四
 卒３进１
13. 车一进一
 车８进４
15. 马四进三
 车１平２
17. 炮八进四
 士４进５
19. 炮五平三
 马７退９
21. 相七进五
 炮９平７
23. 车一平八
 炮５平６
25. 炮八平七
 车２进８
27. 车八进一
 象７进５
29. 车八进三
 炮７退２
31. 车八平四
 车８平４
33. 兵七进一
 卒３进１
35. 车四平七
 炮６平７
37. 炮七进三
 后炮进３
39. 炮三进四
 卒１进１
41. 炮七平九
 车４平３
43. 车七进一
 象５进３
45. 仕六进五
 象３退５
47. 马七进八
 马９退７
49. 马八进七
 马７进６
51. 炮三平四
 象５进３
53. 兵三进一
 马６退４
55. 马七退九
 炮７平５
57. 炮四平二
 士５进６
59. 炮二进三
 后士进５
61. 炮二退四
 炮５进４
63. 炮二平七
 卒５进１
65. 兵三平四
 马４进５
67. 炮七退一
 卒５进１
69. 马九进七
 将５平４
71. 兵四平五
 马５进３
73. 兵五平六
 前马退１
75. 炮七进三
 马１退３
77. 兵六进一
 炮５平８
79. 马七进九
 马３退１
81. 兵六平七
 炮８退４
83. 马九进七
 炮８平９
85. 炮九平八
 炮９退１
87. 马七退六
 卒５平６
89. 兵九进一
 炮９进５
91. 炮八退四
 炮９退２"
20	2013年第一届文园杯象棋个人赛(广州)	4	20130511	广西	韦海东	先胜	叶家通	广东	91	中炮两头蛇对左三步虎	欣	...	618	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 炮８平９
7. 马八进七
 马２进３
9. 车一进一
 车８进４
11. 车一平六
 士４进５
13. 兵五进一
 象３进５
15. 炮八平九
 炮２进４
17. 车六进二
 车８平２
19. 炮九平八
 炮２平７
21. 车六平三
 卒７进１
23. 车九平八
 车１平４
25. 炮八平九
 车２平４
27. 仕六进五
 马７进６
29. 车三平四
 炮９平６
31. 车四平八
 炮６平７
33. 炮五平六
 后车平３
35. 相七进五
 卒７进１
37. 马三进五
 卒７平６
39. 兵五进一
 车４平５
41. 马五进四
 车５平６
43. 马七进六
 卒６平５
45. 马六进七
 车３平４
47. 马七进九
 象５退３
49. 马九进八
 马３退２
51. 前车进六
 卒１进１
53. 后车进五
 车６平２
55. 车八退四
 车４进６
57. 车八平三
 车４平１
59. 车三进二
 车１进１
61. 车三进二
 前卒平４
63. 车三退三
 卒４平３
65. 相五进七
 车１进２
67. 仕五退六
 卒９进１
69. 车三平五
 车１退３
71. 炮六平五
 车１平９
73. 车五平九
 车９平５
75. 车九退一
 卒９进１
77. 车九进四
 将５平４
79. 车九平七
 将４进１
81. 车七退三
 卒９平８
83. 仕六进五
 卒８进１
85. 车七平六
 士５进４
87. 炮五平六
 士６进５
89. 车六平五
 车５平４
91. 车五退三"
