比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
22	2013年广东省顺德区龙江镇沙富重阳杯象棋排位赛	9	20131012	陈涌	张汝乐	先胜	张灿棠	陈涌	69	中炮对单提马	顺德小丁	...	843	"1. 炮二平五 *
 马２进３
3. 马二进三
 车９进１
5. 车一平二
 马８进９
7. 兵七进一
 炮８平７
9. 马八进七
 象３进５
11. 兵九进一
 车９平４
13. 车九进三
 士４进５
15. 兵五进一
 车１平４
17. 兵三进一
 卒７进１
19. 车二进三
 卒７进１
21. 马三进五
 前车进５
23. 马五进三
 前车平１
25. 车二平九
 象５进７
27. 马三退四
 车４进４
29. 马七进五
 马９进７
31. 炮八平七
 前象退５
33. 兵五进一
 车４平２
35. 兵五平六
 马７进６
37. 兵六进一
 马６进５
39. 相七进五
 卒５进１
41. 马五进三
 象５进７
43. 兵六平七
 马３退４
45. 车九平五
 炮７进３
47. 马四进三
 炮２平１
49. 车五进二
 车２平５
51. 马三进五
 炮１进３
53. 后兵进一
 炮１平５
55. 仕六进五
 卒１进１
57. 兵一进一
 马４进５
59. 炮七平六
 卒１进１
61. 炮六进一
 马５进６
63. 炮六进二
 马６进７
65. 炮六平三
 马７退９
67. 炮三退三
 象７进５
69. 前兵平六"
23	2013年第三届“川渝象棋群杯”象棋赛	5	20131002	重庆南岸	张若愚	先胜	杜先锋	重庆南岸	121	中炮进七兵对单提马横车	逍遥君子	...	587	"1. 炮二平五 *
 马２进３
3. 马二进三
 车９进１
5. 车一平二
 车９平４
7. 兵七进一
 车４进３
9. 马八进七
 马８进９
11. 车二进四
 卒９进１
13. 车二平六
 车４平８
15. 车六进四
 士６进５
17. 马七进六
 卒３进１
19. 兵七进一
 车８平３
21. 炮八平六
 炮８退１
23. 马六进五
 马３进５
25. 炮五进四
 炮２平５
27. 车六退二
 炮８进２
29. 车九平八
 炮８平５
31. 车六平五
 车３平７
33. 相七进五
 车７进２
35. 车八进五
 车１进２
37. 车五平七
 车１平４
39. 炮六平七
 象３进１
41. 车八平四
 车４进４
43. 仕四进五
 车４平１
45. 车七进一
 炮５平６
47. 炮七进二
 车１退１
49. 炮七平五
 将５平６
51. 炮五平四
 车１平６
53. 车四退一
 车７进１
55. 车四进一
 车７退１
57. 兵五进一
 车７平９
59. 车七平九
 车９平５
61. 兵五进一
 卒９进１
63. 车九退一
 卒９进１
65. 兵五平六
 卒９平８
67. 车九平四
 卒８平７
69. 后车平五
 车５平４
71. 兵六进一
 前卒进１
73. 兵六平五
 将６平５
75. 车五退一
 车４平８
77. 车四退二
 前卒进１
79. 车四平二
 车８平６
81. 车二进三
 炮６进２
83. 兵五平六
 前卒平６
85. 兵六进一
 炮６平２
87. 兵六进一
 车６平４
89. 车二平八
 车４退５
91. 车八退二
 车４进１
93. 车八平四
 车４平７
95. 车四退四
 象７进５
97. 车四进五
 卒７进１
99. 车四平五
 象５退７
101. 后车进一
 马９退８
103. 前车平二
 马８进９
105. 车五退一
 车７平４
107. 车五平二
 车４平６
109. 前车进一
 车６退２
111. 前车平三
 士５进６
113. 车二进三
 士６退５
115. 车三退二
 车６进２
117. 车三进四
 车６退２
119. 车三平四
 士５退６
121. 车二平一"
24	2013年广东东莞凤岗镇象棋赛公开赛第三季度	7	20131004	广州花都伟成队	苏沃松	先胜	麻文星	个人	59	...	凤岗棋协	...	728	"1. 炮二平五 *
 马２进３
3. 马二进三
 车９进１
5. 车一平二
 车９平４
7. 兵七进一
 车４进３
9. 马八进七
 马８进９
11. 车二进四
 车１进１
13. 车九进一
 卒３进１
15. 兵一进一
 士４进５
17. 车九平七
 卒３进１
19. 车二平七
 象３进５
21. 后车平二
 炮８平６
23. 兵三进一
 车１平４
25. 马三进四
 前车平６
27. 炮五平四
 车６平３
29. 车七进一
 象５进３
31. 炮八平九
 炮６进５
33. 炮九平四
 炮２进４
35. 车二进六
 炮２平３
37. 相七进五
 马３进４
39. 马四进三
 象３退５
41. 马三进一
 象７进９
43. 车二平一
 将５平４
45. 车一退一
 车４进２
47. 仕四进五
 马４进２
49. 车一平四
 马２进４
51. 帅五平四
 马４退３
53. 车四退二
 车４进１
55. 车四平七
 炮３平２
57. 车七平六
 车４进１
59. 马七进六"
25	2013年浙江省“永力杯”一级棋士象棋公开赛	2	20131002	宁波	励娴	先胜	俞云涛	台州	107	中炮对单提马	钱宇新	...	668	"1. 炮二平五 *
 马２进３
3. 马二进三
 车９进１
5. 车一平二
 马８进９
7. 兵七进一
 炮８平６
9. 炮八平七
 象３进５
11. 车二进七
 士４进５
13. 马八进九
 车９平７
15. 车九平八
 炮２平１
17. 兵五进一
 卒７进１
19. 车二退三
 车７进２
21. 车八进六
 车７平６
23. 兵七进一
 卒３进１
25. 兵五进一
 车１平２
27. 车二平八
 卒５进１
29. 前车进三
 马３退２
31. 车八进五
 士５退４
33. 马三进五
 士６进５
35. 炮五进三
 车６进３
37. 炮五进三
 将５进１
39. 马五进六
 将５平６
41. 车八平六
 炮６进２
43. 仕六进五
 炮６平５
45. 帅五平六
 车６平４
47. 炮七平六
 炮１进４
49. 车六退一
 将６进１
51. 马九退七
 车４退１
53. 车六退二
 马９退７
55. 车六进三
 马７退５
57. 车六退三
 马５进７
59. 车六平九
 炮１平３
61. 马七进五
 车４退１
63. 马五进四
 炮５进１
65. 车九平三
 将６退１
67. 车三进二
 将６退１
69. 马四进三
 将６平５
71. 车三平四
 象５退３
73. 车四退四
 炮５退３
75. 车四平五
 车４退１
77. 马三进二
 将５进１
79. 马二退四
 象７进９
81. 兵一进一
 炮３平６
83. 车五平二
 将５平６
85. 马四退五
 炮６平１
87. 车二进四
 将６退１
89. 车二进一
 将６进１
91. 车二退一
 将６退１
93. 车二进一
 将６进１
95. 车二平七
 炮１退２
97. 车七退一
 将６退１
99. 车七进一
 将６进１
101. 车七退一
 将６退１
103. 马五进四
 车４进１
105. 车七平五
 炮１退３
107. 车五退一"
26	2013年永虹得坤杯第16届亚洲象棋个人锦标赛男子组	4	20130924	新加坡	林耀森	先胜	余祖望	汶莱	77	中炮对士角炮转单提马	小猴子	...	829	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 兵七进一
 卒７进１
7. 炮八平六
 马８进７
9. 马八进七
 车９平８
11. 车九平八
 车１平２
13. 车八进六
 象３进５
15. 车一进一
 马７进６
17. 炮五退一
 士４进５
19. 炮五平九
 炮６进１
21. 相七进五
 卒３进１
23. 车八退二
 卒３进１
25. 相五进七
 马６退４
27. 相七退五
 马４进２
29. 车八平四
 车８进３
31. 兵三进一
 马３进４
33. 车四进一
 马２退３
35. 马七进六
 炮２进７
37. 相五退七
 卒７进１
39. 炮六进三
 卒７进１
41. 马三退五
 车２进８
43. 马六退七
 炮６平７
45. 相三进五
 炮２平１
47. 车一进一
 车２退４
49. 车一平四
 车２平４
51. 前车平六
 马３进４
53. 马七进六
 车８进２
55. 马五进七
 炮７进１
57. 车四进三
 马４进６
59. 车四平八
 马６进４
61. 炮九平六
 车８进２
63. 炮六进一
 车８平５
65. 仕四进五
 车５退１
67. 车八进四
 士５退４
69. 马六进四
 车５平６
71. 车八平六
 将５进１
73. 马七进六
 车６退１
75. 马四进三
 车６退３
77. 马六进四"
27	2013年重庆黔江体彩杯象棋公开赛预赛	9	20130923	四川	梁妍婷	先胜	庞家志	重庆黔江	49	中炮进七兵对单提马横车	wodeshida...	...	486	"1. 炮二平五 *
 马２进３
3. 马二进三
 车９进１
5. 车一平二
 车９平４
7. 兵七进一
 车４进３
9. 马八进七
 马８进９
11. 车二进四
 士４进５
13. 车二平六
 车４平６
15. 炮八平九
 炮２进４
17. 兵三进一
 卒９进１
19. 车九平八
 车１平２
21. 车六进四
 炮８退１
23. 车六退二
 象３进５
25. 马七进六
 车６平２
27. 兵七进一
 前车平３
29. 车八进三
 车２进６
31. 马六退八
 车３进２
33. 马八退九
 车３进２
35. 炮五平七
 马３退１
37. 炮九进四
 卒３进１
39. 仕六进五
 卒３进１
41. 炮七平四
 马１进３
43. 炮九进三
 车３平２
45. 车六平七
 炮８进１
47. 车七退二
 车２退７
49. 兵九进一"
28	2013年国安香桥杯第二届中国柳州象棋大奖赛	4	20130922	湖南娄底	王清	先胜	林川博	广东广州	79	中炮对左三步虎	路风不归雪	...	478	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 炮８平９
7. 马八进七
 卒７进１
9. 车一进一
 象３进５
11. 炮八平九
 士４进５
13. 车九平八
 马２进４
15. 车一平六
 车１进１
17. 马七进六
 车８进５
19. 车八进六
 炮２平３
21. 车八平九
 车１平２
23. 车九进二
 车２平１
25. 炮九进六
 炮３退２
27. 炮九进一
 炮３进２
29. 兵三进一
 车８平７
31. 炮五平八
 炮３平２
33. 车六进一
 炮９平８
35. 相三进一
 炮８进５
37. 马六退五
 车７平３
39. 车六进六
 炮８退６
41. 车六退五
 车３平２
43. 炮八进五
 车２退３
45. 马三进四
 车２平１
47. 炮九平八
 车１退２
49. 炮八退二
 卒７进１
51. 相一进三
 马７进８
53. 马四进五
 车１进２
55. 炮八进二
 士５进４
57. 车六平八
 马８进９
59. 相三退一
 炮８进８
61. 仕四进五
 马９进７
63. 兵五进一
 炮８平９
65. 后马退三
 炮９退１
67. 车八平三
 马７退９
69. 车三平二
 车１平２
71. 炮八平九
 车２进２
73. 马三进四
 马９退８
75. 马四进三
 象５进７
77. 车二进二
 后象进５
79. 车二退二"
29	2013年重庆黔江体彩杯象棋公开赛预赛	1	20130921	重庆永川	郭友华	先胜	汪立红	重庆长寿	96	中炮对单提马横车	wodeshida...	...	568	"1. 炮二平五 *
 马２进３
3. 马二进三
 车９进１
5. 车一平二
 车９平４
7. 马八进七
 卒９进１
9. 兵七进一
 马８进９
11. 车二进四
 炮８平６
13. 仕六进五
 车４进５
15. 炮五平四
 炮２进２
17. 相七进五
 炮２平７
19. 马三退一
 车１平２
21. 车九平八
 车２进４
23. 车二进三
 士４进５
25. 兵三进一
 炮７平８
27. 马一进二
 象３进５
29. 兵三进一
 卒７进１
31. 马二进四
 炮６进５
33. 马四退六
 炮６平３
35. 车八平七
 炮３退１
37. 车七进三
 车２进３
39. 兵五进一
 车２退３
41. 马六进四
 卒７进１
43. 马四进三
 炮８平４
45. 马三进五
 象７进５
47. 车二平一
 马３退４
49. 车一退二
 卒７平６
51. 兵七进一
 车２进５
53. 车七退三
 车２平３
55. 相五退七
 炮４进２
57. 兵七进一
 卒６平５
59. 车一平六
 炮４平５
61. 相七进五
 象５退７
63. 兵一进一
 马４进５
65. 兵七平六
 后卒进１
67. 车六平七
 马５进７
69. 兵九进一
 士５退４
71. 车七退二
 士６进５
73. 帅五平六
 马７进６
75. 仕五进四
 将５平６
77. 兵一进一
 象７进９
79. 兵一进一
 马６退７
81. 兵一平二
 马７进６
83. 后仕进五
 象９退７
85. 兵二进一
 马６退７
87. 兵二平三
 象７进９
89. 车七进三
 马７退５
91. 车七平九
 马５进４
93. 车九平七
 前卒平４
95. 兵九进一
 炮５平４"
30	2013年银河杯四川省第六届象棋棋王赛男子组	10	20130914	彭州	刘俊	先胜	林建平	自贡	79	中炮对单提马	爱棋依旧	...	564	"1. 炮二平五 *
 马２进３
3. 马二进三
 车９进１
5. 车一平二
 马８进９
7. 炮八进二
 卒３进１
9. 马八进七
 卒７进１
11. 车二进四
 炮８平７
13. 兵五进一
 炮７平５
15. 马三进五
 车１进１
17. 兵七进一
 马３进４
19. 兵七进一
 马４进５
21. 马七进五
 车９平３
23. 炮八平七
 车３进３
25. 车九平八
 炮２平３
27. 相七进九
 象３进１
29. 炮七进三
 车３退２
31. 马五进七
 车１平４
33. 炮五进四
 士４进５
35. 兵五进一
 马９进７
37. 仕四进五
 车３进２
39. 车八进九
 车４退１
41. 车八平六
 将５平４
43. 炮五平四
 车３退１
45. 车二平六
 炮５平４
47. 车六进二
 车３平４
49. 马七进六
 炮４平９
51. 兵五平四
 炮９进４
53. 兵四平三
 马７进９
55. 兵九进一
 马９进８
57. 后兵进一
 卒９进１
59. 前兵平二
 卒９进１
61. 相九退七
 卒９平８
63. 兵三进一
 炮９退１
65. 炮四平九
 炮９平１
67. 马六退七
 卒８平７
69. 炮九平六
 卒７进１
71. 马七进八
 炮１平５
73. 帅五平四
 将４平５
75. 马八进七
 将５平４
77. 马七退九
 炮５平６
79. 炮六退五"
31	2013年QQ游戏天下棋弈全国象棋甲级联赛	22	20130826	上海金外滩象棋队	谢靖	先胜	聂铁文	黑龙江农村信用社队	77	中炮对左三步虎	中国象棋协会	打虎将	4655	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 炮８平９
7. 马八进七
 车８进４
9. 车一平二
 车８进５
11. 马三退二
 卒７进１
13. 炮八进二
 象３进５
15. 兵三进一
 马２进４
17. 兵三进一
 象５进７
19. 车九进一
 卒３进１
21. 车九平六
 卒３进１
23. 车六进七
 卒３平２
25. 马七进八
 士４进５
27. 车六平八
 炮２平４
29. 马八进六
 炮９退１
31. 车八退三
 炮４进１
33. 马六退四
 前象退５
35. 马四进五
 马７进５
37. 炮五进四
 车１平３
39. 相三进五
 车３进６
41. 马二进三
 车３平１
43. 车八进一
 炮４退３
45. 炮五退一
 车１退２
47. 兵五进一
 车１进１
49. 车八平五
 车１平４
51. 仕四进五
 炮４进３
53. 马三进五
 炮９进５
55. 马五进七
 炮９平４
57. 马七进八
 后炮退３
59. 马八进七
 车４退４
61. 车五平七
 前炮平６
63. 炮五平八
 炮４平２
65. 兵五进一
 炮６退５
67. 马七退六
 车４平２
69. 炮八平六
 炮２平４
71. 马六退四
 炮６平８
73. 炮六进一
 车２进３
75. 马四进二
 炮８进１
77. 炮六平五"
32	2013年QQ游戏天下棋弈全国象棋甲级联赛	22	20130826	河北金环钢构象棋队	申鹏	先胜	陈富杰	广西跨世纪象棋队	91	...	中国象棋协会	...	1741	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 炮８平９
7. 马八进七
 象３进５
9. 兵五进一
 马２进３
11. 马七进五
 士４进５
13. 车一进一
 卒７进１
15. 兵五进一
 卒５进１
17. 炮五进三
 车１平４
19. 车九进一
 车８进３
21. 车一平六
 车８平４
23. 炮五平六
 前车平８
25. 炮八平六
 车４平２
27. 前炮平八
 炮２平１
29. 车九平八
 车８平４
31. 炮八平六
 车２进８
33. 车六平八
 车４平６
35. 前炮退二
 车６平５
37. 后炮平五
 车５平４
39. 车八进二
 车４进２
41. 仕六进五
 炮１退１
43. 炮六退三
 炮９平８
45. 马五退七
 车４退２
47. 兵三进一
 卒７进１
49. 马三进五
 马７进８
51. 马五进三
 马８进６
53. 车八平四
 炮８进３
55. 马三退四
 车４平６
57. 马四进二
 马６退４
59. 车四平三
 马４进６
61. 车三平四
 马６退４
63. 车四平八
 马４进６
65. 马二进四
 车６进２
67. 车八进四
 马３退４
69. 马七进五
 车６进１
71. 马五进六
 炮８平５
73. 炮五进一
 炮１进５
75. 相七进五
 炮１退２
77. 车八退四
 象５进３
79. 兵七进一
 炮１平４
81. 兵七平六
 卒３进１
83. 兵六进一
 卒３进１
85. 兵六进一
 卒３平２
87. 车八平七
 卒２平３
89. 相五进七
 马４进２
91. 车七平八"
33	2013年江苏省东台市第二届群文杯象棋公开赛	11	20130826	湖北	赵子雨	先胜	周莹照	无锡	173	中炮对单提马	钱宇新	...	1132	"1. 炮二平五 *
 马２进３
3. 马二进三
 车９进１
5. 车一平二
 马８进９
7. 马八进七
 炮８平６
9. 炮八平九
 车９平４
11. 车九平八
 车１平２
13. 车八进六
 车４进３
15. 兵七进一
 象３进５
17. 车二进四
 士４进５
19. 马七进六
 卒９进１
21. 炮五平六
 车４平８
23. 车二进一
 马９进８
25. 兵三进一
 炮２平１
27. 车八进三
 马３退２
29. 炮九进四
 炮１进４
31. 炮九进三
 马２进３
33. 炮六平八
 将５平４
35. 马六进七
 炮６进１
37. 马七退六
 炮１退１
39. 兵七进一
 象５进３
41. 炮八进七
 将４进１
43. 炮八平三
 象３退５
45. 炮三退一
 将４退１
47. 炮九退四
 马８退９
49. 炮三退一
 马３进４
51. 炮九平一
 马４进２
53. 马六退八
 炮６进３
55. 马八退六
 马２进４
57. 炮一进一
 炮６平７
59. 相三进五
 卒５进１
61. 炮三平二
 炮７平８
63. 仕四进五
 象５退７
65. 炮二退三
 炮１退３
67. 兵一进一
 炮１平７
69. 马三进四
 炮７平５
71. 兵三进一
 炮８平６
73. 炮二退一
 卒５进１
75. 马四进五
 卒７进１
77. 兵五进一
 炮６退３
79. 马五退六
 马４退６
81. 炮二平三
 炮６平７
83. 炮三平九
 马６进８
85. 炮九退二
 卒７进１
87. 兵五进一
 卒７平６
89. 兵五进一
 炮５平３
91. 兵五平四
 炮７进１
93. 后马进七
 炮７进１
95. 马六进五
 炮３进７
97. 相五退七
 炮７平３
99. 马五进七
 将４平５
101. 马七进八
 炮３平５
103. 帅五平四
 炮５平９
105. 炮九进八
 士５退４
107. 马八退九
 士４进５
109. 马九进七
 将５平４
111. 炮九退八
 卒６进１
113. 炮九平六
 炮９平６
115. 帅四平五
 炮６平５
117. 帅五平四
 炮５平６
119. 帅四平五
 卒６进１
121. 马七退六
 将４平５
123. 仕五进四
 马８进６
125. 帅五进一
 马６进４
127. 帅五平六
 士５进４
129. 马六退七
 士６进５
131. 马七进八
 炮６平８
133. 帅六平五
 将５平６
135. 帅五退一
 马９退７
137. 马八退六
 马７进８
139. 炮一退五
 马８进６
141. 炮一平四
 将６平５
143. 马六进八
 马６进５
145. 相七进五
 马５进３
147. 马八进七
 将５平４
149. 炮四平六
 炮８平４
151. 炮六进一
 马３进１
153. 帅五平四
 马１退２
155. 炮六退一
 马２退３
157. 兵四平三
 象７进９
159. 仕六进五
 象９进７
161. 相五进七
 炮４进１
163. 帅四平五
 马３进５
165. 帅五平四
 马５进３
167. 炮六进一
 马３进２
169. 炮六平八
 炮４平２
171. 兵三平四
 炮２平８
173. 炮八进三"
34	2013年江苏省东台市第二届群文杯象棋公开赛	7	20130825	北京	王昊	先胜	陈泓盛	上海	103	中炮对左三步虎	钱宇新	...	505	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 炮８平９
7. 马八进七
 炮２平５
9. 马七进六
 马２进３
11. 炮八平七
 车１平２
13. 车一进一
 车８进４
15. 车一平四
 车２进４
17. 车九进二
 士４进５
19. 车四进三
 炮９进４
21. 马三进一
 车８进２
23. 兵七进一
 车２平３
25. 马六进四
 马７退８
27. 马四进五
 象３进５
29. 炮七进二
 马３退４
31. 炮七平八
 马４进２
33. 车九平六
 马２进４
35. 车四进四
 车８平９
37. 炮八平三
 车３平７
39. 炮三平五
 车９退２
41. 车六进四
 车７平６
43. 前炮进三
 将５平４
45. 车四退三
 车９平６
47. 后炮平六
 象７进５
49. 车六进一
 将４平５
51. 车六平五
 马８进６
53. 车五平三
 车６进２
55. 车三进一
 士５退４
57. 炮六平二
 马６进４
59. 炮二进七
 士６进５
61. 车三进一
 士５退６
63. 车三退三
 士６进５
65. 车三进三
 士５退６
67. 相三进五
 车６平５
69. 仕六进五
 马４进３
71. 仕五进六
 马３进２
73. 仕四进五
 马２进３
75. 帅五平六
 车５平１
77. 炮二平四
 将５进１
79. 炮四退八
 马３退４
81. 车三退三
 马４退３
83. 兵三进一
 车１平６
85. 炮四退一
 卒１进１
87. 车三平一
 将５平４
89. 车一进一
 车６进２
91. 车一平七
 车６平５
93. 车七进一
 将４进１
95. 车七退二
 车５平３
97. 炮四平五
 车３退２
99. 车七平六
 将４平５
101. 相五进七
 将５平６
103. 车六退一"
35	2013年四川眉山市第五届苏东坡杯公开赛初赛	5	20130817	四川自贡	王强	先胜	车兴国	重庆	89	...	fbcfbc	...	398	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 炮８平９
7. 车一进一
 炮２平５
9. 车一平六
 马２进３
11. 炮八平七
 车８进４
13. 马八进九
 车１平２
15. 车九平八
 车２进９
17. 马九退八
 车８平２
19. 马八进九
 卒７进１
21. 兵七进一
 车２平３
23. 炮七进一
 马７进６
25. 炮五平七
 车３平２
27. 前炮进四
 炮９平３
29. 炮七进五
 车２进３
31. 车六进四
 马６进７
33. 相三进五
 马７进５
35. 相七进五
 车２平５
37. 仕六进五
 车５平７
39. 马九进七
 炮５进４
41. 帅五平六
 士６进５
43. 车六进一
 车７退２
45. 车六平五
 车７平４
47. 仕五进六
 车４进２
49. 帅六平五
 车４退１
51. 马七进八
 卒３进１
53. 炮七平八
 车４退４
55. 炮八退一
 车４平２
57. 马八退七
 卒３进１
59. 马七退六
 炮５退１
61. 炮八平一
 卒３平４
63. 马六进七
 卒４进１
65. 马七进六
 车２进７
67. 帅五进一
 卒４进１
69. 马六进八
 车２平６
71. 马八进六
 将５平６
73. 车五平四
 车６退６
75. 马六退四
 炮５退１
77. 炮一平九
 炮５平６
79. 马四退六
 炮６平５
81. 炮九平六
 卒４平３
83. 马六退八
 卒３平２
85. 马八退六
 炮５退２
87. 马六退八
 卒７进１
89. 马八进六"
36	2013年上海市第一届“大肚龙杯”象棋公开赛	9	20130811	上海	杨华彬	先胜	朱长青	上海	61	中炮对士角炮转单提马	alexchu	...	766	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一进一
 马８进７
7. 车一平四
 车９平８
9. 马八进七
 士４进５
11. 兵五进一
 卒３进１
13. 马七进五
 马３进４
15. 兵七进一
 象３进５
17. 兵七进一
 象５进３
19. 马五进七
 炮６平５
21. 仕六进五
 炮２平３
23. 马七退六
 马４进３
25. 炮八平七
 车８进６
27. 车四进四
 车８平７
29. 车四平七
 士５进４
31. 炮五进一
 马３退１
33. 车七平八
 马１进３
35. 车八平七
 马３退１
37. 车七平八
 马１进３
39. 车八平七
 马３退１
41. 车七平八
 马１退３
43. 炮七进五
 炮５平３
45. 车八平七
 车１平３
47. 车九平八
 象７进５
49. 车七进一
 士４退５
51. 兵五进一
 炮３平４
53. 车七进三
 象５退３
55. 车八进九
 车７进１
57. 车八平七
 炮４退２
59. 相七进五
 卒５进１
61. 马六进七"
37	2013年重庆丰都首届崇兴花炮杯象棋团体赛	5	20130727	忠县	向育华	先胜	黄长文	长寿区	67	中炮对单提马	逍遥君子	...	523	"1. 炮二平五 *
 马２进３
3. 马二进三
 车９进１
5. 车一平二
 马８进９
7. 马八进九
 车９平４
9. 炮八平七
 炮８平６
11. 车九平八
 车１平２
13. 车八进六
 车４进６
15. 炮七退一
 象３进５
17. 仕四进五
 车４退２
19. 兵九进一
 卒９进１
21. 相三进一
 炮２平１
23. 车八进三
 马３退２
25. 炮五进四
 士４进５
27. 兵三进一
 马２进４
29. 炮五退一
 车４退１
31. 炮五退一
 马９进８
33. 炮七进一
 马４进５
35. 炮七平六
 车４平６
37. 马九进八
 车６平２
39. 马八退九
 马８进７
41. 车二平四
 马７退５
43. 兵五进一
 马５进３
45. 兵五进一
 炮１进３
47. 车四进四
 卒１进１
49. 兵五平六
 马３进２
51. 马三进五
 马２进１
53. 相七进五
 炮１进１
55. 马五进七
 卒１进１
57. 马七进六
 车２平４
59. 马六进七
 车４退３
61. 马七退八
 马１退３
63. 车四平九
 车４平２
65. 马八退七
 炮１平２
67. 马七进六"
38	2013年广东省首届四季茶香杯青少年象棋精英赛男子组	2	20130712	顺德棋协	廖炜健	先胜	蔡一涵	汕头棋协	73	中炮对士角炮转单提马	蓝小朋友	...	536	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一进一
 马８进７
7. 车一平四
 士４进５
9. 马八进七
 卒７进１
11. 车九进一
 炮２平１
13. 车九平六
 车１平２
15. 炮八平九
 象３进５
17. 兵五进一
 车２进４
19. 车四进五
 马７进６
21. 兵五进一
 车２平５
23. 车六进二
 车５平２
25. 马三进五
 马６进５
27. 马七进五
 炮１进４
29. 兵七进一
 炮１平５
31. 车六平五
 车９平８
33. 炮五进四
 马３进５
35. 车五进三
 车２进３
37. 车五平七
 车８进５
39. 车四平五
 卒９进１
41. 兵七进一
 车８平３
43. 兵七平六
 车３平４
45. 兵六进一
 炮６进３
47. 相三进五
 炮６平５
49. 仕四进五
 卒１进１
51. 车七退三
 卒１进１
53. 兵六进一
 士５进４
55. 车七进六
 将５进１
57. 车七平四
 将５平４
59. 车四退五
 车２退２
61. 帅五平四
 卒１进１
63. 车四进四
 将４退１
65. 车五平三
 炮５平７
67. 车三平四
 炮７平８
69. 炮九平六
 炮８退５
71. 后车平九
 车２退５
73. 车九平二"
39	2013年第二届广东惠州佩雷斯杯象棋赛	4	20130626	香港象棋队	陈振杰	先胜	阮明昭	中华台北队	65	...	-	...	881	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一进一
 马８进７
7. 车一平四
 车９平８
9. 马八进七
 士４进５
11. 兵五进一
 车８进６
13. 兵五进一
 车８平７
15. 马三进五
 卒５进１
17. 炮八进一
 卒５进１
19. 炮五进二
 炮６平５
21. 相七进五
 车７退２
23. 仕六进五
 马７进５
25. 炮五平七
 卒３进１
27. 炮七进三
 马５退３
29. 车四进五
 炮５进１
31. 车九平六
 炮２进１
33. 车四退二
 象３进５
35. 车六进六
 炮２进１
37. 车六平七
 车１平３
39. 兵七进一
 卒３进１
41. 车四平七
 炮２平３
43. 后车平六
 炮５进１
45. 马五进六
 马３退４
47. 车七进三
 象５退３
49. 炮八进六
 车７进２
51. 马七进八
 炮３退３
53. 马八退六
 炮３进３
55. 前马进七
 炮５退２
57. 马七进六
 士５退４
59. 车六进五
 将５进１
61. 马六进七
 车７平３
63. 马七退五
 车３平２
65. 马五进六"
40	2013年第二届广东惠州佩雷斯杯象棋赛	2	20130625	中华台北队	范思善	先胜	沈国强	广东金信宇象棋队	83	中炮巡河炮对单提马横车	-	...	1091	"1. 炮二平五 *
 马２进３
3. 马二进三
 车９进１
5. 车一平二
 车９平４
7. 炮八进二
 卒３进１
9. 炮八平三
 象７进９
11. 马八进七
 车１平２
13. 车九平八
 马８进６
15. 仕四进五
 炮２进４
17. 车二进四
 车４进５
19. 炮五平四
 车４平３
21. 相三进五
 炮２平５
23. 车八进九
 马３退２
25. 马七进五
 车３平５
27. 炮三平四
 车５平６
29. 兵三进一
 炮８平５
31. 前炮进五
 马６进４
33. 前炮平一
 马４进５
35. 兵三进一
 卒７进１
37. 马三进四
 马２进３
39. 车二进五
 将５进１
41. 车二退一
 将５退１
43. 马四进二
 车６退４
45. 帅五平四
 马５进４
47. 炮四退一
 卒３进１
49. 仕五进四
 车６进５
51. 马二进一
 炮５平６
53. 马一进二
 炮６退２
55. 马二退四
 将５进１
57. 马四退五
 将５进１
59. 车二退一
 炮６进２
61. 马五进七
 马４退６
63. 帅四平五
 车６进１
65. 马七进六
 将５退１
67. 车二平四
 卒７进１
69. 炮一平七
 将５平４
71. 相五进三
 车６退２
73. 马六退四
 车６平５
75. 相七进五
 马６进４
77. 炮七平一
 将４平５
79. 炮一退一
 将５退１
81. 马四退六
 将５平４
83. 车四进二"
