比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
11	2014年江苏扬州·江都“双汇国际杯”象棋公开赛	4	20140501	马鞍山	王建鸣	先负	范磊	辽宁	76	中炮进三兵对左炮封车转列炮	钱宇新	...	437	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 炮８进４
7. 兵三进一
 炮２平５
9. 马八进九
 马２进３
11. 车九平八
 卒３进１
13. 炮八平六
 车１进１
15. 车八进六
 车１平４
17. 仕四进五
 车４进４
19. 车八平七
 马３退５
21. 相三进一
 车４平７
23. 车二平四
 车７平４
25. 兵九进一
 卒７进１
27. 车四进七
 炮８退３
29. 车七进二
 炮８退１
31. 车四进一
 卒７进１
33. 相一进三
 炮８进７
35. 炮六平八
 炮８平９
37. 炮八进七
 车８进９
39. 车四退八
 车８平７
41. 相三退一
 车７退２
43. 车四平一
 车４进３
45. 相一退三
 炮５进４
47. 车七退三
 象７进５
49. 车七退一
 马７进６
51. 车七平四
 马５进７
53. 炮八退七
 车７退１
55. 马九进八
 车４退３
57. 车四平六
 马６进４
59. 马八进六
 炮５退２
61. 马六进八
 士６进５
63. 兵七进一
 将５平６
65. 马八进七
 马７进８
67. 相三进一
 车７平６
69. 炮五进二
 车６退１
71. 马七退六
 马８进７
73. 炮八进二
 马７进９
75. 车一平三
 马９进７"
12	2013年广东省第2届丘比尔杯青少年象棋精英赛男子乙组	5	20140502	珠海	方力驰	先负	简伟力	广州	93	...	组委会	...	735	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 炮８进４
7. 兵三进一
 炮２平５
9. 马八进七
 卒３进１
11. 车九平八
 马２进３
13. 马三进四
 车１进１
15. 炮五平四
 车１平４
17. 兵三进一
 炮８进１
19. 马四退三
 炮８平６
21. 车二进九
 马７退８
23. 炮八平四
 卒７进１
25. 车八进四
 马８进７
27. 相三进五
 车４进５
29. 马三进四
 车４平３
31. 炮四平三
 马７进６
33. 车八退二
 马６进４
35. 仕四进五
 马４进３
37. 车八平七
 卒３进１
39. 车七进一
 卒３进１
41. 炮三进一
 卒３进１
43. 炮三退一
 卒３进１
45. 炮三退一
 卒３进１
47. 相五退七
 炮５进４
49. 帅五平四
 象３进５
51. 相七进五
 卒５进１
53. 炮三平一
 卒５进１
55. 马四退三
 炮５平６
57. 马三进二
 卒７进１
59. 马二进三
 卒７进１
61. 炮一进五
 炮６退４
63. 马三退五
 士４进５
65. 马五进四
 士５进６
67. 兵一进一
 马３进２
69. 炮一平五
 后士进５
71. 炮五平八
 马２进１
73. 炮八退三
 卒１进１
75. 炮八退一
 马１进３
77. 相五进七
 卒１进１
79. 相七退五
 卒１平２
81. 帅四平五
 马３退４
83. 相五退三
 马４退５
85. 相三进五
 卒５进１
87. 相五退三
 卒７平６
89. 炮八平七
 卒２平３
91. 炮七平六
 卒３平４
93. 炮六平七"
13	2014年“山西六建杯”全国象棋甲级联赛选拔赛	6	20140411	中国棋院杭州分院	刘子健	先负	金松	开滦股份	118	中炮过河车对后补列炮	中国象棋协会	...	3208	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 炮２平５
7. 车二进六
 马２进３
9. 马八进七
 车１平２
11. 车九平八
 车２进６
13. 炮八平九
 车２平３
15. 车八进二
 炮５平４
17. 炮五平六
 卒３进１
19. 车二平三
 象７进５
21. 炮九退一
 炮８退１
23. 炮九平七
 车３平１
25. 马七进八
 卒３进１
27. 马八进七
 炮８平７
29. 车三平四
 马７进８
31. 车四平三
 炮７进５
33. 相三进五
 车８平７
35. 马七进五
 象３进５
37. 车三进三
 象５退７
39. 炮七进六
 车１平２
41. 车八进一
 炮７平２
43. 相五进七
 炮２平９
45. 炮七退一
 炮９平７
47. 炮七平一
 马８进６
49. 前相退五
 卒１进１
51. 炮一退五
 炮４平７
53. 马三退二
 卒１进１
55. 炮一平五
 前炮平９
57. 马二进一
 马６进８
59. 炮五平四
 炮７平９
61. 炮六进一
 前炮平５
63. 仕四进五
 马８退６
65. 炮六退一
 卒１平２
67. 马一进三
 卒２进１
69. 马三进五
 士４进５
71. 炮四进二
 卒５进１
73. 马五进七
 卒２进１
75. 炮六进四
 卒２平３
77. 炮六平二
 卒３平４
79. 炮二退四
 卒４进１
81. 炮二退一
 炮９进６
83. 马七退九
 炮５平１
85. 炮二平四
 马６进８
87. 前炮平六
 卒５进１
89. 帅五平四
 马８退６
91. 炮六平四
 马６退８
93. 相七进九
 马８进７
95. 后炮平三
 马７进９
97. 炮三平四
 马９退８
99. 前炮平二
 马８退６
101. 炮四平三
 炮１平２
103. 马九退八
 卒４平３
105. 相五进三
 士５进４
107. 炮三进八
 将５进１
109. 炮二退一
 卒５进１
111. 炮二平三
 马６进４
113. 前炮平二
 炮２退３
115. 炮二退六
 卒５平６
117. 炮二进一
 马４进５"
14	2014年江苏省淮安市第八届白玫杯象棋锦标赛	2	20140322	淮阴区	朱杰春	先负	赵迎	清河区	38	中炮进三兵对左炮封车转列炮	钱宇新	...	592	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 炮８进４
7. 马八进七
 卒３进１
9. 兵三进一
 炮２平５
11. 马三进四
 马２进３
13. 车九平八
 车１进１
15. 炮八平九
 炮８进１
17. 炮五退一
 炮８平５
19. 炮五平二
 前炮平１
21. 相七进九
 车８进７
23. 相三进五
 车１平６
25. 车八进四
 车６进３
27. 仕六进五
 马３进４
29. 马四进六
 车６平４
31. 相九退七
 车４进２
33. 兵九进一
 车４平３
35. 车八退二
 卒３进１
37. 仕五退六
 车３平４"
15	2014年上海第四届“同峰杯”象棋大赛	11	20140309	河南	王兴业	先负	董志国	吉林	100	中炮对左三步虎转列炮	钱宇新	...	861	"1. 炮八平五 *
 马２进３
3. 兵七进一
 车１平２
5. 马八进七
 炮２平１
7. 马二进三
 炮８平５
9. 炮二平一
 马８进７
11. 车一平二
 卒７进１
13. 马七进六
 车２进４
15. 马六进七
 马７进６
17. 炮一退一
 炮５平７
19. 马七进九
 象３进１
21. 炮一平七
 象７进５
23. 炮七进六
 炮７平３
25. 炮五进四
 士６进５
27. 相七进五
 车２平５
29. 炮五平八
 车５平２
31. 炮八平二
 马６进７
33. 车九进一
 车９平８
35. 车九平二
 车２退１
37. 炮二进二
 士５退６
39. 前车进二
 马７退６
41. 兵五进一
 马６退４
43. 前车进三
 炮３退１
45. 兵五进一
 炮３平５
47. 兵五平六
 马４退３
49. 仕四进五
 车２平８
51. 车二进六
 马３进２
53. 车二平八
 车８进１
55. 马三进四
 车８进４
57. 马四进三
 车８进１
59. 车八平九
 象１退３
61. 马三进四
 车８平９
63. 车九平四
 车９平４
65. 兵六进一
 车４退１
67. 兵九进一
 卒７进１
69. 车四平一
 卒７进１
71. 马四退二
 炮５平２
73. 兵六平七
 车４平６
75. 仕五进六
 卒７进１
77. 前兵进一
 炮２进５
79. 后仕进五
 炮２平８
81. 车一平二
 炮８平９
83. 相三进一
 炮９平５
85. 前兵平八
 士４进５
87. 马二退四
 卒７平６
89. 相一退三
 卒６进１
91. 帅五平六
 车６平４
93. 车二退一
 卒６平５
95. 车二平六
 炮５平４
97. 仕六退五
 炮４退２
99. 帅六平五
 炮４平５"
16	2014年上海第四届“同峰杯”象棋大赛	3	20140307	安徽	张宝泉	先负	朱良葵	浙江	96	中炮双直车对后补列炮	钱宇新	打虎将	583	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 炮２平５
7. 兵三进一
 马２进３
9. 马八进九
 车１进１
11. 车九平八
 车１平４
13. 炮八平七
 车４进４
15. 炮七进四
 象３进１
17. 车二进四
 炮８平９
19. 车二进五
 马７退８
21. 相三进一
 车４退２
23. 车八进六
 士６进５
25. 仕四进五
 炮９平７
27. 炮五平七
 卒７进１
29. 车八退二
 卒７进１
31. 车八平三
 卒５进１
33. 兵九进一
 炮７进５
35. 车三进五
 士５退６
37. 车三退七
 炮５进４
39. 相七进五
 马８进６
41. 车三进三
 卒５进１
43. 车三退一
 车４进２
45. 前炮退二
 马３进４
47. 后炮平八
 马４退６
49. 炮八进七
 象１退３
51. 车三进三
 车４退３
53. 车三平六
 后马进４
55. 马九进八
 马６进４
57. 马八进九
 前马进３
59. 相一退三
 卒５平４
61. 炮七进四
 马３退１
63. 马九退八
 马１退２
65. 炮七退二
 炮５平２
67. 炮八平九
 卒４平３
69. 马八进九
 马４进５
71. 炮七平四
 马５进７
73. 炮四退五
 炮２进３
75. 相五退七
 马７进９
77. 炮四平三
 马９进７
79. 相三进五
 卒９进１
81. 仕五进四
 卒３进１
83. 马九退八
 马７退６
85. 炮三平五
 士６进５
87. 炮五平七
 马２退４
89. 炮七平五
 马６进４
91. 马八退九
 炮２退２
93. 炮五平四
 前马进３
95. 帅五平四
 炮２平６"
17	2014年上海第四届“同峰杯”象棋大赛	3	20140307	山西	王猛	先负	吴欣洋	江苏	44	中炮进三兵对左炮封车转列炮	钱宇新	...	542	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 炮８进４
7. 兵三进一
 炮２平５
9. 马八进七
 马２进３
11. 车九平八
 车１平２
13. 兵七进一
 车２进６
15. 马七进六
 马３退５
17. 兵七进一
 车２退１
19. 马六进七
 炮５平３
21. 车八进一
 炮３进２
23. 车八平七
 象７进５
25. 炮八平九
 马５进３
27. 马七退五
 炮８平７
29. 车二进九
 马７退８
31. 相三进一
 士４进５
33. 车七进三
 车２进２
35. 车七平四
 卒５进１
37. 车四退一
 车２平３
39. 车四平三
 炮３进５
41. 仕六进五
 车３平５
43. 炮九平六
 炮３退２"
18	2014年上海第四届“同峰杯”象棋大赛	1	20140307	广东	黎德志	先负	朱良葵	浙江	62	中炮过河车对后补列炮	组委会	...	1001	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 炮２平５
7. 车二进六
 马２进３
9. 炮八平六
 车１进１
11. 炮六进五
 炮８平９
13. 车二平三
 车８进２
15. 车九进一
 车１平４
17. 炮六平三
 炮９平７
19. 车九平四
 炮７退１
21. 相三进一
 炮５平７
23. 车三平四
 士４进５
25. 马三退一
 前炮平５
27. 前车平三
 炮５进４
29. 仕四进五
 炮７进１
31. 马一进三
 炮５退２
33. 兵七进一
 车４进５
35. 马八进七
 车４平３
37. 马七进五
 炮５进３
39. 相七进五
 炮７平５
41. 马五进六
 炮５进５
43. 仕五进六
 车３平４
45. 马三进五
 卒３进１
47. 兵七进一
 马３进４
49. 马五进六
 卒５进１
51. 车三退一
 车４进１
53. 车三平五
 车８进７
55. 车四退一
 车８退１
57. 车四进二
 车８平４
59. 帅五平四
 前车进１
61. 帅四进一
 后车进１"
19	2014江苏省第23届金箔杯象棋公开赛预赛	2	20140301	南京	陈鹏远	先负	管志年	南京	48	中炮进三兵对左炮封车转列炮	汪霞萍	...	426	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 炮８进４
7. 兵三进一
 炮２平５
9. 兵七进一
 马２进３
11. 马八进七
 车１平２
13. 车九平八
 车２进４
15. 炮八平九
 车２平８
17. 车八进六
 炮８平７
19. 车八平七
 前车进５
21. 马三退二
 车８进９
23. 车七进一
 车８平７
25. 车七进二
 卒７进１
27. 兵三进一
 炮７平８
29. 炮九进四
 炮８进３
31. 炮九进三
 车７退５
33. 仕四进五
 车７进５
35. 仕五退四
 炮５平４
37. 炮五平六
 马７进６
39. 车七退二
 士４进５
41. 马七进八
 马６进８
43. 相七进五
 马８进６
45. 炮六退一
 车７退２
47. 仕四进五
 马６进８"
20	2014年广东顺德龙江第三届东信石材竹园居杯象棋公开赛	4	20140214	龙江坦田小学	黎柱国	先负	李菁	顺天之德地产	48	中炮右直车对后补列炮	藍小朋友	...	328	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 炮２平５
7. 马八进七
 马２进３
9. 车二进六
 车１平２
11. 车九平八
 车２进６
13. 车二平三
 马３退５
15. 炮八平九
 车２平３
17. 车八进二
 炮８退１
19. 车三平二
 马７进６
21. 车二退三
 马５进７
23. 兵三进一
 炮８平４
25. 车二进六
 马７退８
27. 仕四进五
 马６进４
29. 马三进四
 炮４平３
31. 车八进六
 炮３进１
33. 马四进六
 炮３平４
35. 炮五进四
 士６进５
37. 车八退六
 马８进７
39. 炮五平九
 将５平６
41. 兵三进一
 卒３进１
43. 兵三进一
 车３平２
45. 车八进一
 马４进２
47. 前炮平四
 马７进５"
21	2014年重庆合川第五届“隆兴煤业杯”象棋公开赛	3	20140110	合川	杨应东	先负	夏刚	贵州	110	中炮进三兵对左炮封车转列炮	组委会	...	340	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 炮８进４
7. 兵三进一
 炮２平５
9. 兵七进一
 马２进３
11. 马八进九
 车１平２
13. 车九平八
 车２进４
15. 炮八平七
 车２平８
17. 炮七进四
 象３进１
19. 炮七平三
 士６进５
21. 仕六进五
 后车进３
23. 炮三进三
 炮８平７
25. 车二平一
 前车平２
27. 车一平二
 车２平８
29. 车二平一
 后车退３
31. 兵三进一
 前车进１
33. 炮三退一
 后车平７
35. 炮三平四
 车８平３
37. 炮五平八
 马３进４
39. 相七进五
 车３退５
41. 车一平二
 马４进６
43. 车二进四
 炮７进３
45. 相五退三
 马６进７
47. 车二退二
 前马退５
49. 炮八进七
 车７平６
51. 车二进六
 卒５进１
53. 车八进七
 马５退４
55. 车二退二
 车６进１
57. 车二平六
 马４进５
59. 车八平五
 车３平２
61. 车五平三
 车２进７
63. 车六退四
 车２平４
65. 仕五进六
 车６进６
67. 仕四进五
 车６平７
69. 相三进五
 车７平５
71. 车三进二
 士５退６
73. 车三退三
 士４进５
75. 马九进七
 车５平７
77. 车三平九
 马５退７
79. 车九平四
 车７进２
81. 仕五退四
 车７退３
83. 马七进九
 车７平１
85. 马九进八
 车１进３
87. 帅五进一
 车１平３
89. 车四退二
 马７进９
91. 帅五平六
 车３退６
93. 马八退七
 马９进７
95. 车四退二
 马７进６
97. 车四退二
 车３进２
99. 车四进六
 卒９进１
101. 车四平五
 卒５进１
103. 车五平一
 车３进３
105. 帅六退一
 车３平９
107. 兵三进一
 卒５进１
109. 兵三进一
 卒５进１"
22	2014年重庆合川第五届“隆兴煤业杯”象棋公开赛	3	20140110	河南	马富顺	先负	孙浩宇	四川	78	中炮对左三步虎转列炮	组委会	...	455	"1. 炮八平五 *
 马２进３
3. 兵七进一
 卒７进１
5. 马八进七
 炮２退１
7. 马二进一
 象７进５
9. 炮二平三
 车１进１
11. 车九进一
 炮２平７
13. 车九平四
 车９进２
15. 车一进一
 马８进７
17. 车四进五
 马７进８
19. 车一平四
 士４进５
21. 前车进二
 炮７退１
23. 兵五进一
 马８进９
25. 炮三退一
 炮８进６
27. 后车进一
 车９平８
29. 兵五进一
 卒５进１
31. 马七进五
 车１平４
33. 炮五进三
 马３进５
35. 后车进四
 车４进５
37. 马五进四
 将５平４
39. 仕六进五
 炮８退３
41. 炮五退一
 炮８平６
43. 前车进一
 士５退６
45. 车四平五
 车８进５
47. 相七进五
 炮６进３
49. 炮五平六
 士６进５
51. 兵七进一
 卒３进１
53. 炮六平八
 炮７进６
55. 马四退三
 车４平７
57. 炮八进五
 象３进１
59. 炮八退七
 车８平９
61. 相三进一
 车７进２
63. 车五进一
 将４平５
65. 相五退七
 车７退２
67. 炮八平五
 炮６平９
69. 车五退二
 炮９进１
71. 相一退三
 将５平６
73. 车五平四
 士５进６
75. 车四进二
 将６平５
77. 车四平五
 将５平６"
